onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	SmallGain	0.069	2	2.002	4.0	6.001	0.332	You earn $0.20!	6.418	1.618	1	306	Correct Response!
n/a	n/a	SmallLoss	8.034	2	10.0	3.5	13.5	0.332	You keep $0.20!	13.9	1.618	1	253	Correct Response!
n/a	n/a	NoMoneyStake	15.533	2	17.499	2.5	19.999	0.332	No money at stake!	20.415	1.618	1	240	Correct Response!
n/a	n/a	SmallGain	22.015	2	23.998	2.0	25.997	0.332	You earn $0.20!	26.397	1.618	1	241	Correct Response!
n/a	n/a	SmallLoss	28.014	2	29.997	4.0	33.996	0.282	You keep $0.20!	34.346	1.668	1	262	Correct Response!
n/a	n/a	LargeLoss	36.029	2	37.995	2.0	39.995	0.282	You lose $5!	40.345	1.668	0	0	You pressed too slow!
n/a	n/a	SmallLoss	42.011	2	43.994	1.5	45.494	0.282	You keep $0.20!	45.844	1.668	1	251	Correct Response!
n/a	n/a	SmallGain	47.51	2	49.493	1.5	50.993	0.252	You earn $0.20!	51.326	1.698	1	246	Correct Response!
n/a	n/a	NoMoneyStake	53.009	2	54.992	2.0	56.992	0.252	No money at stake!	57.325	1.698	1	231	Correct Response!
n/a	n/a	SmallGain	59.008	2	60.991	1.5	62.491	0.252	You did not earn $0.20!	62.824	1.698	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	64.507	2	66.49	1.5	67.99	0.252	No money at stake!	68.323	1.698	1	241	Correct Response!
n/a	n/a	SmallGain	70.006	2	71.989	3.5	75.489	0.252	You earn $0.20!	75.822	1.698	1	219	Correct Response!
n/a	n/a	LargeLoss	77.505	2	79.488	3.0	82.487	0.232	You lose $5!	82.787	1.718	0	0	You pressed too slow!
n/a	n/a	LargeGain	84.537	2	86.487	1.5	87.986	0.232	You did not earn $5!	88.286	1.718	0	0	You pressed too slow!
n/a	n/a	SmallLoss	90.003	2	91.986	2.0	93.985	0.232	You lose $0.20!	94.285	1.718	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	96.002	2	97.985	3.0	100.984	0.272	No money at stake!	101.334	1.678	1	240	Correct Response!
n/a	n/a	LargeGain	103.0	2	104.983	4.0	108.983	0.272	You earn $5!	109.333	1.678	1	227	Correct Response!
n/a	n/a	NoMoneyStake	110.999	2	112.982	4.0	116.981	0.272	No money at stake!	117.331	1.678	1	231	Correct Response!
n/a	n/a	SmallGain	118.998	2	120.981	2.0	122.98	0.272	You did not earn $0.20!	123.33	1.678	0	0	You pressed too slow!
n/a	n/a	LargeLoss	124.997	2	126.98	1.5	128.479	0.272	You keep $5!	128.829	1.678	1	238	Correct Response!
n/a	n/a	NoMoneyStake	130.496	2	132.479	2.0	134.478	0.312	No money at stake!	134.861	1.638	1	241	Correct Response!
n/a	n/a	LargeGain	136.495	2	138.477	2.0	140.477	0.312	You earn $5!	140.86	1.638	1	254	Correct Response!
