onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	NoMoneyStake	0.009	2	2.008	2.0	4.008	0.296	No money at stake!	4.374	1.654	1	265	Correct Response!
n/a	n/a	SmallGain	6.024	2	8.007	3.5	11.506	0.296	You earn $0.20!	11.873	1.654	1	255	Correct Response!
n/a	n/a	LargeLoss	13.523	2	15.506	2.0	17.505	0.296	You keep $5!	17.872	1.654	1	232	Correct Response!
n/a	n/a	SmallGain	19.522	2	21.505	1.5	23.004	0.296	You did not earn $0.20!	23.371	1.654	0	0	You pressed too slow!
n/a	n/a	LargeGain	25.021	2	27.004	4.0	31.003	0.276	You earn $5!	31.353	1.674	1	260	Correct Response!
n/a	n/a	LargeLoss	33.019	2	35.002	1.5	36.502	0.276	You lose $5!	36.852	1.674	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	38.518	2	40.501	3.5	44.001	0.276	No money at stake!	44.351	1.674	0	0	You pressed too slow!
n/a	n/a	LargeLoss	46.017	2	48.0	1.5	49.5	0.276	You lose $5!	49.85	1.674	0	0	You pressed too slow!
n/a	n/a	SmallGain	51.516	2	53.499	1.5	54.999	0.296	You earn $0.20!	55.365	1.654	1	264	Correct Response!
n/a	n/a	SmallLoss	57.015	2	58.998	2.5	61.498	0.296	You keep $0.20!	61.864	1.654	1	251	Correct Response!
n/a	n/a	SmallLoss	63.514	2	65.497	1.5	66.997	0.296	You lose $0.20!	67.363	1.654	0	0	You pressed too slow!
n/a	n/a	LargeGain	69.013	2	70.996	3.5	74.495	0.316	You earn $5!	74.879	1.634	1	233	Correct Response!
n/a	n/a	LargeLoss	76.512	2	78.495	1.5	79.994	0.316	You keep $5!	80.378	1.634	1	271	Correct Response!
n/a	n/a	SmallLoss	82.011	2	83.994	2.0	85.993	0.316	You keep $0.20!	86.377	1.634	1	232	Correct Response!
n/a	n/a	LargeGain	88.01	2	89.993	1.5	91.492	0.286	You earn $5!	91.859	1.664	1	233	Correct Response!
n/a	n/a	LargeGain	93.509	2	95.492	1.5	96.991	0.286	You earn $5!	97.358	1.664	1	233	Correct Response!
n/a	n/a	SmallGain	99.008	2	100.991	2.0	102.99	0.286	You earn $0.20!	103.357	1.664	1	206	Correct Response!
n/a	n/a	LargeGain	105.007	2	106.99	2.5	109.489	0.236	You earn $5!	109.806	1.714	1	234	Correct Response!
n/a	n/a	LargeGain	111.505	2	113.488	2.0	115.488	0.236	You earn $5!	115.805	1.714	1	234	Correct Response!
n/a	n/a	SmallLoss	117.504	2	119.487	1.5	120.987	0.236	You lose $0.20!	121.304	1.714	0	0	You pressed too slow!
n/a	n/a	SmallGain	123.003	2	124.986	3.0	127.986	0.206	You did not earn $0.20!	128.269	1.744	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	130.002	2	131.985	4.0	135.984	0.206	No money at stake!	136.268	1.744	0	0	You pressed too slow!
n/a	n/a	LargeLoss	138.001	2	139.984	2.5	142.483	0.206	You lose $5!	142.767	1.744	0	0	You pressed too slow!
n/a	n/a	LargeLoss	144.5	2	146.483	2.0	148.482	0.206	You lose $5!	148.766	1.744	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	150.499	2	152.482	1.5	153.981	0.246	No money at stake!	154.298	1.704	0	0	You pressed too slow!
n/a	n/a	LargeLoss	155.998	2	157.981	3.0	160.98	0.246	You keep $5!	161.297	1.704	1	235	Correct Response!
n/a	n/a	SmallLoss	162.996	2	164.979	4.0	168.979	0.246	You lose $0.20!	169.295	1.704	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	170.995	2	172.978	2.0	174.978	0.246	No money at stake!	175.294	1.704	0	0	You pressed too slow!
n/a	n/a	SmallLoss	176.994	2	178.977	1.5	180.477	0.246	You lose $0.20!	180.793	1.704	0	0	You pressed too slow!
n/a	n/a	SmallLoss	182.493	2	184.476	2.0	186.476	0.296	You keep $0.20!	186.842	1.654	1	256	Correct Response!
n/a	n/a	LargeGain	188.492	2	190.475	1.5	191.975	0.296	You earn $5!	192.341	1.654	1	244	Correct Response!
n/a	n/a	SmallGain	193.991	2	195.974	2.5	198.473	0.296	You did not earn $0.20!	198.84	1.654	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	200.49	2	202.473	1.5	203.972	0.316	No money at stake!	204.356	1.634	1	271	Correct Response!
n/a	n/a	SmallGain	205.989	2	207.972	1.5	209.472	0.316	You earn $0.20!	209.871	1.634	1	237	Correct Response!
n/a	n/a	LargeGain	211.488	2	213.471	2.0	215.47	0.316	You earn $5!	215.854	1.634	1	233	Correct Response!
n/a	n/a	NoMoneyStake	217.487	2	219.47	1.5	220.969	0.316	No money at stake!	221.353	1.634	1	246	Correct Response!
n/a	n/a	LargeLoss	222.986	2	224.969	4.0	228.968	0.316	You keep $5!	229.351	1.634	1	286	Correct Response!
n/a	n/a	NoMoneyStake	230.984	2	232.967	1.5	234.467	0.286	No money at stake!	234.834	1.664	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	236.483	2	238.466	3.0	241.466	0.286	No money at stake!	241.832	1.664	1	279	Correct Response!
n/a	n/a	SmallLoss	243.482	2	245.465	1.5	246.965	0.286	You keep $0.20!	247.331	1.664	1	256	Correct Response!
n/a	n/a	LargeGain	248.981	2	250.964	3.0	253.964	0.286	You earn $5!	254.33	1.664	1	241	Correct Response!
n/a	n/a	LargeLoss	255.98	2	257.963	3.5	261.462	0.286	You keep $5!	261.829	1.664	1	248	Correct Response!
n/a	n/a	NoMoneyStake	263.479	2	265.462	2.5	267.961	0.236	No money at stake!	268.278	1.714	0	0	You pressed too slow!
n/a	n/a	SmallGain	269.977	2	271.96	1.5	273.46	0.236	You did not earn $0.20!	273.777	1.714	0	0	You pressed too slow!
n/a	n/a	LargeLoss	275.476	2	277.459	1.5	278.959	0.236	You lose $5!	279.276	1.714	0	0	You pressed too slow!
n/a	n/a	SmallGain	280.975	2	282.958	4.0	286.958	0.236	You did not earn $0.20!	287.274	1.714	0	0	You pressed too slow!
n/a	n/a	SmallLoss	288.974	2	290.957	3.5	294.456	0.256	You keep $0.20!	294.79	1.694	1	250	Correct Response!
n/a	n/a	SmallLoss	296.473	2	298.456	3.0	301.455	0.256	You keep $0.20!	301.788	1.694	1	230	Correct Response!
n/a	n/a	LargeGain	303.472	2	305.454	1.5	306.954	0.256	You did not earn $5!	307.287	1.694	0	0	You pressed too slow!
n/a	n/a	SmallGain	308.971	2	310.954	2.0	312.953	0.296	You earn $0.20!	313.32	1.654	1	263	Correct Response!
