onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	NoMoneyStake	0.047	2	1.997	2.0	3.996	0.318	No money at stake!	4.396	1.632	1	222	Correct Response!
n/a	n/a	SmallGain	6.046	2	7.996	3.5	11.495	0.318	You did not earn $0.20!	11.895	1.632	0	0	You pressed too slow!
n/a	n/a	LargeLoss	13.528	2	15.494	2.0	17.494	0.318	You lose $5!	17.894	1.632	0	0	You pressed too slow!
n/a	n/a	SmallGain	19.51	2	21.493	1.5	22.993	0.318	You earn $0.20!	23.393	1.632	1	226	Correct Response!
n/a	n/a	LargeGain	25.043	2	26.992	4.0	30.992	0.358	You earn $5!	31.425	1.592	1	253	Correct Response!
n/a	n/a	LargeLoss	33.008	2	34.991	1.5	36.491	0.358	You keep $5!	36.924	1.592	1	315	Correct Response!
n/a	n/a	NoMoneyStake	38.507	2	40.49	3.5	43.989	0.358	No money at stake!	44.423	1.592	0	0	You pressed too soon!
n/a	n/a	LargeLoss	46.006	2	47.989	1.5	49.489	0.358	You keep $5!	49.922	1.592	1	313	Correct Response!
n/a	n/a	SmallGain	51.505	2	53.488	1.5	54.988	0.338	You did not earn $0.20!	55.404	1.612	0	0	You pressed too slow!
n/a	n/a	SmallLoss	57.037	2	58.987	2.5	61.486	0.338	You keep $0.20!	61.903	1.612	1	239	Correct Response!
n/a	n/a	SmallLoss	63.503	2	65.486	1.5	66.985	0.338	You lose $0.20!	67.402	1.612	0	0	You pressed too slow!
n/a	n/a	LargeGain	69.002	2	70.985	3.5	74.484	0.318	You earn $5!	74.867	1.632	1	246	Correct Response!
n/a	n/a	LargeLoss	76.5	2	78.483	1.5	79.983	0.318	You keep $5!	80.383	1.632	1	257	Correct Response!
n/a	n/a	SmallLoss	82.0	2	83.983	2.0	85.982	0.318	You keep $0.20!	86.382	1.632	1	211	Correct Response!
n/a	n/a	LargeGain	87.998	2	89.981	1.5	91.481	0.298	You earn $5!	91.848	1.652	1	247	Correct Response!
n/a	n/a	LargeGain	93.498	2	95.48	1.5	96.98	0.298	You earn $5!	97.347	1.652	1	253	Correct Response!
n/a	n/a	SmallGain	98.997	2	100.98	2.0	102.979	0.298	You earn $0.20!	103.346	1.652	1	247	Correct Response!
n/a	n/a	LargeGain	104.995	2	106.978	2.5	109.478	0.248	You did not earn $5!	109.795	1.702	0	0	You pressed too slow!
n/a	n/a	LargeGain	111.494	2	113.477	2.0	115.477	0.248	You earn $5!	115.794	1.702	1	203	Correct Response!
n/a	n/a	SmallLoss	117.493	2	119.476	1.5	120.976	0.248	You lose $0.20!	121.293	1.702	0	0	You pressed too slow!
n/a	n/a	SmallGain	122.992	2	124.975	3.0	127.975	0.228	You did not earn $0.20!	128.275	1.722	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	129.991	2	131.974	4.0	135.973	0.228	No money at stake!	136.273	1.722	0	0	You pressed too soon!
n/a	n/a	LargeLoss	137.99	2	139.973	2.5	142.472	0.228	You lose $5!	142.772	1.722	0	0	You pressed too slow!
n/a	n/a	LargeLoss	144.489	2	146.472	2.0	148.471	0.228	You lose $5!	148.771	1.722	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	150.488	2	152.471	1.5	153.97	0.278	No money at stake!	154.32	1.672	1	228	Correct Response!
n/a	n/a	LargeLoss	155.987	2	157.97	3.0	160.969	0.278	You keep $5!	161.319	1.672	1	240	Correct Response!
n/a	n/a	SmallLoss	162.985	2	164.968	4.0	168.968	0.278	You keep $0.20!	169.318	1.672	1	241	Correct Response!
n/a	n/a	NoMoneyStake	170.984	2	172.967	2.0	174.967	0.278	No money at stake!	175.317	1.672	0	0	You pressed too slow!
n/a	n/a	SmallLoss	176.983	2	178.966	1.5	180.466	0.278	You keep $0.20!	180.816	1.672	1	254	Correct Response!
n/a	n/a	SmallLoss	182.482	2	184.465	2.0	186.465	0.298	You keep $0.20!	186.831	1.652	1	234	Correct Response!
n/a	n/a	LargeGain	188.481	2	190.464	1.5	191.964	0.298	You earn $5!	192.33	1.652	1	236	Correct Response!
n/a	n/a	SmallGain	193.98	2	195.963	2.5	198.463	0.298	You earn $0.20!	198.829	1.652	1	264	Correct Response!
n/a	n/a	NoMoneyStake	200.479	2	202.462	1.5	203.962	0.248	No money at stake!	204.278	1.702	0	0	You pressed too slow!
n/a	n/a	SmallGain	205.978	2	207.961	1.5	209.461	0.248	You did not earn $0.20!	209.794	1.702	0	0	You pressed too slow!
n/a	n/a	LargeGain	211.477	2	213.46	2.0	215.46	0.248	You did not earn $5!	215.776	1.702	0	0	You pressed too slow!
