onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	SmallLoss	0.016	2	1.999	1.5	3.499	0.258	You keep $0.20!	3.832	1.692	1	216	Correct Response!
n/a	n/a	LargeLoss	5.515	2	7.498	1.5	8.998	0.258	You keep $5!	9.331	1.692	1	231	Correct Response!
n/a	n/a	NoMoneyStake	11.014	2	12.997	3.5	16.496	0.258	No money at stake!	16.83	1.692	1	244	Correct Response!
n/a	n/a	NoMoneyStake	18.513	2	20.496	1.5	21.995	0.258	No money at stake!	22.329	1.692	1	225	Correct Response!
n/a	n/a	LargeGain	24.012	2	25.995	3.5	29.494	0.258	You earn $5!	29.827	1.692	1	222	Correct Response!
n/a	n/a	SmallGain	31.51	2	33.493	3.0	36.493	0.208	You did not earn $0.20!	36.776	1.742	0	0	You pressed too slow!
n/a	n/a	SmallLoss	38.509	2	40.492	1.5	41.992	0.208	You lose $0.20!	42.275	1.742	0	0	You pressed too slow!
n/a	n/a	SmallGain	44.008	2	45.991	1.5	47.491	0.208	You did not earn $0.20!	47.774	1.742	0	0	You pressed too slow!
n/a	n/a	LargeGain	49.507	2	51.49	3.0	54.49	0.228	You did not earn $5!	54.79	1.722	0	0	You pressed too soon!
n/a	n/a	LargeLoss	56.506	2	58.489	1.5	59.989	0.228	You lose $5!	60.289	1.722	0	0	You pressed too slow!
n/a	n/a	SmallGain	62.005	2	63.988	2.0	65.988	0.228	You did not earn $0.20!	66.288	1.722	0	0	You pressed too slow!
n/a	n/a	LargeGain	68.004	2	69.987	2.0	71.987	0.298	You earn $5!	72.353	1.652	1	239	Correct Response!
n/a	n/a	NoMoneyStake	74.003	2	75.986	2.5	78.486	0.298	No money at stake!	78.852	1.652	1	242	Correct Response!
n/a	n/a	LargeGain	80.502	2	82.485	1.5	83.985	0.298	You earn $5!	84.351	1.652	1	233	Correct Response!
n/a	n/a	LargeLoss	86.001	2	87.984	2.5	90.484	0.298	You keep $5!	90.85	1.652	1	202	Correct Response!
n/a	n/a	SmallGain	92.5	2	94.483	1.5	95.983	0.318	You did not earn $0.20!	96.383	1.632	0	0	You pressed too slow!
n/a	n/a	LargeGain	97.999	2	99.982	1.5	101.482	0.318	You earn $5!	101.882	1.632	1	245	Correct Response!
n/a	n/a	SmallLoss	103.498	2	105.481	3.5	108.98	0.318	You keep $0.20!	109.38	1.632	1	215	Correct Response!
n/a	n/a	LargeLoss	110.997	2	112.98	1.5	114.479	0.288	You lose $5!	114.846	1.662	0	0	You pressed too slow!
n/a	n/a	LargeLoss	116.496	2	118.479	3.5	121.978	0.288	You keep $5!	122.345	1.662	1	218	Correct Response!
n/a	n/a	SmallGain	123.994	2	125.977	2.5	128.477	0.288	You earn $0.20!	128.844	1.662	1	277	Correct Response!
n/a	n/a	LargeLoss	130.493	2	132.476	2.0	134.476	0.268	You lose $5!	134.826	1.682	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	136.492	2	138.475	2.0	140.475	0.268	No money at stake!	140.825	1.682	1	262	Correct Response!
n/a	n/a	LargeLoss	142.491	2	144.474	4.0	148.473	0.268	You keep $5!	148.824	1.682	1	209	Correct Response!
n/a	n/a	LargeLoss	150.49	2	152.473	2.0	154.472	0.268	You lose $5!	154.822	1.682	0	0	You pressed too slow!
n/a	n/a	SmallLoss	156.489	2	158.472	1.5	159.971	0.288	You keep $0.20!	160.338	1.662	1	232	Correct Response!
n/a	n/a	LargeLoss	161.988	2	163.971	3.0	166.97	0.288	You keep $5!	167.337	1.662	1	212	Correct Response!
n/a	n/a	LargeGain	168.987	2	170.97	2.0	172.969	0.288	You earn $5!	173.336	1.662	1	214	Correct Response!
n/a	n/a	NoMoneyStake	174.986	2	176.969	1.5	178.468	0.268	No money at stake!	178.818	1.682	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	180.485	2	182.468	2.0	184.467	0.268	No money at stake!	184.817	1.682	1	229	Correct Response!
n/a	n/a	SmallGain	186.484	2	188.467	4.0	192.466	0.268	You did not earn $0.20!	192.816	1.682	0	0	You pressed too soon!
n/a	n/a	NoMoneyStake	194.482	2	196.465	4.0	200.464	0.268	No money at stake!	200.814	1.682	1	249	Correct Response!
n/a	n/a	SmallGain	202.481	2	204.464	3.5	207.963	0.268	You earn $0.20!	208.313	1.682	1	236	Correct Response!
n/a	n/a	NoMoneyStake	209.979	2	211.962	1.5	213.462	0.268	No money at stake!	213.812	1.682	0	0	You pressed too slow!
n/a	n/a	SmallGain	215.479	2	217.461	1.5	218.961	0.268	You did not earn $0.20!	219.311	1.682	0	0	You pressed too slow!
