onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeGain	0.023	2	2.006	1.5	3.506	0.324	You earn $5!	3.906	1.626	1	250	Correct Response!
n/a	n/a	LargeGain	5.523	2	7.506	4.0	11.505	0.324	You earn $5!	11.905	1.626	1	248	Correct Response!
n/a	n/a	SmallGain	13.522	2	15.505	2.5	18.005	0.324	You earn $0.20!	18.405	1.626	1	251	Correct Response!
n/a	n/a	SmallGain	20.021	2	22.004	4.0	26.004	0.274	You earn $0.20!	26.354	1.676	1	258	Correct Response!
n/a	n/a	LargeGain	28.02	2	30.003	2.0	32.003	0.274	You earn $5!	32.353	1.676	1	263	Correct Response!
n/a	n/a	NoMoneyStake	34.02	2	36.003	3.0	39.002	0.274	No money at stake!	39.352	1.676	0	0	You pressed too slow!
n/a	n/a	SmallLoss	41.019	2	43.002	1.5	44.502	0.274	You keep $0.20!	44.852	1.676	1	236	Correct Response!
n/a	n/a	LargeLoss	46.518	2	48.501	2.0	50.501	0.224	You keep $5!	50.801	1.726	1	215	Correct Response!
n/a	n/a	LargeGain	52.518	2	54.501	3.0	57.5	0.224	You did not earn $5!	57.8	1.726	0	0	You pressed too soon!
n/a	n/a	LargeLoss	59.517	2	61.5	2.0	63.5	0.224	You lose $5!	63.8	1.726	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	65.516	2	67.499	4.0	71.499	0.204	No money at stake!	71.782	1.746	0	0	You pressed too slow!
n/a	n/a	SmallLoss	73.515	2	75.498	3.5	78.998	0.204	You lose $0.20!	79.281	1.746	0	0	You pressed too slow!
n/a	n/a	SmallLoss	81.014	2	82.998	1.5	84.497	0.204	You lose $0.20!	84.781	1.746	0	0	You pressed too slow!
n/a	n/a	LargeLoss	86.514	2	88.497	1.5	89.997	0.204	You lose $5!	90.28	1.746	0	0	You pressed too slow!
n/a	n/a	SmallGain	92.013	2	93.996	2.0	95.996	0.254	You earn $0.20!	96.329	1.696	1	225	Correct Response!
n/a	n/a	SmallLoss	98.013	2	99.996	2.0	101.995	0.254	You keep $0.20!	102.329	1.696	1	240	Correct Response!
n/a	n/a	LargeLoss	104.012	2	105.995	1.5	107.495	0.254	You keep $5!	107.828	1.696	1	231	Correct Response!
n/a	n/a	LargeGain	109.511	2	111.494	3.5	114.994	0.274	You earn $5!	115.344	1.676	1	236	Correct Response!
n/a	n/a	NoMoneyStake	117.01	2	118.994	1.5	120.493	0.274	No money at stake!	120.843	1.676	1	236	Correct Response!
