onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeLoss	0.024	2	2.007	1.5	3.507	0.264	You lose $5!	3.857	1.686	0	0	You pressed too slow!
n/a	n/a	LargeGain	5.523	2	7.506	2.0	9.506	0.264	You earn $5!	9.856	1.686	1	231	Correct Response!
n/a	n/a	NoMoneyStake	11.523	2	13.506	4.0	17.505	0.264	No money at stake!	17.855	1.686	1	239	Correct Response!
n/a	n/a	LargeLoss	19.522	2	21.505	1.5	23.005	0.264	You keep $5!	23.355	1.686	1	235	Correct Response!
n/a	n/a	LargeGain	25.021	2	27.004	1.5	28.504	0.244	You did not earn $5!	28.837	1.706	0	0	You pressed too slow!
n/a	n/a	LargeLoss	30.52	2	32.504	2.0	34.503	0.244	You lose $5!	34.837	1.706	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	36.52	2	38.503	3.0	41.503	0.244	No money at stake!	41.836	1.706	1	240	Correct Response!
n/a	n/a	SmallGain	43.519	2	45.502	2.0	47.502	0.244	You earn $0.20!	47.835	1.706	1	234	Correct Response!
n/a	n/a	NoMoneyStake	49.518	2	51.501	2.0	53.501	0.264	No money at stake!	53.851	1.686	1	262	Correct Response!
n/a	n/a	SmallGain	55.518	2	57.501	2.5	60.001	0.264	You earn $0.20!	60.35	1.686	1	251	Correct Response!
n/a	n/a	NoMoneyStake	62.017	2	64.0	3.5	67.5	0.264	No money at stake!	67.85	1.686	1	254	Correct Response!
n/a	n/a	SmallGain	69.516	2	71.499	4.0	75.499	0.264	You earn $0.20!	75.849	1.686	1	227	Correct Response!
n/a	n/a	SmallLoss	77.515	2	79.498	4.0	83.498	0.264	You keep $0.20!	83.848	1.686	1	246	Correct Response!
n/a	n/a	SmallGain	85.514	2	87.497	1.5	88.997	0.244	You did not earn $0.20!	89.331	1.706	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	91.014	2	92.997	1.5	94.497	0.244	No money at stake!	94.83	1.706	0	0	You pressed too slow!
n/a	n/a	LargeLoss	96.513	2	98.496	1.5	99.996	0.244	You keep $5!	100.329	1.706	1	241	Correct Response!
n/a	n/a	SmallLoss	102.013	2	103.996	2.0	105.995	0.244	You keep $0.20!	106.329	1.706	1	238	Correct Response!
n/a	n/a	SmallGain	108.012	2	109.995	3.0	112.995	0.214	You did not earn $0.20!	113.295	1.736	0	0	You pressed too slow!
n/a	n/a	LargeLoss	115.011	2	116.994	3.5	120.494	0.214	You lose $5!	120.794	1.736	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	122.51	2	124.493	1.5	125.993	0.214	No money at stake!	126.293	1.736	0	0	You pressed too slow!
n/a	n/a	LargeLoss	128.01	2	129.993	1.5	131.493	0.214	You lose $5!	131.792	1.736	0	0	You pressed too slow!
n/a	n/a	SmallLoss	133.509	2	135.492	3.5	138.992	0.254	You keep $0.20!	139.325	1.696	1	242	Correct Response!
n/a	n/a	SmallGain	141.008	2	142.991	1.5	144.491	0.254	You earn $0.20!	144.824	1.696	1	247	Correct Response!
n/a	n/a	SmallLoss	146.508	2	148.491	2.5	150.99	0.254	You keep $0.20!	151.324	1.696	1	238	Correct Response!
n/a	n/a	SmallLoss	153.007	2	154.99	1.5	156.49	0.274	You lose $0.20!	156.84	1.676	0	0	You pressed too slow!
n/a	n/a	LargeLoss	158.506	2	160.489	2.5	162.989	0.274	You keep $5!	163.339	1.676	1	236	Correct Response!
n/a	n/a	SmallGain	165.005	2	166.989	1.5	168.488	0.274	You earn $0.20!	168.838	1.676	1	216	Correct Response!
n/a	n/a	LargeGain	170.505	2	172.488	1.5	173.988	0.244	You earn $5!	174.321	1.706	1	235	Correct Response!
n/a	n/a	LargeGain	176.004	2	177.987	2.5	180.487	0.244	You earn $5!	180.804	1.706	1	224	Correct Response!
n/a	n/a	SmallLoss	182.504	2	184.487	2.0	186.486	0.244	You keep $0.20!	186.82	1.706	1	239	Correct Response!
n/a	n/a	SmallGain	188.503	2	190.486	1.5	191.986	0.214	You did not earn $0.20!	192.286	1.736	0	0	You pressed too slow!
n/a	n/a	SmallLoss	194.002	2	195.985	1.5	197.485	0.214	You lose $0.20!	197.785	1.736	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	199.502	2	201.485	2.5	203.984	0.214	No money at stake!	204.284	1.736	0	0	You pressed too slow!
n/a	n/a	LargeGain	206.001	2	207.984	1.5	209.484	0.214	You did not earn $5!	209.784	1.736	0	0	You pressed too slow!
n/a	n/a	LargeLoss	211.5	2	213.483	2.0	215.483	0.234	You keep $5!	215.8	1.716	1	219	Correct Response!
n/a	n/a	LargeGain	217.5	2	219.483	3.5	222.982	0.234	You did not earn $5!	223.299	1.716	0	0	You pressed too slow!
n/a	n/a	LargeLoss	224.999	2	226.982	3.0	229.982	0.234	You lose $5!	230.298	1.716	0	0	You pressed too slow!
n/a	n/a	SmallGain	231.998	2	233.981	2.0	235.981	0.284	You earn $0.20!	236.347	1.666	1	257	Correct Response!
n/a	n/a	SmallLoss	237.997	2	239.98	1.5	241.48	0.284	You keep $0.20!	241.847	1.666	1	247	Correct Response!
n/a	n/a	LargeGain	243.497	2	245.48	4.0	249.479	0.284	You earn $5!	249.846	1.666	1	247	Correct Response!
n/a	n/a	NoMoneyStake	251.496	2	253.479	1.5	254.979	0.264	No money at stake!	255.329	1.686	1	244	Correct Response!
n/a	n/a	LargeGain	256.995	2	258.978	2.0	260.978	0.264	You earn $5!	261.328	1.686	1	241	Correct Response!
n/a	n/a	SmallLoss	262.995	2	264.978	3.0	267.977	0.264	You keep $0.20!	268.327	1.686	1	246	Correct Response!
n/a	n/a	NoMoneyStake	269.994	2	271.977	1.5	273.477	0.264	No money at stake!	273.827	1.686	0	0	You pressed too slow!
