onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeLoss	0.074	2	2.007	1.5	3.507	0.315	You keep $5!	3.907	1.635	1	233	Correct Response!
n/a	n/a	LargeGain	5.557	2	7.507	2.0	9.507	0.315	You earn $5!	9.907	1.635	1	250	Correct Response!
n/a	n/a	NoMoneyStake	11.523	2	13.506	4.0	17.506	0.315	No money at stake!	17.906	1.635	1	261	Correct Response!
n/a	n/a	LargeLoss	19.522	2	21.505	1.5	23.005	0.315	You keep $5!	23.405	1.635	1	278	Correct Response!
n/a	n/a	LargeGain	25.022	2	27.005	1.5	28.505	0.265	You earn $5!	28.854	1.685	1	264	Correct Response!
n/a	n/a	LargeLoss	30.521	2	32.504	2.0	34.504	0.265	You keep $5!	34.854	1.685	1	249	Correct Response!
n/a	n/a	NoMoneyStake	36.52	2	38.503	3.0	41.503	0.265	No money at stake!	41.853	1.685	1	257	Correct Response!
n/a	n/a	SmallGain	43.536	2	45.503	2.0	47.502	0.265	You did not earn $0.20!	47.852	1.685	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	49.519	2	51.502	2.0	53.502	0.235	No money at stake!	53.818	1.715	0	0	You pressed too slow!
n/a	n/a	SmallGain	55.518	2	57.501	2.5	60.001	0.235	You did not earn $0.20!	60.318	1.715	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	62.017	2	64.001	3.5	67.5	0.235	No money at stake!	67.817	1.715	1	226	Correct Response!
n/a	n/a	SmallGain	69.517	2	71.5	4.0	75.499	0.235	You did not earn $0.20!	75.816	1.715	0	0	You pressed too slow!
n/a	n/a	SmallLoss	77.549	2	79.499	4.0	83.498	0.235	You lose $0.20!	83.815	1.715	0	0	You pressed too slow!
n/a	n/a	SmallGain	85.515	2	87.498	1.5	88.998	0.275	You did not earn $0.20!	89.364	1.675	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	91.014	2	92.997	1.5	94.497	0.275	No money at stake!	94.847	1.675	1	256	Correct Response!
n/a	n/a	LargeLoss	96.514	2	98.497	1.5	99.997	0.275	You keep $5!	100.347	1.675	1	263	Correct Response!
n/a	n/a	SmallLoss	102.013	2	103.996	2.0	105.996	0.275	You keep $0.20!	106.346	1.675	1	239	Correct Response!
n/a	n/a	SmallGain	108.012	2	109.995	3.0	112.995	0.315	You earn $0.20!	113.395	1.635	1	226	Correct Response!
n/a	n/a	LargeLoss	115.012	2	116.995	3.5	120.494	0.315	You keep $5!	120.894	1.635	1	249	Correct Response!
n/a	n/a	NoMoneyStake	122.511	2	124.494	1.5	125.994	0.315	No money at stake!	126.394	1.635	1	298	Correct Response!
n/a	n/a	LargeLoss	128.01	2	129.993	1.5	131.493	0.315	You keep $5!	131.893	1.635	1	246	Correct Response!
