onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeLoss	200.5	2	202.483	1.5	203.983	0.245	You lose $5!	204.316	1.705	0	0	You pressed too slow!
n/a	n/a	LargeLoss	206.0	2	207.983	4.0	211.982	0.265	You keep $5!	212.332	1.685	1	252	Correct Response!
n/a	n/a	SmallLoss	213.999	2	215.982	1.5	217.482	0.265	You keep $0.20!	217.832	1.685	1	242	Correct Response!
n/a	n/a	LargeLoss	219.498	2	221.481	2.0	223.481	0.265	You keep $5!	223.831	1.685	1	239	Correct Response!
n/a	n/a	NoMoneyStake	225.497	2	227.481	3.0	230.48	0.245	No money at stake!	230.814	1.705	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	232.497	2	234.48	1.5	235.98	0.245	No money at stake!	236.313	1.705	0	0	You pressed too slow!
n/a	n/a	SmallGain	237.996	2	239.979	2.5	242.479	0.245	You did not earn $0.20!	242.812	1.705	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	244.495	2	246.479	1.5	247.978	0.245	No money at stake!	248.312	1.705	1	232	Correct Response!
n/a	n/a	NoMoneyStake	249.995	2	251.978	3.5	255.478	0.245	No money at stake!	255.811	1.705	0	0	You pressed too slow!
n/a	n/a	LargeLoss	257.494	2	259.477	1.5	260.977	0.245	You lose $5!	261.31	1.705	0	0	You pressed too slow!
n/a	n/a	SmallLoss	262.993	2	264.977	3.5	268.476	0.245	You keep $0.20!	268.809	1.705	1	234	Correct Response!
n/a	n/a	LargeGain	270.493	2	272.476	1.5	273.976	0.225	You did not earn $5!	274.292	1.725	0	0	You pressed too slow!
n/a	n/a	SmallGain	275.992	2	277.975	2.0	279.975	0.225	You did not earn $0.20!	280.292	1.725	0	0	You pressed too slow!
n/a	n/a	LargeLoss	281.991	2	283.975	2.0	285.974	0.225	You lose $5!	286.274	1.725	0	0	You pressed too slow!
n/a	n/a	SmallGain	287.991	2	289.974	3.5	293.474	0.275	You earn $0.20!	293.823	1.675	1	264	Correct Response!
n/a	n/a	SmallLoss	295.49	2	297.473	2.0	299.473	0.275	You keep $0.20!	299.823	1.675	1	222	Correct Response!
n/a	n/a	LargeGain	301.489	2	303.472	1.5	304.972	0.275	You earn $5!	305.322	1.675	1	246	Correct Response!
n/a	n/a	SmallLoss	306.989	2	308.972	4.0	312.971	0.295	You keep $0.20!	313.355	1.655	1	244	Correct Response!
