onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	SmallLoss	0.019	2	2.002	1.5	3.501	0.383	You lose $0.20!	3.968	1.567	0	0	You pressed too slow!
n/a	n/a	LargeLoss	5.518	2	7.501	3.5	11.0	0.383	You lose $5!	11.45	1.567	0	0	You pressed too soon!
n/a	n/a	NoMoneyStake	13.016	2	14.999	2.5	17.499	0.383	No money at stake!	17.966	1.567	1	300	Correct Response!
n/a	n/a	LargeLoss	19.515	2	21.498	3.0	24.498	0.383	You keep $5!	24.948	1.567	1	318	Correct Response!
n/a	n/a	SmallGain	26.514	2	28.497	4.0	32.496	0.423	You earn $0.20!	32.996	1.527	1	286	Correct Response!
n/a	n/a	LargeGain	34.513	2	36.496	1.5	37.995	0.423	You did not earn $5!	38.495	1.527	0	0	You pressed too slow!
n/a	n/a	SmallLoss	40.012	2	41.995	4.0	45.994	0.423	You keep $0.20!	46.494	1.527	1	370	Correct Response!
n/a	n/a	SmallGain	48.01	2	49.993	2.0	51.993	0.443	You earn $0.20!	52.51	1.507	1	333	Correct Response!
n/a	n/a	SmallLoss	54.009	2	55.992	1.5	57.492	0.443	You keep $0.20!	58.009	1.507	1	335	Correct Response!
n/a	n/a	SmallLoss	59.508	2	61.491	3.0	64.491	0.443	You keep $0.20!	65.007	1.507	1	299	Correct Response!
n/a	n/a	LargeGain	66.507	2	68.49	4.0	72.489	0.413	You did not earn $5!	72.973	1.537	0	0	You pressed too slow!
n/a	n/a	LargeGain	74.506	2	76.489	2.5	78.988	0.413	You earn $5!	79.472	1.537	1	387	Correct Response!
n/a	n/a	NoMoneyStake	81.005	2	82.988	1.5	84.487	0.413	No money at stake!	84.971	1.537	1	355	Correct Response!
n/a	n/a	LargeGain	86.504	2	88.487	1.5	89.986	0.413	You earn $5!	90.47	1.537	1	248	Correct Response!
n/a	n/a	SmallGain	92.003	2	93.986	1.5	95.485	0.383	You earn $0.20!	95.935	1.567	1	268	Correct Response!
n/a	n/a	LargeLoss	97.502	2	99.485	1.5	100.984	0.383	You keep $5!	101.434	1.567	1	253	Correct Response!
n/a	n/a	SmallGain	103.001	2	104.984	2.5	107.483	0.383	You did not earn $0.20!	107.95	1.567	0	0	You pressed too slow!
n/a	n/a	SmallGain	109.5	2	111.483	3.0	114.482	0.363	You did not earn $0.20!	114.915	1.587	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	116.498	2	118.482	2.0	120.481	0.363	No money at stake!	120.914	1.587	1	352	Correct Response!
n/a	n/a	SmallGain	122.497	2	124.48	3.5	127.98	0.363	You earn $0.20!	128.413	1.587	1	357	Correct Response!
