onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	SmallLoss	0.02	2	2.003	3.5	5.502	0.324	You keep $0.20!	5.902	1.626	1	251	Correct Response!
n/a	n/a	NoMoneyStake	7.519	2	9.502	3.0	12.501	0.324	No money at stake!	12.901	1.626	1	258	Correct Response!
n/a	n/a	SmallLoss	14.517	2	16.5	2.0	18.5	0.324	You keep $0.20!	18.9	1.626	1	268	Correct Response!
n/a	n/a	SmallGain	20.516	2	22.499	1.5	23.999	0.324	You earn $0.20!	24.399	1.626	1	278	Correct Response!
n/a	n/a	LargeGain	26.015	2	27.998	1.5	29.498	0.274	You earn $5!	29.848	1.676	1	266	Correct Response!
n/a	n/a	SmallGain	31.514	2	33.497	1.5	34.997	0.274	You did not earn $0.20!	35.347	1.676	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	37.013	2	38.996	1.5	40.496	0.274	No money at stake!	40.846	1.676	0	0	You pressed too slow!
n/a	n/a	LargeLoss	42.512	2	44.495	2.5	46.995	0.274	You keep $5!	47.345	1.676	1	262	Correct Response!
n/a	n/a	SmallGain	49.011	2	50.994	3.5	54.494	0.244	You did not earn $0.20!	54.81	1.706	0	0	You pressed too slow!
n/a	n/a	SmallGain	56.51	2	58.493	2.0	60.493	0.244	You did not earn $0.20!	60.809	1.706	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	62.509	2	64.492	4.0	68.491	0.244	No money at stake!	68.808	1.706	0	0	You pressed too slow!
n/a	n/a	SmallLoss	70.508	2	72.491	1.5	73.99	0.244	You lose $0.20!	74.307	1.706	0	0	You pressed too slow!
n/a	n/a	LargeGain	76.007	2	77.99	2.5	80.489	0.284	You earn $5!	80.839	1.666	1	263	Correct Response!
n/a	n/a	SmallGain	82.505	2	84.488	3.0	87.488	0.284	You did not earn $0.20!	87.855	1.666	0	0	You pressed too slow!
n/a	n/a	SmallLoss	89.504	2	91.487	1.5	92.987	0.284	You lose $0.20!	93.354	1.666	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	95.003	2	96.986	2.5	99.486	0.334	No money at stake!	99.902	1.616	1	308	Correct Response!
n/a	n/a	NoMoneyStake	101.502	2	103.485	1.5	104.985	0.334	No money at stake!	105.402	1.616	1	244	Correct Response!
n/a	n/a	SmallLoss	107.001	2	108.984	4.0	112.984	0.334	You keep $0.20!	113.4	1.616	1	263	Correct Response!
n/a	n/a	LargeLoss	115.0	2	116.983	3.5	120.482	0.334	You keep $5!	120.882	1.616	1	250	Correct Response!
n/a	n/a	LargeGain	122.499	2	124.482	4.0	128.481	0.334	You earn $5!	128.881	1.616	1	254	Correct Response!
n/a	n/a	LargeLoss	130.497	2	132.48	1.5	133.98	0.314	You lose $5!	134.363	1.636	0	0	You pressed too slow!
n/a	n/a	SmallLoss	135.996	2	137.979	2.0	139.979	0.314	You keep $0.20!	140.362	1.636	1	283	Correct Response!
