onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	SmallLoss	0.036	2	2.002	2.0	4.002	0.314	You keep $0.20!	4.401	1.636	1	260	Correct Response!
n/a	n/a	LargeGain	6.018	2	8.001	4.0	12.0	0.314	You earn $5!	12.383	1.636	1	274	Correct Response!
n/a	n/a	SmallLoss	14.016	2	15.999	3.0	18.999	0.314	You keep $0.20!	19.382	1.636	1	241	Correct Response!
n/a	n/a	SmallGain	21.015	2	22.998	2.0	24.998	0.264	You earn $0.20!	25.331	1.686	1	256	Correct Response!
n/a	n/a	LargeLoss	27.014	2	28.997	2.0	30.997	0.264	You keep $5!	31.33	1.686	1	242	Correct Response!
n/a	n/a	NoMoneyStake	33.013	2	34.996	2.5	37.496	0.264	No money at stake!	37.829	1.686	1	257	Correct Response!
n/a	n/a	SmallGain	39.512	2	41.495	2.5	43.995	0.264	You earn $0.20!	44.328	1.686	1	259	Correct Response!
n/a	n/a	SmallGain	46.011	2	47.994	1.5	49.494	0.214	You did not earn $0.20!	49.777	1.736	0	0	You pressed too slow!
n/a	n/a	LargeGain	51.51	2	53.493	1.5	54.993	0.214	You did not earn $5!	55.276	1.736	0	0	You pressed too slow!
n/a	n/a	SmallLoss	57.009	2	58.992	2.0	60.992	0.214	You lose $0.20!	61.275	1.736	0	0	You pressed too slow!
n/a	n/a	LargeGain	63.008	2	64.991	2.5	67.49	0.234	You did not earn $5!	67.807	1.716	0	0	You pressed too slow!
n/a	n/a	LargeLoss	69.507	2	71.49	3.5	74.989	0.234	You lose $5!	75.306	1.716	0	0	You pressed too soon!
n/a	n/a	SmallLoss	77.006	2	78.988	3.5	82.488	0.234	You lose $0.20!	82.805	1.716	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	84.504	2	86.487	1.5	87.987	0.304	No money at stake!	88.37	1.646	0	0	You pressed too slow!
n/a	n/a	LargeLoss	90.003	2	91.986	4.0	95.986	0.304	You keep $5!	96.369	1.646	1	238	Correct Response!
n/a	n/a	NoMoneyStake	98.002	2	99.985	4.0	103.984	0.304	No money at stake!	104.367	1.646	1	270	Correct Response!
n/a	n/a	LargeLoss	106.0	2	107.983	3.0	110.983	0.304	You keep $5!	111.366	1.646	1	250	Correct Response!
n/a	n/a	SmallLoss	112.999	2	114.982	1.5	116.482	0.304	You keep $0.20!	116.865	1.646	1	281	Correct Response!
n/a	n/a	LargeGain	118.498	2	120.481	2.0	122.481	0.324	You earn $5!	122.881	1.626	1	218	Correct Response!
n/a	n/a	SmallLoss	124.497	2	126.48	4.0	130.48	0.324	You keep $0.20!	130.879	1.626	1	249	Correct Response!
n/a	n/a	SmallGain	132.496	2	134.479	1.5	135.979	0.324	You earn $0.20!	136.379	1.626	1	280	Correct Response!
n/a	n/a	LargeLoss	137.995	2	139.978	1.5	141.478	0.274	You keep $5!	141.828	1.676	1	234	Correct Response!
n/a	n/a	LargeGain	143.494	2	145.477	3.5	148.976	0.274	You did not earn $5!	149.326	1.676	0	0	You pressed too soon!
n/a	n/a	SmallGain	150.993	2	152.976	4.0	156.975	0.274	You earn $0.20!	157.325	1.676	1	270	Correct Response!
n/a	n/a	NoMoneyStake	158.991	2	160.974	2.0	162.974	0.244	No money at stake!	163.291	1.706	0	0	You pressed too slow!
n/a	n/a	LargeLoss	164.99	2	166.973	2.0	168.973	0.244	You lose $5!	169.289	1.706	0	0	You pressed too slow!
n/a	n/a	SmallGain	170.989	2	172.972	2.0	174.972	0.244	You did not earn $0.20!	175.288	1.706	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	176.988	2	178.971	3.0	181.971	0.244	No money at stake!	182.287	1.706	0	0	You pressed too slow!
n/a	n/a	SmallGain	183.987	2	185.97	3.5	189.469	0.244	You did not earn $0.20!	189.786	1.706	0	0	You pressed too slow!
