onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeLoss	0.02	2	2.003	1.5	3.503	0.342	You keep $5!	3.92	1.608	1	304	Correct Response!
n/a	n/a	LargeGain	5.519	2	7.503	2.0	9.502	0.342	You earn $5!	9.919	1.608	1	316	Correct Response!
n/a	n/a	NoMoneyStake	11.519	2	13.502	4.0	17.501	0.342	No money at stake!	17.918	1.608	1	231	Correct Response!
n/a	n/a	LargeLoss	19.518	2	21.501	1.5	23.001	0.342	You keep $5!	23.417	1.608	1	304	Correct Response!
n/a	n/a	LargeGain	25.017	2	27.0	1.5	28.5	0.292	You earn $5!	28.867	1.658	1	263	Correct Response!
n/a	n/a	LargeLoss	30.517	2	32.5	2.0	34.5	0.292	You keep $5!	34.866	1.658	1	285	Correct Response!
n/a	n/a	NoMoneyStake	36.516	2	38.499	3.0	41.499	0.292	No money at stake!	41.865	1.658	1	223	Correct Response!
n/a	n/a	SmallGain	43.515	2	45.498	2.0	47.498	0.292	You did not earn $0.20!	47.881	1.658	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	49.515	2	51.498	2.0	53.497	0.262	No money at stake!	53.847	1.688	0	0	You pressed too slow!
n/a	n/a	SmallGain	55.514	2	57.497	2.5	59.997	0.262	You earn $0.20!	60.347	1.688	1	243	Correct Response!
n/a	n/a	NoMoneyStake	62.013	2	63.996	3.5	67.496	0.262	No money at stake!	67.846	1.688	0	0	You pressed too slow!
n/a	n/a	SmallGain	69.512	2	71.495	4.0	75.495	0.262	You did not earn $0.20!	75.845	1.688	0	0	You pressed too soon!
n/a	n/a	SmallLoss	77.511	2	79.495	4.0	83.494	0.262	You lose $0.20!	83.844	1.688	0	0	You pressed too slow!
n/a	n/a	SmallGain	85.511	2	87.494	1.5	88.994	0.282	You did not earn $0.20!	89.36	1.668	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	91.01	2	92.993	1.5	94.493	0.282	No money at stake!	94.86	1.668	0	0	You pressed too slow!
n/a	n/a	LargeLoss	96.509	2	98.493	1.5	99.992	0.282	You lose $5!	100.359	1.668	0	0	You pressed too slow!
n/a	n/a	SmallLoss	102.009	2	103.992	2.0	105.992	0.282	You lose $0.20!	106.358	1.668	0	0	You pressed too slow!
n/a	n/a	SmallGain	108.008	2	109.991	3.0	112.991	0.332	You earn $0.20!	113.408	1.618	1	320	Correct Response!
n/a	n/a	LargeLoss	115.007	2	116.99	3.5	120.49	0.332	You keep $5!	120.907	1.618	1	282	Correct Response!
n/a	n/a	NoMoneyStake	122.506	2	124.49	1.5	125.989	0.332	No money at stake!	126.406	1.618	0	0	You pressed too slow!
n/a	n/a	LargeLoss	128.006	2	129.989	1.5	131.489	0.332	You lose $5!	131.905	1.618	0	0	You pressed too slow!
n/a	n/a	SmallLoss	133.505	2	135.488	3.5	138.988	0.372	You lose $0.20!	139.438	1.578	0	0	You pressed too soon!
n/a	n/a	SmallGain	141.004	2	142.988	1.5	144.487	0.372	You did not earn $0.20!	144.937	1.578	0	0	You pressed too slow!
n/a	n/a	SmallLoss	146.504	2	148.487	2.5	150.987	0.372	You keep $0.20!	151.437	1.578	1	351	Correct Response!
n/a	n/a	SmallLoss	153.003	2	154.986	1.5	156.486	0.392	You keep $0.20!	156.953	1.558	1	364	Correct Response!
n/a	n/a	LargeLoss	158.503	2	160.486	2.5	162.985	0.392	You keep $5!	163.452	1.558	1	229	Correct Response!
n/a	n/a	SmallGain	165.002	2	166.985	1.5	168.485	0.392	You did not earn $0.20!	168.968	1.558	0	0	You pressed too slow!
n/a	n/a	LargeGain	170.501	2	172.484	1.5	173.984	0.412	You earn $5!	174.484	1.538	1	327	Correct Response!
n/a	n/a	LargeGain	176.001	2	177.984	2.5	180.483	0.412	You earn $5!	180.983	1.538	1	303	Correct Response!
n/a	n/a	SmallLoss	182.5	2	184.483	2.0	186.483	0.412	You keep $0.20!	186.983	1.538	1	374	Correct Response!
n/a	n/a	SmallGain	188.499	2	190.482	1.5	191.982	0.382	You did not earn $0.20!	192.449	1.568	0	0	You pressed too slow!
n/a	n/a	SmallLoss	193.999	2	195.982	1.5	197.481	0.382	You lose $0.20!	197.948	1.568	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	199.498	2	201.481	2.5	203.981	0.382	No money at stake!	204.447	1.568	1	239	Correct Response!
n/a	n/a	LargeGain	205.997	2	207.98	1.5	209.48	0.382	You earn $5!	209.947	1.568	1	303	Correct Response!
n/a	n/a	LargeLoss	211.497	2	213.48	2.0	215.48	0.362	You keep $5!	215.929	1.588	1	241	Correct Response!
n/a	n/a	LargeGain	217.496	2	219.479	3.5	222.979	0.362	You earn $5!	223.429	1.588	1	278	Correct Response!
n/a	n/a	LargeLoss	224.995	2	226.978	3.0	229.978	0.362	You keep $5!	230.428	1.588	1	348	Correct Response!
n/a	n/a	SmallGain	231.994	2	233.977	2.0	235.977	0.342	You earn $0.20!	236.394	1.608	1	229	Correct Response!
n/a	n/a	SmallLoss	237.994	2	239.977	1.5	241.477	0.342	You lose $0.20!	241.893	1.608	0	0	You pressed too slow!
n/a	n/a	LargeGain	243.493	2	245.476	4.0	249.476	0.342	You earn $5!	249.892	1.608	1	269	Correct Response!
n/a	n/a	NoMoneyStake	251.492	2	253.475	1.5	254.975	0.312	No money at stake!	255.375	1.638	0	0	You pressed too slow!
n/a	n/a	LargeGain	256.992	2	258.975	2.0	260.974	0.312	You earn $5!	261.374	1.638	1	225	Correct Response!
n/a	n/a	SmallLoss	262.991	2	264.974	3.0	267.974	0.312	You keep $0.20!	268.374	1.638	1	254	Correct Response!
n/a	n/a	NoMoneyStake	269.99	2	271.973	1.5	273.473	0.312	No money at stake!	273.873	1.638	1	237	Correct Response!
n/a	n/a	SmallLoss	275.49	2	277.473	1.5	278.972	0.312	You lose $0.20!	279.372	1.638	0	0	You pressed too slow!
n/a	n/a	LargeLoss	280.989	2	282.972	4.0	286.972	0.292	You lose $5!	287.338	1.658	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	288.988	2	290.971	2.0	292.971	0.292	No money at stake!	293.354	1.658	0	0	You pressed too slow!
n/a	n/a	LargeGain	294.987	2	296.97	3.0	299.97	0.292	You did not earn $5!	300.337	1.658	0	0	You pressed too slow!
n/a	n/a	LargeGain	301.987	2	303.97	1.5	305.469	0.292	You did not earn $5!	305.836	1.658	0	0	You pressed too slow!
n/a	n/a	SmallGain	307.486	2	309.469	3.5	312.969	0.332	You earn $0.20!	313.385	1.618	1	252	Correct Response!
