onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	NoMoneyStake	0.024	2	2.007	2.0	4.007	0.223	No money at stake!	4.307	1.727	1	217	Correct Response!
n/a	n/a	NoMoneyStake	6.023	2	8.006	1.5	9.506	0.223	No money at stake!	9.806	1.727	1	217	Correct Response!
n/a	n/a	LargeLoss	11.522	2	13.505	2.5	16.005	0.223	You keep $5!	16.305	1.727	1	211	Correct Response!
n/a	n/a	NoMoneyStake	18.021	2	20.004	1.5	21.504	0.223	No money at stake!	21.804	1.727	0	0	You pressed too slow!
n/a	n/a	LargeGain	23.52	2	25.503	1.5	27.003	0.223	You did not earn $5!	27.303	1.727	0	0	You pressed too slow!
n/a	n/a	SmallLoss	29.019	2	31.002	1.5	32.502	0.223	You lose $0.20!	32.802	1.727	0	0	You pressed too slow!
n/a	n/a	LargeLoss	34.518	2	36.501	4.0	40.501	0.263	You keep $5!	40.834	1.687	1	230	Correct Response!
n/a	n/a	NoMoneyStake	42.517	2	44.5	3.5	47.999	0.263	No money at stake!	48.333	1.687	0	0	You pressed too slow!
n/a	n/a	SmallGain	50.016	2	51.999	2.5	54.498	0.263	You earn $0.20!	54.832	1.687	1	221	Correct Response!
n/a	n/a	LargeLoss	56.515	2	58.498	2.0	60.497	0.263	You keep $5!	60.831	1.687	1	238	Correct Response!
n/a	n/a	SmallLoss	62.514	2	64.497	1.5	65.996	0.243	You lose $0.20!	66.313	1.707	0	0	You pressed too slow!
n/a	n/a	SmallGain	68.013	2	69.996	3.0	72.995	0.243	You earn $0.20!	73.312	1.707	1	218	Correct Response!
n/a	n/a	LargeLoss	75.011	2	76.994	1.5	78.494	0.243	You lose $5!	78.811	1.707	0	0	You pressed too slow!
n/a	n/a	SmallGain	80.51	2	82.493	1.5	83.993	0.223	You did not earn $0.20!	84.293	1.727	0	0	You pressed too slow!
n/a	n/a	SmallGain	86.009	2	87.992	2.0	89.992	0.223	You did not earn $0.20!	90.292	1.727	0	0	You pressed too soon!
n/a	n/a	LargeLoss	92.008	2	93.991	2.0	95.991	0.223	You lose $5!	96.291	1.727	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	98.007	2	99.99	2.5	102.49	0.273	No money at stake!	102.84	1.677	0	0	You pressed too slow!
n/a	n/a	LargeLoss	104.506	2	106.489	1.5	107.989	0.273	You lose $5!	108.339	1.677	0	0	You pressed too slow!
n/a	n/a	LargeGain	110.005	2	111.988	3.5	115.488	0.273	You earn $5!	115.838	1.677	1	245	Correct Response!
n/a	n/a	LargeGain	117.504	2	119.487	1.5	120.987	0.273	You did not earn $5!	121.337	1.677	0	0	You pressed too slow!
n/a	n/a	LargeLoss	123.003	2	124.986	3.0	127.986	0.323	You keep $5!	128.385	1.627	1	226	Correct Response!
n/a	n/a	SmallLoss	130.002	2	131.985	2.0	133.984	0.323	You keep $0.20!	134.384	1.627	1	227	Correct Response!
n/a	n/a	SmallGain	136.001	2	137.984	3.5	141.483	0.323	You earn $0.20!	141.883	1.627	1	239	Correct Response!
