onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeGain	130.014	2	131.997	3.5	135.497	0.294	You earn $5!	135.88	1.656	1	229	Correct Response!
n/a	n/a	LargeLoss	137.513	2	139.496	4.0	143.496	0.294	You keep $5!	143.879	1.656	1	229	Correct Response!
n/a	n/a	NoMoneyStake	145.512	2	147.496	2.0	149.495	0.274	No money at stake!	149.845	1.676	1	243	Correct Response!
n/a	n/a	LargeGain	151.512	2	153.495	4.0	157.494	0.274	You earn $5!	157.844	1.676	1	211	Correct Response!
n/a	n/a	LargeLoss	159.511	2	161.494	3.0	164.494	0.274	You keep $5!	164.844	1.676	1	240	Correct Response!
n/a	n/a	NoMoneyStake	166.51	2	168.493	1.5	169.993	0.274	No money at stake!	170.343	1.676	1	261	Correct Response!
n/a	n/a	LargeLoss	172.009	2	173.993	1.5	175.492	0.274	You keep $5!	175.842	1.676	1	237	Correct Response!
n/a	n/a	SmallGain	177.509	2	179.492	2.0	181.492	0.224	You did not earn $0.20!	181.792	1.726	0	0	You pressed too slow!
n/a	n/a	LargeLoss	183.508	2	185.491	1.5	186.991	0.224	You keep $5!	187.291	1.726	1	217	Correct Response!
n/a	n/a	SmallGain	189.008	2	190.991	1.5	192.491	0.224	You did not earn $0.20!	192.807	1.726	0	0	You pressed too slow!
n/a	n/a	SmallLoss	194.507	2	196.49	3.5	199.99	0.204	You lose $0.20!	200.273	1.746	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	202.006	2	203.989	4.0	207.989	0.204	No money at stake!	208.272	1.746	0	0	You pressed too slow!
n/a	n/a	SmallLoss	210.005	2	211.988	2.0	213.988	0.204	You lose $0.20!	214.272	1.746	0	0	You pressed too slow!
n/a	n/a	LargeGain	216.005	2	217.988	1.5	219.488	0.204	You did not earn $5!	219.771	1.746	0	0	You pressed too slow!
n/a	n/a	SmallLoss	221.504	2	223.487	1.5	224.987	0.254	You keep $0.20!	225.32	1.696	1	235	Correct Response!
n/a	n/a	LargeGain	227.003	2	228.987	2.0	230.986	0.254	You earn $5!	231.32	1.696	1	216	Correct Response!
n/a	n/a	LargeGain	233.003	2	234.986	1.5	236.486	0.254	You earn $5!	236.819	1.696	1	217	Correct Response!
n/a	n/a	SmallLoss	238.502	2	240.485	4.0	244.485	0.274	You keep $0.20!	244.835	1.676	1	251	Correct Response!
n/a	n/a	LargeLoss	246.501	2	248.484	2.0	250.484	0.274	You keep $5!	250.834	1.676	1	259	Correct Response!
n/a	n/a	NoMoneyStake	252.501	2	254.484	3.5	257.983	0.274	No money at stake!	258.333	1.676	1	244	Correct Response!
n/a	n/a	SmallGain	260.0	2	261.983	1.5	263.483	0.274	You earn $0.20!	263.833	1.676	1	255	Correct Response!
n/a	n/a	SmallLoss	265.499	2	267.482	2.0	269.482	0.224	You lose $0.20!	269.782	1.726	0	0	You pressed too slow!
n/a	n/a	SmallGain	271.499	2	273.482	3.0	276.481	0.224	You did not earn $0.20!	276.781	1.726	0	0	You pressed too soon!
n/a	n/a	SmallLoss	278.498	2	280.481	1.5	281.981	0.224	You lose $0.20!	282.281	1.726	0	0	You pressed too slow!
n/a	n/a	LargeLoss	283.997	2	285.98	3.5	289.48	0.244	You lose $5!	289.813	1.706	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	291.496	2	293.479	1.5	294.979	0.244	No money at stake!	295.313	1.706	0	0	You pressed too slow!
n/a	n/a	LargeGain	296.996	2	298.979	2.5	301.479	0.244	You earn $5!	301.812	1.706	1	206	Correct Response!
n/a	n/a	LargeLoss	303.495	2	305.478	2.0	307.478	0.244	You keep $5!	307.811	1.706	1	217	Correct Response!
n/a	n/a	SmallLoss	309.494	2	311.477	1.5	312.977	0.284	You keep $0.20!	313.344	1.666	1	229	Correct Response!
