onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	SmallGain	0.009	2	2.009	4.0	6.008	0.284	You earn $0.20!	6.375	1.666	1	247	Correct Response!
n/a	n/a	NoMoneyStake	8.025	2	10.008	1.5	11.508	0.284	No money at stake!	11.874	1.666	1	269	Correct Response!
n/a	n/a	SmallGain	13.524	2	15.507	3.0	18.507	0.284	You earn $0.20!	18.874	1.666	1	215	Correct Response!
n/a	n/a	SmallLoss	20.523	2	22.506	1.5	24.006	0.284	You keep $0.20!	24.373	1.666	1	264	Correct Response!
n/a	n/a	LargeLoss	26.023	2	28.006	1.5	29.506	0.234	You keep $5!	29.822	1.716	1	219	Correct Response!
n/a	n/a	NoMoneyStake	31.522	2	33.505	1.5	35.005	0.234	No money at stake!	35.322	1.716	1	230	Correct Response!
n/a	n/a	SmallLoss	37.022	2	39.005	1.5	40.504	0.234	You lose $0.20!	40.821	1.716	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	42.521	2	44.504	2.0	46.504	0.234	No money at stake!	46.82	1.716	0	0	You pressed too slow!
n/a	n/a	LargeGain	48.52	2	50.503	2.5	53.003	0.234	You earn $5!	53.32	1.716	1	228	Correct Response!
n/a	n/a	LargeLoss	55.02	2	57.003	2.5	59.502	0.204	You lose $5!	59.786	1.746	0	0	You pressed too slow!
n/a	n/a	SmallLoss	61.519	2	63.502	3.0	66.502	0.204	You keep $0.20!	66.785	1.746	1	199	Correct Response!
n/a	n/a	SmallGain	68.518	2	70.501	2.0	72.501	0.204	You did not earn $0.20!	72.784	1.746	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	74.517	2	76.501	4.0	80.5	0.224	No money at stake!	80.8	1.726	0	0	You pressed too slow!
n/a	n/a	LargeGain	82.517	2	84.5	2.0	86.499	0.224	You did not earn $5!	86.799	1.726	0	0	You pressed too slow!
n/a	n/a	LargeGain	88.516	2	90.499	3.0	93.499	0.224	You did not earn $5!	93.799	1.726	0	0	You pressed too soon!
n/a	n/a	SmallLoss	95.515	2	97.498	1.5	98.998	0.224	You lose $0.20!	99.298	1.726	0	0	You pressed too slow!
n/a	n/a	SmallGain	101.015	2	102.998	1.5	104.497	0.274	You earn $0.20!	104.847	1.676	1	243	Correct Response!
n/a	n/a	LargeGain	106.514	2	108.497	1.5	109.997	0.274	You did not earn $5!	110.347	1.676	0	0	You pressed too slow!
n/a	n/a	SmallLoss	112.013	2	113.996	2.0	115.996	0.274	You keep $0.20!	116.346	1.676	1	245	Correct Response!
n/a	n/a	SmallGain	118.013	2	119.996	1.5	121.496	0.314	You earn $0.20!	121.896	1.636	1	287	Correct Response!
n/a	n/a	LargeLoss	123.512	2	125.495	1.5	126.995	0.314	You keep $5!	127.395	1.636	1	252	Correct Response!
n/a	n/a	LargeGain	129.011	2	130.995	3.5	134.494	0.314	You earn $5!	134.894	1.636	1	239	Correct Response!
n/a	n/a	LargeLoss	136.511	2	138.494	3.5	141.993	0.284	You keep $5!	142.36	1.666	1	247	Correct Response!
n/a	n/a	LargeGain	144.01	2	145.993	1.5	147.493	0.284	You did not earn $5!	147.859	1.666	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	149.509	2	151.492	2.0	153.492	0.284	No money at stake!	153.859	1.666	1	229	Correct Response!
n/a	n/a	NoMoneyStake	155.508	2	157.492	2.5	159.991	0.284	No money at stake!	160.358	1.666	1	247	Correct Response!
n/a	n/a	SmallLoss	162.008	2	163.991	2.5	166.491	0.284	You keep $0.20!	166.857	1.666	1	251	Correct Response!
n/a	n/a	SmallGain	168.507	2	170.49	1.5	171.99	0.254	You did not earn $0.20!	172.323	1.696	0	0	You pressed too slow!
n/a	n/a	LargeLoss	174.006	2	175.99	3.0	178.989	0.254	You keep $5!	179.323	1.696	1	216	Correct Response!
n/a	n/a	LargeGain	181.006	2	182.989	2.0	184.989	0.254	You did not earn $5!	185.322	1.696	0	0	You pressed too slow!
n/a	n/a	SmallGain	187.005	2	188.988	1.5	190.488	0.274	You did not earn $0.20!	190.838	1.676	0	0	You pressed too slow!
n/a	n/a	LargeGain	192.504	2	194.487	4.0	198.487	0.274	You earn $5!	198.837	1.676	1	211	Correct Response!
n/a	n/a	LargeLoss	200.504	2	202.487	1.5	203.986	0.274	You lose $5!	204.336	1.676	0	0	You pressed too slow!
n/a	n/a	LargeLoss	206.003	2	207.986	4.0	211.986	0.314	You keep $5!	212.386	1.636	1	233	Correct Response!
n/a	n/a	SmallLoss	214.002	2	215.985	1.5	217.485	0.314	You keep $0.20!	217.885	1.636	1	260	Correct Response!
n/a	n/a	LargeLoss	219.501	2	221.485	2.0	223.484	0.314	You keep $5!	223.884	1.636	1	229	Correct Response!
n/a	n/a	NoMoneyStake	225.501	2	227.484	3.0	230.484	0.294	No money at stake!	230.867	1.656	1	225	Correct Response!
n/a	n/a	NoMoneyStake	232.5	2	234.483	1.5	235.983	0.294	No money at stake!	236.366	1.656	1	262	Correct Response!
n/a	n/a	SmallGain	237.999	2	239.983	2.5	242.482	0.294	You did not earn $0.20!	242.866	1.656	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	244.499	2	246.482	1.5	247.982	0.294	No money at stake!	248.365	1.656	1	282	Correct Response!
n/a	n/a	NoMoneyStake	249.998	2	251.981	3.5	255.481	0.294	No money at stake!	255.864	1.656	1	232	Correct Response!
