onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	SmallLoss	0.02	2	2.003	1.5	3.502	0.356	You keep $0.20!	3.936	1.594	1	345	Correct Response!
n/a	n/a	LargeLoss	5.519	2	7.502	1.5	9.001	0.356	You lose $5!	9.435	1.594	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	11.018	2	13.001	3.5	16.5	0.356	No money at stake!	16.933	1.594	1	273	Correct Response!
n/a	n/a	NoMoneyStake	18.516	2	20.499	1.5	21.999	0.356	No money at stake!	22.432	1.594	1	343	Correct Response!
n/a	n/a	LargeGain	24.015	2	25.999	3.5	29.498	0.356	You earn $5!	29.931	1.594	1	283	Correct Response!
n/a	n/a	SmallGain	31.514	2	33.497	3.0	36.497	0.336	You earn $0.20!	36.913	1.614	1	246	Correct Response!
n/a	n/a	SmallLoss	38.513	2	40.496	1.5	41.996	0.336	You lose $0.20!	42.412	1.614	0	0	You pressed too slow!
n/a	n/a	SmallGain	44.012	2	45.995	1.5	47.495	0.336	You earn $0.20!	47.911	1.614	1	331	Correct Response!
n/a	n/a	LargeGain	49.511	2	51.494	3.0	54.494	0.316	You did not earn $5!	54.893	1.634	0	0	You pressed too slow!
n/a	n/a	LargeLoss	56.51	2	58.493	1.5	59.993	0.316	You keep $5!	60.376	1.634	1	259	Correct Response!
n/a	n/a	SmallGain	62.009	2	63.992	2.0	65.992	0.316	You did not earn $0.20!	66.391	1.634	0	0	You pressed too slow!
n/a	n/a	LargeGain	68.008	2	69.991	2.0	71.991	0.336	You did not earn $5!	72.407	1.614	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	74.007	2	75.99	2.5	78.489	0.336	No money at stake!	78.906	1.614	0	0	You pressed too slow!
n/a	n/a	LargeGain	80.506	2	82.489	1.5	83.988	0.336	You did not earn $5!	84.405	1.614	0	0	You pressed too slow!
n/a	n/a	LargeLoss	86.005	2	87.988	2.5	90.487	0.336	You keep $5!	90.904	1.614	1	295	Correct Response!
n/a	n/a	SmallGain	92.504	2	94.487	1.5	95.986	0.376	You did not earn $0.20!	96.436	1.574	0	0	You pressed too slow!
