onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeGain	170.501	2	172.484	1.5	173.984	0.297	You earn $5!	174.368	1.653	1	231	Correct Response!
n/a	n/a	LargeGain	176.001	2	177.984	2.5	180.484	0.297	You earn $5!	180.867	1.653	1	225	Correct Response!
n/a	n/a	SmallLoss	182.5	2	184.483	2.0	186.483	0.297	You keep $0.20!	186.866	1.653	1	260	Correct Response!
n/a	n/a	SmallGain	188.499	2	190.482	1.5	191.982	0.277	You earn $0.20!	192.349	1.673	1	239	Correct Response!
n/a	n/a	SmallLoss	193.999	2	195.982	1.5	197.482	0.277	You keep $0.20!	197.848	1.673	1	195	Correct Response!
n/a	n/a	NoMoneyStake	199.498	2	201.481	2.5	203.981	0.277	No money at stake!	204.347	1.673	1	247	Correct Response!
n/a	n/a	LargeGain	205.997	2	207.98	1.5	209.48	0.277	You earn $5!	209.83	1.673	1	247	Correct Response!
n/a	n/a	LargeLoss	211.497	2	213.48	2.0	215.479	0.227	You keep $5!	215.779	1.723	1	222	Correct Response!
n/a	n/a	LargeGain	217.496	2	219.479	3.5	222.979	0.227	You earn $5!	223.295	1.723	1	220	Correct Response!
n/a	n/a	LargeLoss	224.995	2	226.978	3.0	229.978	0.227	You keep $5!	230.294	1.723	1	224	Correct Response!
n/a	n/a	SmallGain	231.994	2	233.977	2.0	235.977	0.177	You did not earn $0.20!	236.244	1.773	0	0	You pressed too slow!
n/a	n/a	SmallLoss	237.994	2	239.977	1.5	241.476	0.177	You lose $0.20!	241.743	1.773	0	0	You pressed too slow!
n/a	n/a	LargeGain	243.493	2	245.476	4.0	249.476	0.177	You did not earn $5!	249.742	1.773	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	251.492	2	253.475	1.5	254.975	0.197	No money at stake!	255.258	1.753	0	0	You pressed too slow!
n/a	n/a	LargeGain	256.991	2	258.974	2.0	260.974	0.197	You did not earn $5!	261.257	1.753	0	0	You pressed too slow!
n/a	n/a	SmallLoss	262.991	2	264.974	3.0	267.973	0.197	You keep $0.20!	268.257	1.753	1	189	Correct Response!
n/a	n/a	NoMoneyStake	269.99	2	271.973	1.5	273.473	0.197	No money at stake!	273.756	1.753	0	0	You pressed too slow!
n/a	n/a	SmallLoss	275.489	2	277.472	1.5	278.972	0.197	You lose $0.20!	279.255	1.753	0	0	You pressed too slow!
n/a	n/a	LargeLoss	280.988	2	282.972	4.0	286.971	0.247	You keep $5!	287.304	1.703	1	233	Correct Response!
n/a	n/a	NoMoneyStake	288.988	2	290.971	2.0	292.97	0.247	No money at stake!	293.304	1.703	0	0	You pressed too slow!
n/a	n/a	LargeGain	294.987	2	296.97	3.0	299.97	0.247	You earn $5!	300.303	1.703	1	210	Correct Response!
n/a	n/a	LargeGain	301.986	2	303.969	1.5	305.469	0.247	You did not earn $5!	305.802	1.703	0	0	You pressed too slow!
n/a	n/a	SmallGain	307.485	2	309.468	3.5	312.968	0.267	You earn $0.20!	313.318	1.683	1	230	Correct Response!
