onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeGain	0.02	2	2.003	1.5	3.503	0.219	You did not earn $5!	3.803	1.731	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	5.519	2	7.502	2.5	10.002	0.219	No money at stake!	10.302	1.731	0	0	You pressed too slow!
n/a	n/a	SmallLoss	12.018	2	14.001	1.5	15.501	0.219	You lose $0.20!	15.801	1.731	0	0	You pressed too slow!
n/a	n/a	LargeLoss	17.518	2	19.501	2.5	22.0	0.219	You lose $5!	22.3	1.731	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	24.017	2	26.0	1.5	27.5	0.289	No money at stake!	27.866	1.661	1	238	Correct Response!
n/a	n/a	SmallGain	29.516	2	31.499	2.0	33.499	0.289	You earn $0.20!	33.866	1.661	1	220	Correct Response!
n/a	n/a	SmallLoss	35.515	2	37.499	3.5	40.998	0.289	You keep $0.20!	41.365	1.661	1	232	Correct Response!
n/a	n/a	NoMoneyStake	43.015	2	44.998	1.5	46.498	0.289	No money at stake!	46.864	1.661	1	274	Correct Response!
n/a	n/a	SmallGain	48.514	2	50.497	1.5	51.997	0.289	You earn $0.20!	52.364	1.661	1	272	Correct Response!
n/a	n/a	LargeGain	54.013	2	55.996	2.0	57.996	0.309	You earn $5!	58.379	1.641	1	247	Correct Response!
n/a	n/a	NoMoneyStake	60.013	2	61.996	2.0	63.995	0.309	No money at stake!	64.379	1.641	1	271	Correct Response!
n/a	n/a	SmallGain	66.012	2	67.995	1.5	69.495	0.309	You earn $0.20!	69.878	1.641	1	256	Correct Response!
n/a	n/a	SmallLoss	71.511	2	73.494	4.0	77.494	0.309	You keep $0.20!	77.877	1.641	1	229	Correct Response!
