onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	SmallLoss	0.019	2	2.002	3.5	5.501	0.303	You keep $0.20!	5.884	1.647	1	278	Correct Response!
n/a	n/a	NoMoneyStake	7.517	2	9.5	3.0	12.5	0.303	No money at stake!	12.883	1.647	1	286	Correct Response!
n/a	n/a	SmallLoss	14.516	2	16.499	2.0	18.499	0.303	You keep $0.20!	18.882	1.647	1	277	Correct Response!
n/a	n/a	SmallGain	20.515	2	22.498	1.5	23.998	0.303	You earn $0.20!	24.381	1.647	1	244	Correct Response!
n/a	n/a	LargeGain	26.014	2	27.997	1.5	29.497	0.253	You earn $5!	29.83	1.697	1	251	Correct Response!
n/a	n/a	SmallGain	31.513	2	33.496	1.5	34.996	0.253	You did not earn $0.20!	35.329	1.697	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	37.012	2	38.995	1.5	40.495	0.253	No money at stake!	40.828	1.697	1	252	Correct Response!
n/a	n/a	LargeLoss	42.511	2	44.494	2.5	46.994	0.253	You lose $5!	47.327	1.697	0	0	You pressed too slow!
n/a	n/a	SmallGain	49.01	2	50.993	3.5	54.493	0.233	You did not earn $0.20!	54.809	1.717	0	0	You pressed too slow!
n/a	n/a	SmallGain	56.509	2	58.492	2.0	60.491	0.233	You did not earn $0.20!	60.808	1.717	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	62.508	2	64.491	4.0	68.49	0.233	No money at stake!	68.807	1.717	0	0	You pressed too slow!
n/a	n/a	SmallLoss	70.506	2	72.489	1.5	73.989	0.233	You lose $0.20!	74.306	1.717	0	0	You pressed too slow!
n/a	n/a	LargeGain	76.006	2	77.988	2.5	80.488	0.283	You earn $5!	80.838	1.667	1	239	Correct Response!
n/a	n/a	SmallGain	82.504	2	84.487	3.0	87.487	0.283	You earn $0.20!	87.837	1.667	1	272	Correct Response!
n/a	n/a	SmallLoss	89.503	2	91.486	1.5	92.986	0.283	You lose $0.20!	93.352	1.667	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	95.002	2	96.985	2.5	99.485	0.323	No money at stake!	99.885	1.627	1	278	Correct Response!
n/a	n/a	NoMoneyStake	101.501	2	103.484	1.5	104.984	0.323	No money at stake!	105.384	1.627	1	313	Correct Response!
n/a	n/a	SmallLoss	107.0	2	108.983	4.0	112.982	0.323	You keep $0.20!	113.382	1.627	1	314	Correct Response!
n/a	n/a	LargeLoss	114.999	2	116.982	3.5	120.481	0.323	You keep $5!	120.881	1.627	1	282	Correct Response!
n/a	n/a	LargeGain	122.497	2	124.48	4.0	128.48	0.323	You earn $5!	128.88	1.627	1	278	Correct Response!
n/a	n/a	LargeLoss	130.496	2	132.479	1.5	133.979	0.293	You lose $5!	134.345	1.657	0	0	You pressed too slow!
n/a	n/a	SmallLoss	135.995	2	137.978	2.0	139.978	0.293	You lose $0.20!	140.344	1.657	0	0	You pressed too slow!
n/a	n/a	LargeLoss	141.994	2	143.977	1.5	145.477	0.293	You keep $5!	145.843	1.657	1	255	Correct Response!
n/a	n/a	SmallGain	147.493	2	149.476	2.5	151.976	0.273	You did not earn $0.20!	152.326	1.677	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	153.992	2	155.975	2.0	157.975	0.273	No money at stake!	158.325	1.677	0	0	You pressed too slow!
n/a	n/a	LargeLoss	159.991	2	161.974	2.0	163.974	0.273	You keep $5!	164.323	1.677	1	271	Correct Response!
n/a	n/a	LargeGain	165.99	2	167.973	1.5	169.473	0.273	You earn $5!	169.823	1.677	1	256	Correct Response!
n/a	n/a	LargeLoss	171.489	2	173.472	4.0	177.471	0.293	You lose $5!	177.838	1.657	0	0	You pressed too slow!
n/a	n/a	LargeGain	179.488	2	181.471	3.5	184.97	0.293	You earn $5!	185.337	1.657	1	267	Correct Response!
n/a	n/a	LargeGain	186.986	2	188.969	1.5	190.469	0.293	You did not earn $5!	190.836	1.657	0	0	You pressed too slow!
n/a	n/a	SmallLoss	192.485	2	194.468	1.5	195.968	0.313	You lose $0.20!	196.351	1.637	0	0	You pressed too slow!
n/a	n/a	SmallGain	197.984	2	199.967	1.5	201.467	0.313	You earn $0.20!	201.85	1.637	1	268	Correct Response!
n/a	n/a	NoMoneyStake	203.483	2	205.466	2.0	207.466	0.313	No money at stake!	207.849	1.637	1	257	Correct Response!
n/a	n/a	LargeLoss	209.482	2	211.465	1.5	212.965	0.313	You keep $5!	213.348	1.637	1	289	Correct Response!
n/a	n/a	NoMoneyStake	214.981	2	216.964	1.5	218.464	0.333	No money at stake!	218.881	1.617	1	306	Correct Response!
n/a	n/a	LargeGain	220.48	2	222.463	3.0	225.463	0.333	You earn $5!	225.863	1.617	1	276	Correct Response!
n/a	n/a	LargeLoss	227.479	2	229.462	3.0	232.462	0.333	You keep $5!	232.862	1.617	1	290	Correct Response!
n/a	n/a	SmallGain	234.478	2	236.461	4.0	240.46	0.333	You earn $0.20!	240.86	1.617	1	275	Correct Response!
n/a	n/a	NoMoneyStake	242.477	2	244.46	1.5	245.959	0.303	No money at stake!	246.343	1.647	0	0	You pressed too slow!
n/a	n/a	SmallGain	247.976	2	249.959	2.0	251.958	0.303	You earn $0.20!	252.342	1.647	1	295	Correct Response!
n/a	n/a	SmallLoss	253.975	2	255.958	1.5	257.457	0.303	You keep $0.20!	257.841	1.647	1	266	Correct Response!
n/a	n/a	NoMoneyStake	259.474	2	261.457	3.5	264.956	0.303	No money at stake!	265.339	1.647	1	264	Correct Response!
n/a	n/a	SmallLoss	266.972	2	268.955	2.5	271.455	0.303	You lose $0.20!	271.838	1.647	0	0	You pressed too slow!
n/a	n/a	LargeGain	273.471	2	275.454	2.0	277.454	0.273	You did not earn $5!	277.804	1.677	0	0	You pressed too slow!
