onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	SmallLoss	0.023	2	2.006	2.0	4.006	0.333	You keep $0.20!	4.422	1.617	1	309	Correct Response!
n/a	n/a	LargeGain	6.022	2	8.005	4.0	12.004	0.333	You did not earn $5!	12.421	1.617	0	0	You pressed too slow!
n/a	n/a	SmallLoss	14.021	2	16.004	3.0	19.003	0.333	You keep $0.20!	19.403	1.617	1	291	Correct Response!
n/a	n/a	SmallGain	21.019	2	23.002	2.0	25.002	0.313	You earn $0.20!	25.385	1.637	1	295	Correct Response!
n/a	n/a	LargeLoss	27.018	2	29.001	2.0	31.001	0.313	You keep $5!	31.384	1.637	1	276	Correct Response!
n/a	n/a	NoMoneyStake	33.017	2	35.0	2.5	37.5	0.313	No money at stake!	37.883	1.637	1	297	Correct Response!
n/a	n/a	SmallGain	39.516	2	41.499	2.5	43.999	0.313	You earn $0.20!	44.382	1.637	1	277	Correct Response!
n/a	n/a	SmallGain	46.015	2	47.998	1.5	49.498	0.283	You did not earn $0.20!	49.864	1.667	0	0	You pressed too slow!
n/a	n/a	LargeGain	51.514	2	53.497	1.5	54.997	0.283	You did not earn $5!	55.364	1.667	0	0	You pressed too slow!
n/a	n/a	SmallLoss	57.013	2	58.996	2.0	60.996	0.283	You keep $0.20!	61.363	1.667	1	263	Correct Response!
n/a	n/a	LargeGain	63.012	2	64.995	2.5	67.495	0.263	You did not earn $5!	67.828	1.687	0	0	You pressed too slow!
n/a	n/a	LargeLoss	69.511	2	71.494	3.5	74.993	0.263	You lose $5!	75.327	1.687	0	0	You pressed too slow!
n/a	n/a	SmallLoss	77.01	2	78.993	3.5	82.492	0.263	You keep $0.20!	82.825	1.687	1	261	Correct Response!
n/a	n/a	NoMoneyStake	84.508	2	86.491	1.5	87.991	0.303	No money at stake!	88.374	1.647	0	0	You pressed too slow!
n/a	n/a	LargeLoss	90.008	2	91.991	4.0	95.99	0.303	You keep $5!	96.373	1.647	1	282	Correct Response!
n/a	n/a	NoMoneyStake	98.006	2	99.989	4.0	103.988	0.303	No money at stake!	104.372	1.647	1	276	Correct Response!
n/a	n/a	LargeLoss	106.005	2	107.988	3.0	110.987	0.303	You lose $5!	111.37	1.647	0	0	You pressed too slow!
n/a	n/a	SmallLoss	113.004	2	114.987	1.5	116.486	0.303	You lose $0.20!	116.87	1.647	0	0	You pressed too slow!
n/a	n/a	LargeGain	118.503	2	120.486	2.0	122.485	0.343	You earn $5!	122.902	1.607	1	255	Correct Response!
n/a	n/a	SmallLoss	124.502	2	126.485	4.0	130.484	0.343	You keep $0.20!	130.9	1.607	1	324	Correct Response!
n/a	n/a	SmallGain	132.5	2	134.483	1.5	135.983	0.343	You did not earn $0.20!	136.399	1.607	0	0	You pressed too slow!
n/a	n/a	LargeLoss	137.999	2	139.982	1.5	141.482	0.363	You keep $5!	141.915	1.587	1	310	Correct Response!
n/a	n/a	LargeGain	143.498	2	145.481	3.5	148.981	0.363	You earn $5!	149.414	1.587	1	269	Correct Response!
n/a	n/a	SmallGain	150.997	2	152.98	4.0	156.979	0.363	You earn $0.20!	157.412	1.587	1	301	Correct Response!
n/a	n/a	NoMoneyStake	158.996	2	160.979	2.0	162.978	0.333	No money at stake!	163.378	1.617	1	307	Correct Response!
n/a	n/a	LargeLoss	164.995	2	166.977	2.0	168.977	0.333	You keep $5!	169.377	1.617	1	295	Correct Response!
n/a	n/a	SmallGain	170.993	2	172.976	2.0	174.976	0.333	You earn $0.20!	175.376	1.617	1	319	Correct Response!
n/a	n/a	NoMoneyStake	176.992	2	178.975	3.0	181.975	0.333	No money at stake!	182.391	1.617	1	273	Correct Response!
n/a	n/a	SmallGain	183.991	2	185.974	3.5	189.474	0.333	You earn $0.20!	189.874	1.617	1	295	Correct Response!
n/a	n/a	NoMoneyStake	191.49	2	193.473	1.5	194.973	0.283	No money at stake!	195.339	1.667	0	0	You pressed too slow!
n/a	n/a	SmallGain	196.989	2	198.972	1.5	200.472	0.283	You did not earn $0.20!	200.838	1.667	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	202.488	2	204.471	2.0	206.471	0.283	No money at stake!	206.837	1.667	1	261	Correct Response!
n/a	n/a	LargeLoss	208.487	2	210.47	1.5	211.97	0.283	You lose $5!	212.336	1.667	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	213.986	2	215.969	3.5	219.468	0.283	No money at stake!	219.835	1.667	0	0	You pressed too slow!
n/a	n/a	LargeLoss	221.485	2	223.468	1.5	224.967	0.283	You keep $5!	225.317	1.667	1	281	Correct Response!
n/a	n/a	NoMoneyStake	226.984	2	228.967	1.5	230.466	0.263	No money at stake!	230.8	1.687	0	0	You pressed too slow!
n/a	n/a	SmallLoss	232.483	2	234.466	1.5	235.966	0.263	You keep $0.20!	236.299	1.687	1	245	Correct Response!
n/a	n/a	LargeGain	237.982	2	239.965	1.5	241.465	0.263	You did not earn $5!	241.798	1.687	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	243.481	2	245.464	1.5	246.964	0.263	No money at stake!	247.297	1.687	0	0	You pressed too slow!
n/a	n/a	LargeGain	248.98	2	250.963	2.0	252.963	0.263	You earn $5!	253.296	1.687	1	253	Correct Response!
n/a	n/a	LargeLoss	254.979	2	256.962	2.5	259.461	0.283	You keep $5!	259.811	1.667	1	249	Correct Response!
n/a	n/a	LargeGain	261.478	2	263.461	3.0	266.46	0.283	You earn $5!	266.81	1.667	1	278	Correct Response!
n/a	n/a	LargeLoss	268.477	2	270.46	1.5	271.959	0.283	You lose $5!	272.309	1.667	0	0	You pressed too slow!
n/a	n/a	LargeGain	273.976	2	275.959	1.5	277.458	0.263	You earn $5!	277.792	1.687	1	260	Correct Response!
n/a	n/a	SmallGain	279.475	2	281.458	3.0	284.457	0.263	You did not earn $0.20!	284.79	1.687	0	0	You pressed too slow!
n/a	n/a	SmallLoss	286.473	2	288.456	1.5	289.956	0.263	You lose $0.20!	290.289	1.687	0	0	You pressed too slow!
n/a	n/a	LargeGain	291.972	2	293.955	1.5	295.455	0.283	You earn $5!	295.805	1.667	1	255	Correct Response!
n/a	n/a	SmallLoss	297.471	2	299.455	2.5	301.954	0.283	You keep $0.20!	302.304	1.667	1	271	Correct Response!
n/a	n/a	SmallGain	303.97	2	305.953	1.5	307.453	0.283	You did not earn $0.20!	307.82	1.667	0	0	You pressed too slow!
n/a	n/a	SmallLoss	309.469	2	311.452	1.5	312.952	0.303	You keep $0.20!	313.335	1.647	1	297	Correct Response!
