onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	SmallGain	0.034	2	2.001	4.0	6.0	0.362	You earn $0.20!	6.45	1.588	1	361	Correct Response!
n/a	n/a	SmallLoss	8.017	2	10.0	3.5	13.5	0.362	You lose $0.20!	13.95	1.588	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	15.516	2	17.499	2.5	19.999	0.362	No money at stake!	20.449	1.588	0	0	You pressed too slow!
n/a	n/a	SmallGain	22.015	2	23.999	2.0	25.998	0.362	You earn $0.20!	26.448	1.588	1	335	Correct Response!
n/a	n/a	SmallLoss	28.015	2	29.998	4.0	33.997	0.342	You keep $0.20!	34.414	1.608	1	304	Correct Response!
n/a	n/a	LargeLoss	36.014	2	37.997	2.0	39.997	0.342	You lose $5!	40.413	1.608	0	0	You pressed too slow!
n/a	n/a	SmallLoss	42.013	2	43.996	1.5	45.496	0.342	You lose $0.20!	45.913	1.608	0	0	You pressed too slow!
n/a	n/a	SmallGain	47.513	2	49.496	1.5	50.996	0.362	You earn $0.20!	51.446	1.588	1	305	Correct Response!
n/a	n/a	NoMoneyStake	53.012	2	54.995	2.0	56.995	0.362	No money at stake!	57.445	1.588	1	282	Correct Response!
n/a	n/a	SmallGain	59.011	2	60.995	1.5	62.494	0.362	You earn $0.20!	62.944	1.588	1	296	Correct Response!
n/a	n/a	NoMoneyStake	64.511	2	66.494	1.5	67.994	0.362	No money at stake!	68.444	1.588	0	0	You pressed too slow!
n/a	n/a	SmallGain	70.01	2	71.993	3.5	75.493	0.362	You earn $0.20!	75.943	1.588	1	335	Correct Response!
n/a	n/a	LargeLoss	77.509	2	79.493	3.0	82.492	0.342	You lose $5!	82.909	1.608	0	0	You pressed too slow!
n/a	n/a	LargeGain	84.509	2	86.492	1.5	87.992	0.342	You did not earn $5!	88.425	1.608	0	0	You pressed too slow!
n/a	n/a	SmallLoss	90.008	2	91.991	2.0	93.991	0.342	You lose $0.20!	94.408	1.608	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	96.007	2	97.991	3.0	100.99	0.362	No money at stake!	101.44	1.588	0	0	You pressed too slow!
n/a	n/a	LargeGain	103.007	2	104.99	4.0	108.989	0.362	You did not earn $5!	109.439	1.588	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	111.006	2	112.989	4.0	116.989	0.362	No money at stake!	117.438	1.588	0	0	You pressed too slow!
n/a	n/a	SmallGain	119.005	2	120.988	2.0	122.988	0.362	You did not earn $0.20!	123.438	1.588	0	0	You pressed too slow!
n/a	n/a	LargeLoss	125.004	2	126.987	1.5	128.487	0.362	You keep $5!	128.937	1.588	1	244	Correct Response!
n/a	n/a	NoMoneyStake	130.504	2	132.487	2.0	134.487	0.412	No money at stake!	134.987	1.538	1	377	Correct Response!
n/a	n/a	LargeGain	136.503	2	138.486	2.0	140.486	0.412	You earn $5!	140.986	1.538	1	267	Correct Response!
n/a	n/a	LargeLoss	142.502	2	144.486	2.0	146.485	0.412	You keep $5!	146.985	1.538	1	332	Correct Response!
n/a	n/a	SmallGain	148.502	2	150.485	1.5	151.985	0.412	You earn $0.20!	152.485	1.538	1	374	Correct Response!
n/a	n/a	LargeLoss	154.001	2	155.984	1.5	157.484	0.392	You keep $5!	157.951	1.558	1	358	Correct Response!
n/a	n/a	LargeGain	159.501	2	161.484	1.5	162.984	0.392	You earn $5!	163.45	1.558	1	342	Correct Response!
n/a	n/a	NoMoneyStake	165.0	2	166.983	1.5	168.483	0.392	No money at stake!	168.95	1.558	0	0	You pressed too soon!
n/a	n/a	SmallGain	170.499	2	172.483	2.5	174.982	0.392	You earn $0.20!	175.449	1.558	1	289	Correct Response!
n/a	n/a	SmallLoss	176.999	2	178.982	1.5	180.482	0.342	You lose $0.20!	180.898	1.608	0	0	You pressed too slow!
n/a	n/a	LargeGain	182.498	2	184.481	2.5	186.981	0.342	You earn $5!	187.398	1.608	1	226	Correct Response!
n/a	n/a	LargeLoss	188.997	2	190.981	1.5	192.48	0.342	You lose $5!	192.897	1.608	0	0	You pressed too slow!
n/a	n/a	LargeLoss	194.497	2	196.48	1.5	197.98	0.322	You lose $5!	198.38	1.628	0	0	You pressed too slow!
n/a	n/a	SmallLoss	199.996	2	201.979	2.5	204.479	0.322	You keep $0.20!	204.879	1.628	1	300	Correct Response!
n/a	n/a	SmallGain	206.496	2	208.479	1.5	209.979	0.322	You earn $0.20!	210.378	1.628	1	299	Correct Response!
n/a	n/a	LargeGain	211.995	2	213.978	1.5	215.478	0.342	You earn $5!	215.895	1.608	1	275	Correct Response!
n/a	n/a	SmallLoss	217.494	2	219.478	1.5	220.977	0.342	You lose $0.20!	221.394	1.608	0	0	You pressed too slow!
n/a	n/a	SmallLoss	222.994	2	224.977	3.0	227.977	0.342	You keep $0.20!	228.393	1.608	1	239	Correct Response!
n/a	n/a	SmallGain	229.993	2	231.976	3.0	234.976	0.322	You did not earn $0.20!	235.376	1.628	0	0	You pressed too slow!
n/a	n/a	SmallLoss	236.992	2	238.975	1.5	240.475	0.322	You lose $0.20!	240.875	1.628	0	0	You pressed too slow!
n/a	n/a	LargeGain	242.492	2	244.475	2.0	246.475	0.322	You did not earn $5!	246.875	1.628	0	0	You pressed too slow!
n/a	n/a	LargeLoss	248.491	2	250.474	2.5	252.974	0.362	You keep $5!	253.424	1.588	1	260	Correct Response!
n/a	n/a	NoMoneyStake	254.99	2	256.973	3.5	260.473	0.362	No money at stake!	260.923	1.588	1	278	Correct Response!
n/a	n/a	SmallLoss	262.49	2	264.473	2.0	266.472	0.362	You keep $0.20!	266.922	1.588	1	287	Correct Response!
n/a	n/a	LargeLoss	268.489	2	270.472	4.0	274.472	0.362	You lose $5!	274.922	1.588	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	276.488	2	278.471	1.5	279.971	0.402	No money at stake!	280.454	1.548	0	0	You pressed too slow!
n/a	n/a	LargeGain	281.987	2	283.971	3.5	287.47	0.402	You earn $5!	287.953	1.548	1	251	Correct Response!
n/a	n/a	NoMoneyStake	289.487	2	291.47	1.5	292.97	0.402	No money at stake!	293.453	1.548	1	390	Correct Response!
n/a	n/a	LargeGain	294.986	2	296.969	3.0	299.969	0.402	You did not earn $5!	300.452	1.548	0	0	You pressed too slow!
n/a	n/a	LargeLoss	301.985	2	303.968	3.5	307.468	0.402	You lose $5!	307.951	1.548	0	0	You pressed too slow!
n/a	n/a	LargeGain	309.484	2	311.468	1.5	312.967	0.422	You did not earn $5!	313.467	1.528	0	0	You pressed too slow!
