onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	SmallLoss	0.013	2	1.996	1.5	3.496	0.422	You keep $0.20!	3.996	1.528	1	224	Correct Response!
n/a	n/a	LargeLoss	5.512	2	7.495	3.5	10.995	0.422	You keep $5!	11.495	1.528	1	240	Correct Response!
n/a	n/a	NoMoneyStake	13.011	2	14.994	2.5	17.494	0.422	No money at stake!	17.994	1.528	1	245	Correct Response!
n/a	n/a	LargeLoss	19.511	2	21.494	3.0	24.493	0.422	You keep $5!	24.993	1.528	1	243	Correct Response!
n/a	n/a	SmallGain	26.51	2	28.493	4.0	32.493	0.372	You earn $0.20!	32.942	1.578	1	261	Correct Response!
n/a	n/a	LargeGain	34.509	2	36.492	1.5	37.992	0.372	You earn $5!	38.442	1.578	1	366	Correct Response!
n/a	n/a	SmallLoss	40.008	2	41.992	4.0	45.991	0.372	You keep $0.20!	46.441	1.578	1	316	Correct Response!
n/a	n/a	SmallGain	48.008	2	49.991	2.0	51.99	0.322	You did not earn $0.20!	52.39	1.628	0	0	You pressed too slow!
n/a	n/a	SmallLoss	54.007	2	55.99	1.5	57.49	0.322	You lose $0.20!	57.89	1.628	0	0	You pressed too slow!
n/a	n/a	SmallLoss	59.506	2	61.489	3.0	64.489	0.322	You keep $0.20!	64.889	1.628	1	284	Correct Response!
n/a	n/a	LargeGain	66.506	2	68.489	4.0	72.488	0.302	You did not earn $5!	72.872	1.648	0	0	You pressed too slow!
n/a	n/a	LargeGain	74.505	2	76.488	2.5	78.988	0.302	You did not earn $5!	79.371	1.648	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	81.004	2	82.987	1.5	84.487	0.302	No money at stake!	84.87	1.648	0	0	You pressed too slow!
n/a	n/a	LargeGain	86.503	2	88.487	1.5	89.986	0.302	You did not earn $5!	90.37	1.648	0	0	You pressed too slow!
n/a	n/a	SmallGain	92.003	2	93.986	1.5	95.486	0.352	You earn $0.20!	95.919	1.598	1	314	Correct Response!
n/a	n/a	LargeLoss	97.502	2	99.485	1.5	100.985	0.352	You lose $5!	101.418	1.598	0	0	You pressed too slow!
n/a	n/a	SmallGain	103.002	2	104.985	2.5	107.484	0.352	You did not earn $0.20!	107.918	1.598	0	0	You pressed too slow!
n/a	n/a	SmallGain	109.501	2	111.484	3.0	114.484	0.402	You did not earn $0.20!	114.967	1.548	0	0	You pressed too soon!
n/a	n/a	NoMoneyStake	116.5	2	118.483	2.0	120.483	0.402	No money at stake!	120.966	1.548	0	0	You pressed too soon!
n/a	n/a	SmallGain	122.499	2	124.483	3.5	127.982	0.402	You earn $0.20!	128.465	1.548	1	262	Correct Response!
n/a	n/a	LargeLoss	129.999	2	131.982	2.0	133.982	0.402	You lose $5!	134.465	1.548	0	0	You pressed too slow!
n/a	n/a	LargeGain	135.998	2	137.981	3.0	140.981	0.442	You earn $5!	141.497	1.508	1	418	Correct Response!
n/a	n/a	LargeGain	142.997	2	144.98	2.0	146.98	0.442	You earn $5!	147.497	1.508	1	291	Correct Response!
n/a	n/a	NoMoneyStake	148.997	2	150.98	3.0	153.979	0.442	No money at stake!	154.496	1.508	1	409	Correct Response!
n/a	n/a	LargeLoss	155.996	2	157.979	2.5	160.479	0.442	You keep $5!	160.995	1.508	1	367	Correct Response!
n/a	n/a	SmallGain	162.495	2	164.478	1.5	165.978	0.422	You did not earn $0.20!	166.478	1.528	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	167.995	2	169.978	4.0	173.977	0.422	No money at stake!	174.477	1.528	1	248	Correct Response!
