onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeGain	0.013	2	1.996	1.5	3.512	0.233	You did not earn $5!	3.829	1.717	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	5.528	2	7.511	2.5	10.011	0.233	No money at stake!	10.327	1.717	1	226	Correct Response!
n/a	n/a	SmallLoss	12.027	2	14.01	1.5	15.51	0.233	You lose $0.20!	15.826	1.717	0	0	You pressed too slow!
n/a	n/a	LargeLoss	17.526	2	19.509	2.5	22.009	0.233	You keep $5!	22.309	1.717	1	214	Correct Response!
n/a	n/a	NoMoneyStake	24.025	2	26.008	1.5	27.508	0.273	No money at stake!	27.858	1.677	1	233	Correct Response!
n/a	n/a	SmallGain	29.524	2	31.507	2.0	33.507	0.273	You earn $0.20!	33.857	1.677	1	219	Correct Response!
n/a	n/a	SmallLoss	35.523	2	37.506	3.5	41.005	0.273	You lose $0.20!	41.355	1.677	0	0	You pressed too soon!
n/a	n/a	NoMoneyStake	43.022	2	45.005	1.5	46.504	0.273	No money at stake!	46.854	1.677	1	257	Correct Response!
n/a	n/a	SmallGain	48.521	2	50.504	1.5	52.004	0.273	You earn $0.20!	52.353	1.677	1	229	Correct Response!
n/a	n/a	LargeGain	54.02	2	56.003	2.0	58.002	0.293	You earn $5!	58.369	1.657	1	224	Correct Response!
n/a	n/a	NoMoneyStake	60.019	2	62.002	2.0	64.001	0.293	No money at stake!	64.368	1.657	1	225	Correct Response!
n/a	n/a	SmallGain	66.018	2	68.001	1.5	69.501	0.293	You earn $0.20!	69.867	1.657	1	248	Correct Response!
n/a	n/a	SmallLoss	71.517	2	73.5	4.0	77.499	0.293	You keep $0.20!	77.866	1.657	1	248	Correct Response!
n/a	n/a	NoMoneyStake	79.515	2	81.498	1.5	82.998	0.263	No money at stake!	83.331	1.687	0	0	You pressed too slow!
n/a	n/a	LargeLoss	85.014	2	86.997	1.5	88.497	0.263	You keep $5!	88.83	1.687	1	229	Correct Response!
n/a	n/a	SmallGain	90.513	2	92.496	3.5	95.996	0.263	You did not earn $0.20!	96.329	1.687	0	0	You pressed too soon!
n/a	n/a	LargeLoss	98.012	2	99.995	3.0	102.995	0.263	You keep $5!	103.328	1.687	1	231	Correct Response!
n/a	n/a	NoMoneyStake	105.011	2	106.994	1.5	108.494	0.233	No money at stake!	108.81	1.717	1	230	Correct Response!
n/a	n/a	LargeGain	110.51	2	112.493	3.5	115.992	0.233	You earn $5!	116.292	1.717	1	231	Correct Response!
n/a	n/a	LargeLoss	118.009	2	119.992	1.5	121.491	0.233	You lose $5!	121.791	1.717	0	0	You pressed too slow!
n/a	n/a	SmallGain	123.508	2	125.491	1.5	126.99	0.233	You did not earn $0.20!	127.307	1.717	0	0	You pressed too slow!
n/a	n/a	SmallGain	129.007	2	130.99	2.0	132.989	0.253	You earn $0.20!	133.323	1.697	1	137	Correct Response!
n/a	n/a	LargeLoss	135.006	2	136.989	2.0	138.988	0.253	You lose $5!	139.322	1.697	0	0	You pressed too slow!
n/a	n/a	SmallLoss	141.005	2	142.988	1.5	144.487	0.253	You lose $0.20!	144.821	1.697	0	0	You pressed too slow!
n/a	n/a	LargeGain	146.504	2	148.487	4.0	152.486	0.293	You earn $5!	152.853	1.657	1	271	Correct Response!
n/a	n/a	SmallGain	154.502	2	156.485	2.5	158.985	0.293	You earn $0.20!	159.352	1.657	1	248	Correct Response!
n/a	n/a	NoMoneyStake	161.001	2	162.984	4.0	166.984	0.293	No money at stake!	167.35	1.657	1	259	Correct Response!
n/a	n/a	SmallLoss	169.0	2	170.983	2.0	172.982	0.293	You lose $0.20!	173.349	1.657	0	0	You pressed too slow!
n/a	n/a	SmallGain	174.999	2	176.982	3.0	179.981	0.313	You earn $0.20!	180.365	1.637	1	237	Correct Response!
n/a	n/a	LargeGain	181.998	2	183.981	1.5	185.48	0.313	You earn $5!	185.864	1.637	1	268	Correct Response!
n/a	n/a	SmallLoss	187.497	2	189.48	2.0	191.479	0.313	You keep $0.20!	191.863	1.637	1	268	Correct Response!
n/a	n/a	LargeLoss	193.496	2	195.479	2.0	197.478	0.283	You keep $5!	197.828	1.667	1	238	Correct Response!
n/a	n/a	LargeGain	199.495	2	201.478	3.0	204.477	0.283	You earn $5!	204.827	1.667	1	232	Correct Response!
n/a	n/a	NoMoneyStake	206.493	2	208.476	3.5	211.976	0.283	No money at stake!	212.342	1.667	1	277	Correct Response!
n/a	n/a	NoMoneyStake	213.992	2	215.975	3.0	218.975	0.283	No money at stake!	219.341	1.667	0	0	You pressed too slow!
n/a	n/a	LargeLoss	220.991	2	222.974	1.5	224.474	0.283	You keep $5!	224.824	1.667	1	255	Correct Response!
n/a	n/a	LargeGain	226.49	2	228.473	1.5	229.973	0.233	You did not earn $5!	230.289	1.717	0	0	You pressed too slow!
n/a	n/a	LargeLoss	231.989	2	233.972	3.5	237.471	0.233	You keep $5!	237.771	1.717	1	226	Correct Response!
n/a	n/a	LargeLoss	239.488	2	241.471	1.5	242.97	0.233	You lose $5!	243.27	1.717	0	0	You pressed too slow!
n/a	n/a	SmallLoss	244.987	2	246.97	2.5	249.469	0.213	You lose $0.20!	249.752	1.737	0	0	You pressed too slow!
n/a	n/a	LargeGain	251.486	2	253.469	1.5	254.968	0.213	You did not earn $5!	255.252	1.737	0	0	You pressed too slow!
n/a	n/a	SmallLoss	256.985	2	258.968	1.5	260.467	0.213	You lose $0.20!	260.751	1.737	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	262.484	2	264.467	2.0	266.466	0.263	No money at stake!	266.8	1.687	0	0	You pressed too slow!
n/a	n/a	LargeLoss	268.483	2	270.466	4.0	274.465	0.263	You keep $5!	274.798	1.687	1	218	Correct Response!
n/a	n/a	SmallGain	276.481	2	278.464	1.5	279.964	0.263	You did not earn $0.20!	280.297	1.687	0	0	You pressed too slow!
n/a	n/a	LargeGain	281.98	2	283.963	2.5	286.463	0.263	You did not earn $5!	286.796	1.687	0	0	You pressed too slow!
n/a	n/a	SmallLoss	288.479	2	290.462	3.0	293.462	0.313	You keep $0.20!	293.845	1.637	1	243	Correct Response!
n/a	n/a	LargeGain	295.478	2	297.461	2.0	299.461	0.313	You did not earn $5!	299.844	1.637	0	0	You pressed too slow!
n/a	n/a	SmallGain	301.477	2	303.46	4.0	307.459	0.313	You did not earn $0.20!	307.842	1.637	0	0	You pressed too slow!
n/a	n/a	SmallLoss	309.475	2	311.458	1.5	312.958	0.353	You keep $0.20!	313.391	1.597	1	316	Correct Response!
