onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeLoss	0.024	2	2.007	1.5	3.506	0.283	You keep $5!	3.873	1.667	1	264	Correct Response!
n/a	n/a	SmallGain	5.523	2	7.506	3.5	11.005	0.283	You did not earn $0.20!	11.372	1.667	0	0	You pressed too slow!
n/a	n/a	LargeLoss	13.021	2	15.004	3.0	18.004	0.283	You keep $5!	18.354	1.667	1	231	Correct Response!
n/a	n/a	NoMoneyStake	20.02	2	22.003	1.5	23.503	0.263	No money at stake!	23.836	1.687	1	256	Correct Response!
n/a	n/a	NoMoneyStake	25.519	2	27.502	3.5	31.002	0.263	No money at stake!	31.335	1.687	0	0	You pressed too soon!
n/a	n/a	LargeLoss	33.018	2	35.001	1.5	36.501	0.263	You lose $5!	36.834	1.687	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	38.517	2	40.5	1.5	42.0	0.263	No money at stake!	42.333	1.687	0	0	You pressed too slow!
n/a	n/a	LargeLoss	44.016	2	45.999	4.0	49.998	0.263	You lose $5!	50.332	1.687	0	0	You pressed too soon!
n/a	n/a	LargeLoss	52.015	2	53.998	3.5	57.497	0.263	You keep $5!	57.83	1.687	1	257	Correct Response!
n/a	n/a	LargeGain	59.513	2	61.496	3.0	64.496	0.283	You earn $5!	64.846	1.667	1	226	Correct Response!
n/a	n/a	LargeGain	66.512	2	68.495	1.5	69.995	0.283	You did not earn $5!	70.362	1.667	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	72.011	2	73.994	2.0	75.994	0.283	No money at stake!	76.361	1.667	1	264	Correct Response!
n/a	n/a	SmallLoss	78.01	2	79.993	1.5	81.493	0.283	You keep $0.20!	81.859	1.667	1	282	Correct Response!
n/a	n/a	SmallLoss	83.509	2	85.492	1.5	86.992	0.303	You keep $0.20!	87.375	1.647	1	262	Correct Response!
n/a	n/a	LargeLoss	89.008	2	90.991	2.5	93.491	0.303	You lose $5!	93.874	1.647	0	0	You pressed too soon!
n/a	n/a	LargeLoss	95.507	2	97.49	2.0	99.49	0.303	You keep $5!	99.873	1.647	1	251	Correct Response!
