onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	NoMoneyStake	181.985	2	183.968	1.5	185.468	0.256	No money at stake!	185.801	1.694	0	0	You pressed too soon!
n/a	n/a	SmallLoss	187.484	2	189.467	3.5	192.966	0.256	You keep $0.20!	193.3	1.694	1	242	Correct Response!
n/a	n/a	NoMoneyStake	194.983	2	196.966	2.0	198.965	0.276	No money at stake!	199.315	1.674	0	0	You pressed too slow!
n/a	n/a	SmallLoss	200.982	2	202.965	1.5	204.464	0.276	You keep $0.20!	204.814	1.674	1	231	Correct Response!
n/a	n/a	NoMoneyStake	206.481	2	208.464	3.5	211.963	0.276	No money at stake!	212.313	1.674	0	0	You pressed too slow!
n/a	n/a	LargeGain	213.979	2	215.962	3.5	219.462	0.276	You earn $5!	219.812	1.674	1	248	Correct Response!
n/a	n/a	SmallGain	221.478	2	223.461	2.0	225.461	0.276	You earn $0.20!	225.811	1.674	1	252	Correct Response!
n/a	n/a	NoMoneyStake	227.477	2	229.46	1.5	230.96	0.256	No money at stake!	231.293	1.694	0	0	You pressed too slow!
n/a	n/a	LargeLoss	232.976	2	234.959	2.0	236.959	0.256	You lose $5!	237.292	1.694	0	0	You pressed too slow!
n/a	n/a	LargeGain	238.975	2	240.958	1.5	242.458	0.256	You did not earn $5!	242.791	1.694	0	0	You pressed too slow!
n/a	n/a	LargeLoss	244.474	2	246.457	1.5	247.957	0.256	You lose $5!	248.29	1.694	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	249.973	2	251.956	1.5	253.456	0.276	No money at stake!	253.806	1.674	0	0	You pressed too soon!
n/a	n/a	LargeGain	255.472	2	257.455	2.0	259.455	0.276	You earn $5!	259.805	1.674	1	267	Correct Response!
n/a	n/a	LargeLoss	261.471	2	263.454	1.5	264.954	0.276	You lose $5!	265.304	1.674	0	0	You pressed too slow!
n/a	n/a	SmallGain	266.97	2	268.953	1.5	270.453	0.276	You did not earn $0.20!	270.803	1.674	0	0	You pressed too slow!
n/a	n/a	SmallLoss	272.469	2	274.452	1.5	275.952	0.326	You keep $0.20!	276.352	1.624	1	259	Correct Response!
n/a	n/a	SmallLoss	277.968	2	279.951	2.5	282.451	0.326	You keep $0.20!	282.851	1.624	1	253	Correct Response!
n/a	n/a	LargeLoss	284.467	2	286.45	1.5	287.95	0.326	You keep $5!	288.35	1.624	1	265	Correct Response!
n/a	n/a	LargeGain	289.966	2	291.949	1.5	293.449	0.306	You earn $5!	293.832	1.644	1	261	Correct Response!
n/a	n/a	SmallGain	295.465	2	297.448	1.5	298.948	0.306	You earn $0.20!	299.331	1.644	1	261	Correct Response!
n/a	n/a	SmallLoss	300.964	2	302.947	2.0	304.947	0.306	You keep $0.20!	305.33	1.644	1	240	Correct Response!
n/a	n/a	LargeLoss	306.963	2	308.946	4.0	312.945	0.256	You lose $5!	313.279	1.694	0	0	You pressed too slow!
