onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeGain	0.025	2	2.008	1.5	3.508	0.322	You did not earn $5!	3.908	1.628	0	0	You pressed too soon!
n/a	n/a	LargeGain	5.524	2	7.507	4.0	11.507	0.322	You did not earn $5!	11.907	1.628	0	0	You pressed too slow!
n/a	n/a	SmallGain	13.523	2	15.506	2.5	18.006	0.322	You earn $0.20!	18.406	1.628	1	268	Correct Response!
n/a	n/a	SmallGain	20.022	2	22.006	4.0	26.005	0.362	You earn $0.20!	26.455	1.588	1	293	Correct Response!
n/a	n/a	LargeGain	28.022	2	30.005	2.0	32.004	0.362	You earn $5!	32.455	1.588	1	309	Correct Response!
n/a	n/a	NoMoneyStake	34.021	2	36.004	3.0	39.004	0.362	No money at stake!	39.454	1.588	1	290	Correct Response!
n/a	n/a	SmallLoss	41.02	2	43.003	1.5	44.503	0.362	You keep $0.20!	44.953	1.588	1	359	Correct Response!
n/a	n/a	LargeLoss	46.52	2	48.503	2.0	50.502	0.342	You keep $5!	50.919	1.608	1	241	Correct Response!
n/a	n/a	LargeGain	52.519	2	54.502	3.0	57.502	0.342	You earn $5!	57.918	1.608	1	258	Correct Response!
n/a	n/a	LargeLoss	59.518	2	61.501	2.0	63.501	0.342	You keep $5!	63.918	1.608	1	260	Correct Response!
n/a	n/a	NoMoneyStake	65.518	2	67.501	4.0	71.5	0.292	No money at stake!	71.867	1.658	1	256	Correct Response!
n/a	n/a	SmallLoss	73.517	2	75.5	3.5	78.999	0.292	You keep $0.20!	79.366	1.658	1	234	Correct Response!
n/a	n/a	SmallLoss	81.016	2	82.999	1.5	84.499	0.292	You lose $0.20!	84.865	1.658	0	0	You pressed too slow!
n/a	n/a	LargeLoss	86.515	2	88.498	1.5	89.998	0.292	You keep $5!	90.365	1.658	1	226	Correct Response!
n/a	n/a	SmallGain	92.015	2	93.998	2.0	95.997	0.262	You earn $0.20!	96.347	1.688	1	229	Correct Response!
