onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	SmallLoss	90.506	2	92.489	2.0	94.489	0.27	You keep $0.20!	94.839	1.68	1	261	Correct Response!
n/a	n/a	LargeGain	96.505	2	98.489	3.5	101.988	0.25	You did not earn $5!	102.321	1.7	0	0	You pressed too slow!
n/a	n/a	LargeGain	104.005	2	105.988	3.0	108.987	0.25	You did not earn $5!	109.321	1.7	0	0	You pressed too slow!
n/a	n/a	SmallGain	111.004	2	112.987	3.5	116.487	0.25	You did not earn $0.20!	116.82	1.7	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	118.503	2	120.486	3.5	123.986	0.3	No money at stake!	124.369	1.65	1	291	Correct Response!
n/a	n/a	SmallLoss	126.002	2	127.985	1.5	129.485	0.3	You lose $0.20!	129.868	1.65	0	0	You pressed too slow!
n/a	n/a	SmallGain	131.502	2	133.485	1.5	134.985	0.3	You earn $0.20!	135.368	1.65	1	294	Correct Response!
n/a	n/a	LargeLoss	137.001	2	138.984	1.5	140.484	0.3	You lose $5!	140.867	1.65	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	142.5	2	144.484	3.0	147.483	0.35	No money at stake!	147.916	1.6	1	274	Correct Response!
n/a	n/a	NoMoneyStake	149.5	2	151.483	1.5	152.983	0.35	No money at stake!	153.416	1.6	0	0	You pressed too slow!
n/a	n/a	SmallLoss	154.999	2	156.982	3.0	159.982	0.35	You keep $0.20!	160.415	1.6	1	267	Correct Response!
n/a	n/a	SmallGain	161.998	2	163.981	2.0	165.981	0.35	You earn $0.20!	166.414	1.6	1	313	Correct Response!
n/a	n/a	SmallLoss	167.998	2	169.981	4.0	173.98	0.35	You keep $0.20!	174.413	1.6	1	255	Correct Response!
n/a	n/a	LargeGain	175.997	2	177.98	2.0	179.98	0.33	You earn $5!	180.396	1.62	1	258	Correct Response!
n/a	n/a	SmallGain	181.996	2	183.979	1.5	185.479	0.33	You did not earn $0.20!	185.896	1.62	0	0	You pressed too slow!
n/a	n/a	LargeGain	187.495	2	189.478	1.5	190.978	0.33	You earn $5!	191.395	1.62	1	259	Correct Response!
n/a	n/a	SmallGain	192.995	2	194.978	2.0	196.978	0.3	You did not earn $0.20!	197.361	1.65	0	0	You pressed too slow!
n/a	n/a	LargeLoss	198.994	2	200.977	3.0	203.977	0.3	You keep $5!	204.36	1.65	1	286	Correct Response!
n/a	n/a	SmallLoss	205.993	2	207.976	2.0	209.976	0.3	You keep $0.20!	210.36	1.65	1	274	Correct Response!
n/a	n/a	NoMoneyStake	211.993	2	213.976	2.5	216.476	0.28	No money at stake!	216.842	1.67	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	218.492	2	220.475	2.0	222.475	0.28	No money at stake!	222.841	1.67	0	0	You pressed too slow!
n/a	n/a	SmallLoss	224.491	2	226.474	2.5	228.974	0.28	You lose $0.20!	229.341	1.67	0	0	You pressed too slow!
n/a	n/a	SmallGain	230.991	2	232.974	3.0	235.973	0.28	You did not earn $0.20!	236.34	1.67	0	0	You pressed too slow!
n/a	n/a	LargeLoss	237.99	2	239.973	2.0	241.973	0.28	You keep $5!	242.339	1.67	1	275	Correct Response!
n/a	n/a	LargeLoss	243.989	2	245.972	3.5	249.472	0.3	You lose $5!	249.855	1.65	0	0	You pressed too slow!
n/a	n/a	LargeGain	251.488	2	253.471	2.0	255.471	0.3	You earn $5!	255.854	1.65	1	263	Correct Response!
n/a	n/a	LargeGain	257.488	2	259.471	2.5	261.97	0.3	You earn $5!	262.354	1.65	1	274	Correct Response!
n/a	n/a	NoMoneyStake	263.987	2	265.97	2.0	267.97	0.32	No money at stake!	268.37	1.63	1	309	Correct Response!
n/a	n/a	NoMoneyStake	269.986	2	271.969	1.5	273.469	0.32	No money at stake!	273.869	1.63	0	0	You pressed too slow!
n/a	n/a	LargeLoss	275.486	2	277.469	2.0	279.469	0.32	You keep $5!	279.868	1.63	1	266	Correct Response!
n/a	n/a	NoMoneyStake	281.485	2	283.468	4.0	287.468	0.32	No money at stake!	287.868	1.63	1	295	Correct Response!
n/a	n/a	NoMoneyStake	289.484	2	291.467	1.5	292.967	0.32	No money at stake!	293.367	1.63	0	0	You pressed too slow!
n/a	n/a	LargeLoss	294.983	2	296.967	4.0	300.966	0.32	You lose $5!	301.366	1.63	0	0	You pressed too slow!
n/a	n/a	SmallGain	302.983	2	304.966	1.5	306.466	0.32	You did not earn $0.20!	306.865	1.63	0	0	You pressed too slow!
n/a	n/a	SmallGain	308.482	2	310.465	2.5	312.965	0.34	You earn $0.20!	313.381	1.61	1	241	Correct Response!
