onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeLoss	208.503	2	210.486	1.5	211.986	0.183	You lose $5!	212.253	1.767	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	214.003	2	215.986	3.5	219.486	0.183	No money at stake!	219.752	1.767	0	0	You pressed too slow!
n/a	n/a	LargeLoss	221.502	2	223.485	1.5	224.985	0.183	You lose $5!	225.252	1.767	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	227.002	2	228.985	1.5	230.485	0.203	No money at stake!	230.768	1.747	0	0	You pressed too slow!
n/a	n/a	SmallLoss	232.501	2	234.484	1.5	235.984	0.203	You keep $0.20!	236.267	1.747	1	199	Correct Response!
n/a	n/a	LargeGain	238.001	2	239.984	1.5	241.484	0.203	You earn $5!	241.767	1.747	1	200	Correct Response!
n/a	n/a	NoMoneyStake	243.5	2	245.483	1.5	246.983	0.203	No money at stake!	247.266	1.747	0	0	You pressed too slow!
n/a	n/a	LargeGain	249.0	2	250.983	2.0	252.983	0.203	You did not earn $5!	253.266	1.747	0	0	You pressed too slow!
n/a	n/a	LargeLoss	254.999	2	256.982	2.5	259.482	0.243	You keep $5!	259.799	1.707	1	206	Correct Response!
n/a	n/a	LargeGain	261.499	2	263.482	3.0	266.481	0.243	You earn $5!	266.798	1.707	1	210	Correct Response!
n/a	n/a	LargeLoss	268.498	2	270.481	1.5	271.981	0.243	You keep $5!	272.298	1.707	1	208	Correct Response!
n/a	n/a	LargeGain	273.997	2	275.981	1.5	277.481	0.213	You did not earn $5!	277.78	1.737	0	0	You pressed too slow!
n/a	n/a	SmallGain	279.497	2	281.48	3.0	284.48	0.213	You did not earn $0.20!	284.78	1.737	0	0	You pressed too slow!
n/a	n/a	SmallLoss	286.496	2	288.48	1.5	289.979	0.213	You lose $0.20!	290.279	1.737	0	0	You pressed too slow!
n/a	n/a	LargeGain	291.996	2	293.979	1.5	295.479	0.233	You earn $5!	295.796	1.717	1	220	Correct Response!
n/a	n/a	SmallLoss	297.495	2	299.479	2.5	301.978	0.233	You keep $0.20!	302.295	1.717	1	207	Correct Response!
n/a	n/a	SmallGain	303.995	2	305.978	1.5	307.478	0.233	You earn $0.20!	307.795	1.717	1	228	Correct Response!
n/a	n/a	SmallLoss	309.494	2	311.478	1.5	312.977	0.253	You keep $0.20!	313.311	1.697	1	218	Correct Response!
