onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	SmallGain	0.052	2	2.002	4.0	6.001	0.293	You earn $0.20!	6.367	1.657	1	273	Correct Response!
n/a	n/a	SmallLoss	8.034	2	10.0	3.5	13.5	0.293	You keep $0.20!	13.866	1.657	1	249	Correct Response!
n/a	n/a	NoMoneyStake	15.532	2	17.499	2.5	19.998	0.293	No money at stake!	20.365	1.657	0	0	You pressed too slow!
n/a	n/a	SmallGain	22.015	2	23.998	2.0	25.997	0.293	You did not earn $0.20!	26.364	1.657	0	0	You pressed too slow!
n/a	n/a	SmallLoss	28.014	2	29.997	4.0	33.996	0.273	You keep $0.20!	34.346	1.677	1	265	Correct Response!
n/a	n/a	LargeLoss	36.046	2	37.995	2.0	39.995	0.273	You lose $5!	40.345	1.677	0	0	You pressed too slow!
n/a	n/a	SmallLoss	42.011	2	43.994	1.5	45.494	0.273	You keep $0.20!	45.844	1.677	1	255	Correct Response!
n/a	n/a	SmallGain	47.51	2	49.493	1.5	50.993	0.253	You earn $0.20!	51.326	1.697	1	252	Correct Response!
n/a	n/a	NoMoneyStake	53.009	2	54.992	2.0	56.992	0.253	No money at stake!	57.325	1.697	1	240	Correct Response!
n/a	n/a	SmallGain	59.008	2	60.991	1.5	62.491	0.253	You did not earn $0.20!	62.824	1.697	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	64.507	2	66.49	1.5	67.99	0.253	No money at stake!	68.323	1.697	0	0	You pressed too slow!
n/a	n/a	SmallGain	70.006	2	71.989	3.5	75.489	0.253	You did not earn $0.20!	75.822	1.697	0	0	You pressed too soon!
n/a	n/a	LargeLoss	77.505	2	79.488	3.0	82.487	0.273	You keep $5!	82.837	1.677	1	262	Correct Response!
n/a	n/a	LargeGain	84.52	2	86.487	1.5	87.986	0.273	You earn $5!	88.336	1.677	1	245	Correct Response!
n/a	n/a	SmallLoss	90.003	2	91.986	2.0	93.985	0.273	You keep $0.20!	94.335	1.677	1	260	Correct Response!
n/a	n/a	NoMoneyStake	96.002	2	97.985	3.0	100.984	0.253	No money at stake!	101.317	1.697	1	235	Correct Response!
n/a	n/a	LargeGain	103.0	2	104.983	4.0	108.983	0.253	You did not earn $5!	109.316	1.697	0	0	You pressed too slow!
