onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeLoss	130.005	2	131.988	2.0	133.987	0.283	You keep $5!	134.337	1.667	1	261	Correct Response!
n/a	n/a	LargeGain	136.004	2	137.987	3.0	140.986	0.233	You earn $5!	141.286	1.717	1	207	Correct Response!
n/a	n/a	LargeGain	143.002	2	144.985	2.0	146.985	0.233	You did not earn $5!	147.302	1.717	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	149.001	2	150.984	3.0	153.984	0.233	No money at stake!	154.3	1.717	0	0	You pressed too slow!
n/a	n/a	LargeLoss	156.0	2	157.983	2.5	160.483	0.233	You lose $5!	160.799	1.717	0	0	You pressed too slow!
n/a	n/a	SmallGain	162.499	2	164.482	1.5	165.982	0.213	You did not earn $0.20!	166.265	1.737	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	167.998	2	169.981	4.0	173.98	0.213	No money at stake!	174.263	1.737	0	0	You pressed too slow!
n/a	n/a	SmallLoss	175.996	2	177.98	2.0	179.979	0.213	You lose $0.20!	180.262	1.737	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	181.995	2	183.978	1.5	185.478	0.213	No money at stake!	185.761	1.737	0	0	You pressed too soon!
n/a	n/a	SmallLoss	187.494	2	189.477	3.5	192.977	0.213	You lose $0.20!	193.26	1.737	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	194.993	2	196.976	2.0	198.976	0.263	No money at stake!	199.309	1.687	1	261	Correct Response!
n/a	n/a	SmallLoss	200.992	2	202.975	1.5	204.475	0.263	You keep $0.20!	204.808	1.687	1	239	Correct Response!
n/a	n/a	NoMoneyStake	206.491	2	208.474	3.5	211.973	0.263	No money at stake!	212.307	1.687	1	242	Correct Response!
n/a	n/a	LargeGain	213.99	2	215.973	3.5	219.472	0.263	You earn $5!	219.805	1.687	1	234	Correct Response!
n/a	n/a	SmallGain	221.488	2	223.471	2.0	225.471	0.263	You did not earn $0.20!	225.804	1.687	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	227.487	2	229.47	1.5	230.97	0.303	No money at stake!	231.353	1.647	0	0	You pressed too slow!
n/a	n/a	LargeLoss	232.986	2	234.969	2.0	236.969	0.303	You keep $5!	237.352	1.647	1	277	Correct Response!
n/a	n/a	LargeGain	238.985	2	240.968	1.5	242.468	0.303	You did not earn $5!	242.851	1.647	0	0	You pressed too slow!
n/a	n/a	LargeLoss	244.484	2	246.467	1.5	247.967	0.303	You keep $5!	248.35	1.647	1	300	Correct Response!
n/a	n/a	NoMoneyStake	249.983	2	251.966	1.5	253.466	0.283	No money at stake!	253.833	1.667	1	274	Correct Response!
n/a	n/a	LargeGain	255.482	2	257.465	2.0	259.465	0.283	You earn $5!	259.815	1.667	1	222	Correct Response!
n/a	n/a	LargeLoss	261.481	2	263.464	1.5	264.964	0.283	You keep $5!	265.314	1.667	1	271	Correct Response!
n/a	n/a	SmallGain	266.98	2	268.963	1.5	270.463	0.283	You earn $0.20!	270.813	1.667	1	255	Correct Response!
n/a	n/a	SmallLoss	272.479	2	274.462	1.5	275.962	0.253	You lose $0.20!	276.295	1.697	0	0	You pressed too slow!
n/a	n/a	SmallLoss	277.978	2	279.961	2.5	282.461	0.253	You keep $0.20!	282.794	1.697	1	242	Correct Response!
n/a	n/a	LargeLoss	284.477	2	286.46	1.5	287.96	0.253	You keep $5!	288.293	1.697	1	234	Correct Response!
n/a	n/a	LargeGain	289.976	2	291.959	1.5	293.459	0.223	You earn $5!	293.759	1.727	1	219	Correct Response!
n/a	n/a	SmallGain	295.475	2	297.458	1.5	298.958	0.223	You did not earn $0.20!	299.258	1.727	0	0	You pressed too slow!
n/a	n/a	SmallLoss	300.974	2	302.957	2.0	304.957	0.223	You lose $0.20!	305.257	1.727	0	0	You pressed too slow!
n/a	n/a	LargeLoss	306.973	2	308.956	4.0	312.956	0.243	You lose $5!	313.272	1.707	0	0	You pressed too soon!
