onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeGain	0.022	2	2.005	1.5	3.505	0.26	You did not earn $5!	3.838	1.69	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	5.521	2	7.504	2.5	10.004	0.26	No money at stake!	10.337	1.69	1	245	Correct Response!
n/a	n/a	SmallLoss	12.02	2	14.003	1.5	15.503	0.26	You keep $0.20!	15.836	1.69	1	256	Correct Response!
n/a	n/a	LargeLoss	17.519	2	19.502	2.5	22.002	0.26	You keep $5!	22.335	1.69	1	219	Correct Response!
n/a	n/a	NoMoneyStake	24.018	2	26.001	1.5	27.501	0.24	No money at stake!	27.817	1.71	0	0	You pressed too slow!
n/a	n/a	SmallGain	29.517	2	31.5	2.0	33.5	0.24	You did not earn $0.20!	33.816	1.71	0	0	You pressed too slow!
n/a	n/a	SmallLoss	35.516	2	37.499	3.5	40.998	0.24	You keep $0.20!	41.315	1.71	1	237	Correct Response!
n/a	n/a	NoMoneyStake	43.015	2	44.998	1.5	46.497	0.24	No money at stake!	46.814	1.71	1	235	Correct Response!
n/a	n/a	SmallGain	48.514	2	50.497	1.5	51.996	0.24	You did not earn $0.20!	52.313	1.71	0	0	You pressed too slow!
n/a	n/a	LargeGain	54.013	2	55.996	2.0	57.995	0.26	You earn $5!	58.329	1.69	1	228	Correct Response!
n/a	n/a	NoMoneyStake	60.012	2	61.995	2.0	63.994	0.26	No money at stake!	64.328	1.69	0	0	You pressed too slow!
n/a	n/a	SmallGain	66.011	2	67.994	1.5	69.493	0.26	You earn $0.20!	69.827	1.69	1	225	Correct Response!
n/a	n/a	SmallLoss	71.51	2	73.493	4.0	77.492	0.26	You keep $0.20!	77.825	1.69	1	215	Correct Response!
n/a	n/a	NoMoneyStake	79.508	2	81.491	1.5	82.991	0.24	No money at stake!	83.308	1.71	0	0	You pressed too slow!
n/a	n/a	LargeLoss	85.007	2	86.99	1.5	88.49	0.24	You keep $5!	88.807	1.71	1	222	Correct Response!
n/a	n/a	SmallGain	90.506	2	92.489	3.5	95.989	0.24	You did not earn $0.20!	96.305	1.71	0	0	You pressed too soon!
n/a	n/a	LargeLoss	98.005	2	99.988	3.0	102.987	0.24	You lose $5!	103.304	1.71	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	105.004	2	106.987	1.5	108.486	0.22	No money at stake!	108.786	1.73	0	0	You pressed too slow!
n/a	n/a	LargeGain	110.503	2	112.486	3.5	115.985	0.22	You did not earn $5!	116.285	1.73	0	0	You pressed too slow!
n/a	n/a	LargeLoss	118.001	2	119.984	1.5	121.484	0.22	You lose $5!	121.784	1.73	0	0	You pressed too slow!
n/a	n/a	SmallGain	123.501	2	125.484	1.5	126.983	0.22	You did not earn $0.20!	127.283	1.73	0	0	You pressed too slow!
n/a	n/a	SmallGain	129.0	2	130.982	2.0	132.982	0.27	You earn $0.20!	133.332	1.68	1	242	Correct Response!
n/a	n/a	LargeLoss	134.998	2	136.981	2.0	138.981	0.27	You lose $5!	139.331	1.68	0	0	You pressed too slow!
n/a	n/a	SmallLoss	140.997	2	142.98	1.5	144.48	0.27	You keep $0.20!	144.83	1.68	1	247	Correct Response!
n/a	n/a	LargeGain	146.496	2	148.479	4.0	152.479	0.31	You earn $5!	152.862	1.64	1	226	Correct Response!
n/a	n/a	SmallGain	154.495	2	156.478	2.5	158.978	0.31	You earn $0.20!	159.361	1.64	1	206	Correct Response!
n/a	n/a	NoMoneyStake	160.994	2	162.977	4.0	166.976	0.31	No money at stake!	167.359	1.64	1	234	Correct Response!
n/a	n/a	SmallLoss	168.992	2	170.975	2.0	172.975	0.31	You keep $0.20!	173.358	1.64	1	284	Correct Response!
n/a	n/a	SmallGain	174.991	2	176.974	3.0	179.974	0.28	You earn $0.20!	180.324	1.67	1	235	Correct Response!
n/a	n/a	LargeGain	181.99	2	183.973	1.5	185.473	0.28	You earn $5!	185.823	1.67	1	257	Correct Response!
n/a	n/a	SmallLoss	187.489	2	189.472	2.0	191.472	0.28	You keep $0.20!	191.822	1.67	1	260	Correct Response!
n/a	n/a	LargeLoss	193.488	2	195.471	2.0	197.471	0.23	You lose $5!	197.771	1.72	0	0	You pressed too slow!
n/a	n/a	LargeGain	199.487	2	201.47	3.0	204.47	0.23	You earn $5!	204.769	1.72	1	209	Correct Response!
n/a	n/a	NoMoneyStake	206.486	2	208.469	3.5	211.968	0.23	No money at stake!	212.268	1.72	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	213.985	2	215.968	3.0	218.967	0.23	No money at stake!	219.267	1.72	0	0	You pressed too slow!
n/a	n/a	LargeLoss	220.983	2	222.966	1.5	224.466	0.23	You lose $5!	224.766	1.72	0	0	You pressed too slow!
n/a	n/a	LargeGain	226.482	2	228.465	1.5	229.965	0.21	You did not earn $5!	230.248	1.74	0	0	You pressed too slow!
n/a	n/a	LargeLoss	231.981	2	233.964	3.5	237.464	0.21	You lose $5!	237.747	1.74	0	0	You pressed too slow!
n/a	n/a	LargeLoss	239.48	2	241.463	1.5	242.963	0.21	You lose $5!	243.246	1.74	0	0	You pressed too slow!
n/a	n/a	SmallLoss	244.979	2	246.962	2.5	249.462	0.26	You lose $0.20!	249.795	1.69	0	0	You pressed too slow!
n/a	n/a	LargeGain	251.478	2	253.461	1.5	254.961	0.26	You did not earn $5!	255.294	1.69	0	0	You pressed too slow!
n/a	n/a	SmallLoss	256.977	2	258.96	1.5	260.46	0.26	You keep $0.20!	260.793	1.69	1	258	Correct Response!
n/a	n/a	NoMoneyStake	262.476	2	264.459	2.0	266.459	0.31	No money at stake!	266.842	1.64	1	244	Correct Response!
n/a	n/a	LargeLoss	268.475	2	270.458	4.0	274.457	0.31	You keep $5!	274.84	1.64	1	223	Correct Response!
n/a	n/a	SmallGain	276.473	2	278.456	1.5	279.956	0.31	You earn $0.20!	280.339	1.64	1	246	Correct Response!
n/a	n/a	LargeGain	281.973	2	283.956	2.5	286.455	0.31	You earn $5!	286.838	1.64	1	228	Correct Response!
n/a	n/a	SmallLoss	288.471	2	290.454	3.0	293.454	0.29	You keep $0.20!	293.82	1.66	1	247	Correct Response!
n/a	n/a	LargeGain	295.47	2	297.453	2.0	299.453	0.29	You earn $5!	299.819	1.66	1	263	Correct Response!
n/a	n/a	SmallGain	301.469	2	303.452	4.0	307.451	0.29	You earn $0.20!	307.818	1.66	1	225	Correct Response!
