onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	SmallGain	0.044	2	2.011	4.0	6.01	0.285	You earn $0.20!	6.377	1.665	1	284	Correct Response!
n/a	n/a	SmallLoss	8.06	2	10.01	3.5	13.51	0.285	You keep $0.20!	13.876	1.665	1	284	Correct Response!
n/a	n/a	NoMoneyStake	15.543	2	17.509	2.5	20.009	0.285	No money at stake!	20.376	1.665	1	262	Correct Response!
n/a	n/a	SmallGain	22.026	2	24.009	2.0	26.009	0.285	You earn $0.20!	26.375	1.665	1	274	Correct Response!
n/a	n/a	SmallLoss	28.025	2	30.008	4.0	34.008	0.235	You lose $0.20!	34.325	1.715	0	0	You pressed too slow!
n/a	n/a	LargeLoss	36.041	2	38.008	2.0	40.007	0.235	You keep $5!	40.324	1.715	1	221	Correct Response!
n/a	n/a	SmallLoss	42.024	2	44.007	1.5	45.507	0.235	You lose $0.20!	45.824	1.715	0	0	You pressed too slow!
n/a	n/a	SmallGain	47.523	2	49.507	1.5	51.006	0.215	You did not earn $0.20!	51.306	1.735	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	53.023	2	55.006	2.0	57.006	0.215	No money at stake!	57.306	1.735	0	0	You pressed too slow!
n/a	n/a	SmallGain	59.022	2	61.006	1.5	62.505	0.215	You earn $0.20!	62.805	1.735	1	196	Correct Response!
n/a	n/a	NoMoneyStake	64.522	2	66.505	1.5	68.005	0.215	No money at stake!	68.305	1.735	0	0	You pressed too soon!
n/a	n/a	SmallGain	70.021	2	72.005	3.5	75.504	0.215	You did not earn $0.20!	75.804	1.735	0	0	You pressed too slow!
n/a	n/a	LargeLoss	77.521	2	79.504	3.0	82.504	0.255	You keep $5!	82.837	1.695	1	216	Correct Response!
n/a	n/a	LargeGain	84.554	2	86.503	1.5	88.003	0.255	You did not earn $5!	88.336	1.695	0	0	You pressed too slow!
n/a	n/a	SmallLoss	90.02	2	92.003	2.0	94.003	0.255	You keep $0.20!	94.336	1.695	1	235	Correct Response!
