onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeLoss	0.033	2	1.999	1.5	3.499	0.256	You lose $5!	3.832	1.694	0	0	You pressed too slow!
n/a	n/a	SmallGain	5.515	2	7.498	3.5	10.998	0.256	You did not earn $0.20!	11.331	1.694	0	0	You pressed too slow!
n/a	n/a	LargeLoss	13.014	2	14.997	3.0	17.997	0.256	You keep $5!	18.33	1.694	1	220	Correct Response!
n/a	n/a	NoMoneyStake	20.013	2	21.996	1.5	23.496	0.296	No money at stake!	23.862	1.654	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	25.512	2	27.495	3.5	30.994	0.296	No money at stake!	31.361	1.654	1	224	Correct Response!
n/a	n/a	LargeLoss	33.011	2	34.994	1.5	36.493	0.296	You lose $5!	36.86	1.654	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	38.51	2	40.493	1.5	41.992	0.296	No money at stake!	42.359	1.654	1	236	Correct Response!
n/a	n/a	LargeLoss	44.009	2	45.992	4.0	49.991	0.296	You keep $5!	50.358	1.654	1	224	Correct Response!
n/a	n/a	LargeLoss	52.007	2	53.99	3.5	57.49	0.296	You lose $5!	57.856	1.654	0	0	You pressed too slow!
n/a	n/a	LargeGain	59.506	2	61.489	3.0	64.489	0.336	You earn $5!	64.905	1.614	1	221	Correct Response!
n/a	n/a	LargeGain	66.505	2	68.488	1.5	69.988	0.336	You earn $5!	70.404	1.614	1	244	Correct Response!
n/a	n/a	NoMoneyStake	72.004	2	73.987	2.0	75.987	0.336	No money at stake!	76.403	1.614	1	261	Correct Response!
n/a	n/a	SmallLoss	78.003	2	79.986	1.5	81.486	0.336	You keep $0.20!	81.902	1.614	1	217	Correct Response!
n/a	n/a	SmallLoss	83.502	2	85.485	1.5	86.985	0.316	You keep $0.20!	87.368	1.634	1	216	Correct Response!
n/a	n/a	LargeLoss	89.001	2	90.984	2.5	93.483	0.316	You keep $5!	93.867	1.634	1	255	Correct Response!
n/a	n/a	LargeLoss	95.5	2	97.483	2.0	99.482	0.316	You keep $5!	99.866	1.634	1	148	Correct Response!
n/a	n/a	SmallGain	101.499	2	103.482	1.5	104.981	0.266	You did not earn $0.20!	105.331	1.684	0	0	You pressed too slow!
n/a	n/a	LargeGain	106.998	2	108.981	3.5	112.48	0.266	You did not earn $5!	112.83	1.684	0	0	You pressed too soon!
n/a	n/a	SmallLoss	114.496	2	116.479	3.0	119.479	0.266	You keep $0.20!	119.812	1.684	1	250	Correct Response!
n/a	n/a	SmallLoss	121.495	2	123.478	2.0	125.478	0.246	You lose $0.20!	125.795	1.704	0	0	You pressed too slow!
n/a	n/a	LargeLoss	127.494	2	129.477	1.5	130.977	0.246	You lose $5!	131.294	1.704	0	0	You pressed too slow!
n/a	n/a	LargeGain	132.993	2	134.976	2.0	136.976	0.246	You earn $5!	137.293	1.704	1	236	Correct Response!
n/a	n/a	SmallLoss	138.992	2	140.975	3.5	144.475	0.286	You keep $0.20!	144.841	1.664	1	275	Correct Response!
n/a	n/a	SmallGain	146.491	2	148.474	2.0	150.474	0.286	You earn $0.20!	150.84	1.664	1	231	Correct Response!
n/a	n/a	NoMoneyStake	152.49	2	154.473	2.5	156.972	0.286	No money at stake!	157.339	1.664	1	241	Correct Response!
n/a	n/a	NoMoneyStake	158.989	2	160.972	4.0	164.971	0.286	No money at stake!	165.338	1.664	1	210	Correct Response!
n/a	n/a	SmallGain	166.987	2	168.97	3.0	171.97	0.286	You earn $0.20!	172.336	1.664	1	253	Correct Response!
n/a	n/a	LargeGain	173.986	2	175.969	2.0	177.969	0.266	You earn $5!	178.302	1.684	1	248	Correct Response!
n/a	n/a	LargeGain	179.985	2	181.968	1.5	183.468	0.266	You earn $5!	183.801	1.684	1	235	Correct Response!
n/a	n/a	NoMoneyStake	185.484	2	187.467	1.5	188.967	0.266	No money at stake!	189.317	1.684	1	213	Correct Response!
