onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeLoss	0.042	2	2.008	2.5	4.507	0.283	You keep $5!	4.874	1.667	1	251	Correct Response!
n/a	n/a	LargeGain	6.557	2	8.507	1.5	10.006	0.283	You earn $5!	10.356	1.667	1	257	Correct Response!
n/a	n/a	LargeLoss	12.023	2	14.006	1.5	15.506	0.283	You keep $5!	15.855	1.667	1	253	Correct Response!
n/a	n/a	SmallGain	17.555	2	19.505	2.0	21.504	0.233	You did not earn $0.20!	21.821	1.717	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	23.537	2	25.504	2.0	27.503	0.233	No money at stake!	27.82	1.717	1	218	Correct Response!
n/a	n/a	SmallGain	29.52	2	31.503	1.5	33.002	0.233	You earn $0.20!	33.302	1.717	1	224	Correct Response!
n/a	n/a	NoMoneyStake	35.019	2	37.002	1.5	38.501	0.233	No money at stake!	38.818	1.717	0	0	You pressed too slow!
n/a	n/a	LargeLoss	40.518	2	42.501	1.5	44.001	0.233	You lose $5!	44.301	1.717	0	0	You pressed too soon!
n/a	n/a	LargeGain	46.017	2	48.0	2.0	50.0	0.213	You did not earn $5!	50.283	1.737	0	0	You pressed too slow!
n/a	n/a	SmallLoss	52.049	2	53.999	4.0	57.998	0.213	You lose $0.20!	58.281	1.737	0	0	You pressed too slow!
n/a	n/a	LargeLoss	60.014	2	61.997	1.5	63.497	0.213	You lose $5!	63.78	1.737	0	0	You pressed too slow!
n/a	n/a	SmallGain	65.513	2	67.496	1.5	68.996	0.263	You earn $0.20!	69.329	1.687	1	246	Correct Response!
n/a	n/a	LargeGain	71.013	2	72.996	4.0	76.995	0.263	You earn $5!	77.328	1.687	1	249	Correct Response!
n/a	n/a	NoMoneyStake	79.011	2	80.994	1.5	82.494	0.263	No money at stake!	82.827	1.687	0	0	You pressed too slow!
n/a	n/a	LargeLoss	84.51	2	86.493	2.0	88.493	0.263	You keep $5!	88.826	1.687	1	227	Correct Response!
n/a	n/a	NoMoneyStake	90.509	2	92.492	3.0	95.492	0.283	No money at stake!	95.858	1.667	1	252	Correct Response!
n/a	n/a	SmallLoss	97.508	2	99.491	1.5	100.991	0.283	You lose $0.20!	101.357	1.667	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	103.007	2	104.99	3.5	108.489	0.283	No money at stake!	108.856	1.667	1	241	Correct Response!
n/a	n/a	LargeLoss	110.506	2	112.489	3.0	115.488	0.283	You keep $5!	115.838	1.667	1	246	Correct Response!
n/a	n/a	LargeGain	117.504	2	119.487	1.5	120.987	0.283	You earn $5!	121.337	1.667	1	249	Correct Response!
n/a	n/a	LargeLoss	123.004	2	124.987	1.5	126.486	0.253	You keep $5!	126.819	1.697	1	212	Correct Response!
n/a	n/a	LargeGain	128.503	2	130.486	1.5	131.985	0.253	You earn $5!	132.319	1.697	1	229	Correct Response!
n/a	n/a	LargeGain	134.002	2	135.985	1.5	137.484	0.253	You earn $5!	137.818	1.697	1	218	Correct Response!
n/a	n/a	NoMoneyStake	139.501	2	141.484	1.5	142.983	0.223	No money at stake!	143.283	1.727	0	0	You pressed too slow!
n/a	n/a	SmallGain	145.0	2	146.983	3.5	150.482	0.223	You did not earn $0.20!	150.782	1.727	0	0	You pressed too slow!
