onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeLoss	0.022	2	2.005	1.5	3.505	0.295	You lose $5!	3.871	1.655	0	0	You pressed too slow!
n/a	n/a	LargeGain	5.521	2	7.504	2.0	9.504	0.295	You earn $5!	9.87	1.655	1	257	Correct Response!
n/a	n/a	NoMoneyStake	11.52	2	13.503	4.0	17.502	0.295	No money at stake!	17.869	1.655	1	277	Correct Response!
n/a	n/a	LargeLoss	19.519	2	21.502	1.5	23.001	0.295	You keep $5!	23.368	1.655	1	293	Correct Response!
n/a	n/a	LargeGain	25.018	2	27.001	1.5	28.5	0.275	You did not earn $5!	28.85	1.675	0	0	You pressed too slow!
n/a	n/a	LargeLoss	30.517	2	32.5	2.0	34.499	0.275	You lose $5!	34.849	1.675	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	36.516	2	38.499	3.0	41.498	0.275	No money at stake!	41.848	1.675	1	255	Correct Response!
n/a	n/a	SmallGain	43.514	2	45.497	2.0	47.497	0.275	You did not earn $0.20!	47.847	1.675	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	49.513	2	51.496	2.0	53.496	0.315	No money at stake!	53.879	1.635	1	247	Correct Response!
n/a	n/a	SmallGain	55.512	2	57.495	2.5	59.995	0.315	You earn $0.20!	60.378	1.635	1	224	Correct Response!
n/a	n/a	NoMoneyStake	62.011	2	63.994	3.5	67.494	0.315	No money at stake!	67.877	1.635	1	241	Correct Response!
n/a	n/a	SmallGain	69.51	2	71.493	4.0	75.492	0.315	You earn $0.20!	75.875	1.635	1	223	Correct Response!
n/a	n/a	SmallLoss	77.509	2	79.492	4.0	83.491	0.315	You lose $0.20!	83.874	1.635	0	0	You pressed too slow!
n/a	n/a	SmallGain	85.507	2	87.49	1.5	88.99	0.355	You earn $0.20!	89.423	1.595	1	264	Correct Response!
n/a	n/a	NoMoneyStake	91.006	2	92.989	1.5	94.489	0.355	No money at stake!	94.922	1.595	1	275	Correct Response!
n/a	n/a	LargeLoss	96.505	2	98.488	1.5	99.988	0.355	You keep $5!	100.421	1.595	1	346	Correct Response!
n/a	n/a	SmallLoss	102.004	2	103.987	2.0	105.987	0.355	You keep $0.20!	106.42	1.595	1	325	Correct Response!
n/a	n/a	SmallGain	108.003	2	109.986	3.0	112.986	0.325	You earn $0.20!	113.386	1.625	1	239	Correct Response!
