onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	SmallGain	0.019	2	2.002	1.5	3.502	0.296	You did not earn $0.20!	3.868	1.654	0	0	You pressed too slow!
n/a	n/a	LargeGain	5.518	2	7.501	1.5	9.001	0.296	You earn $5!	9.367	1.654	1	267	Correct Response!
n/a	n/a	LargeGain	11.017	2	13.0	1.5	14.5	0.296	You earn $5!	14.866	1.654	1	284	Correct Response!
n/a	n/a	SmallGain	16.516	2	18.499	4.0	22.498	0.276	You did not earn $0.20!	22.848	1.674	0	0	You pressed too slow!
n/a	n/a	LargeLoss	24.515	2	26.498	1.5	27.997	0.276	You lose $5!	28.347	1.674	0	0	You pressed too slow!
n/a	n/a	LargeLoss	30.014	2	31.997	1.5	33.496	0.276	You keep $5!	33.846	1.674	1	237	Correct Response!
n/a	n/a	LargeGain	35.513	2	37.496	1.5	38.995	0.296	You earn $5!	39.362	1.654	1	251	Correct Response!
n/a	n/a	SmallLoss	41.012	2	42.995	3.5	46.494	0.296	You keep $0.20!	46.861	1.654	1	231	Correct Response!
n/a	n/a	LargeGain	48.51	2	50.493	4.0	54.493	0.296	You did not earn $5!	54.859	1.654	0	0	You pressed too slow!
n/a	n/a	LargeLoss	56.509	2	58.492	2.5	60.992	0.316	You keep $5!	61.375	1.634	1	286	Correct Response!
n/a	n/a	SmallLoss	63.008	2	64.991	1.5	66.491	0.316	You lose $0.20!	66.891	1.634	0	0	You pressed too slow!
n/a	n/a	SmallLoss	68.507	2	70.49	1.5	71.99	0.316	You keep $0.20!	72.39	1.634	1	254	Correct Response!
n/a	n/a	LargeLoss	74.006	2	75.989	1.5	77.489	0.296	You keep $5!	77.855	1.654	1	275	Correct Response!
n/a	n/a	NoMoneyStake	79.505	2	81.488	1.5	82.988	0.296	No money at stake!	83.354	1.654	1	273	Correct Response!
n/a	n/a	SmallLoss	85.004	2	86.987	1.5	88.487	0.296	You lose $0.20!	88.853	1.654	0	0	You pressed too slow!
n/a	n/a	SmallLoss	90.503	2	92.486	2.0	94.486	0.296	You keep $0.20!	94.852	1.654	1	229	Correct Response!
n/a	n/a	LargeGain	96.502	2	98.485	3.5	101.984	0.276	You did not earn $5!	102.334	1.674	0	0	You pressed too slow!
n/a	n/a	LargeGain	104.001	2	105.984	3.0	108.983	0.276	You did not earn $5!	109.333	1.674	0	0	You pressed too slow!
n/a	n/a	SmallGain	111.0	2	112.983	3.5	116.482	0.276	You did not earn $0.20!	116.832	1.674	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	118.498	2	120.481	3.5	123.981	0.316	No money at stake!	124.381	1.634	0	0	You pressed too slow!
n/a	n/a	SmallLoss	125.997	2	127.98	1.5	129.48	0.316	You lose $0.20!	129.88	1.634	0	0	You pressed too slow!
n/a	n/a	SmallGain	131.496	2	133.479	1.5	134.979	0.316	You did not earn $0.20!	135.379	1.634	0	0	You pressed too slow!
n/a	n/a	LargeLoss	136.995	2	138.978	1.5	140.478	0.316	You keep $5!	140.861	1.634	1	277	Correct Response!
n/a	n/a	NoMoneyStake	142.494	2	144.477	3.0	147.477	0.366	No money at stake!	147.926	1.584	1	298	Correct Response!
