onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	NoMoneyStake	0.024	2	2.007	2.0	4.006	0.326	No money at stake!	4.406	1.624	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	6.023	2	8.006	1.5	9.506	0.326	No money at stake!	9.905	1.624	1	289	Correct Response!
n/a	n/a	LargeLoss	11.522	2	13.505	2.5	16.004	0.326	You keep $5!	16.404	1.624	1	312	Correct Response!
n/a	n/a	NoMoneyStake	18.021	2	20.004	1.5	21.503	0.326	No money at stake!	21.903	1.624	1	286	Correct Response!
n/a	n/a	LargeGain	23.52	2	25.503	1.5	27.002	0.326	You did not earn $5!	27.402	1.624	0	0	You pressed too slow!
n/a	n/a	SmallLoss	29.019	2	31.002	1.5	32.502	0.326	You keep $0.20!	32.901	1.624	1	246	Correct Response!
n/a	n/a	LargeLoss	34.518	2	36.501	4.0	40.5	0.306	You keep $5!	40.883	1.644	1	305	Correct Response!
n/a	n/a	NoMoneyStake	42.516	2	44.499	3.5	47.999	0.306	No money at stake!	48.382	1.644	1	279	Correct Response!
n/a	n/a	SmallGain	50.015	2	51.998	2.5	54.498	0.306	You earn $0.20!	54.881	1.644	1	288	Correct Response!
n/a	n/a	LargeLoss	56.514	2	58.497	2.0	60.497	0.306	You keep $5!	60.88	1.644	1	261	Correct Response!
n/a	n/a	SmallLoss	62.513	2	64.496	1.5	65.996	0.276	You lose $0.20!	66.346	1.674	0	0	You pressed too slow!
n/a	n/a	SmallGain	68.012	2	69.995	3.0	72.994	0.276	You earn $0.20!	73.344	1.674	1	252	Correct Response!
n/a	n/a	LargeLoss	75.011	2	76.994	1.5	78.494	0.276	You lose $5!	78.843	1.674	0	0	You pressed too slow!
n/a	n/a	SmallGain	80.51	2	82.493	1.5	83.993	0.256	You earn $0.20!	84.326	1.694	1	236	Correct Response!
n/a	n/a	SmallGain	86.009	2	87.992	2.0	89.992	0.256	You earn $0.20!	90.325	1.694	1	242	Correct Response!
n/a	n/a	LargeLoss	92.008	2	93.991	2.0	95.99	0.256	You lose $5!	96.324	1.694	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	98.007	2	99.99	2.5	102.489	0.276	No money at stake!	102.839	1.674	1	247	Correct Response!
n/a	n/a	LargeLoss	104.506	2	106.489	1.5	107.988	0.276	You keep $5!	108.338	1.674	1	238	Correct Response!
n/a	n/a	LargeGain	110.005	2	111.988	3.5	115.487	0.276	You did not earn $5!	115.837	1.674	0	0	You pressed too slow!
n/a	n/a	LargeGain	117.503	2	119.486	1.5	120.986	0.276	You did not earn $5!	121.336	1.674	0	0	You pressed too slow!
n/a	n/a	LargeLoss	123.002	2	124.985	3.0	127.985	0.296	You keep $5!	128.352	1.654	1	241	Correct Response!
n/a	n/a	SmallLoss	130.001	2	131.984	2.0	133.984	0.296	You keep $0.20!	134.35	1.654	1	273	Correct Response!
n/a	n/a	SmallGain	136.0	2	137.983	3.5	141.483	0.296	You earn $0.20!	141.849	1.654	1	278	Correct Response!
n/a	n/a	LargeGain	143.499	2	145.482	2.5	147.981	0.276	You did not earn $5!	148.331	1.674	0	0	You pressed too slow!
n/a	n/a	SmallGain	149.998	2	151.981	4.0	155.98	0.276	You did not earn $0.20!	156.33	1.674	0	0	You pressed too slow!
n/a	n/a	SmallLoss	157.996	2	159.979	4.0	163.979	0.276	You lose $0.20!	164.329	1.674	0	0	You pressed too slow!
n/a	n/a	LargeGain	165.995	2	167.978	2.0	169.978	0.296	You earn $5!	170.344	1.654	1	235	Correct Response!
n/a	n/a	LargeGain	171.994	2	173.977	3.0	176.976	0.296	You earn $5!	177.343	1.654	1	270	Correct Response!
n/a	n/a	NoMoneyStake	178.993	2	180.976	4.0	184.975	0.296	No money at stake!	185.342	1.654	0	0	You pressed too slow!
n/a	n/a	LargeLoss	186.991	2	188.974	1.5	190.474	0.296	You lose $5!	190.841	1.654	0	0	You pressed too slow!
n/a	n/a	SmallGain	192.49	2	194.473	1.5	195.973	0.336	You earn $0.20!	196.39	1.614	1	334	Correct Response!
n/a	n/a	LargeGain	197.989	2	199.972	1.5	201.472	0.336	You earn $5!	201.889	1.614	1	308	Correct Response!
n/a	n/a	LargeGain	203.488	2	205.471	4.0	209.471	0.336	You did not earn $5!	209.887	1.614	0	0	You pressed too slow!
n/a	n/a	SmallLoss	211.487	2	213.47	3.5	216.969	0.316	You keep $0.20!	217.353	1.634	1	292	Correct Response!
n/a	n/a	NoMoneyStake	218.986	2	220.969	1.5	222.469	0.316	No money at stake!	222.868	1.634	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	224.485	2	226.468	2.0	228.467	0.316	No money at stake!	228.851	1.634	1	230	Correct Response!
n/a	n/a	SmallLoss	230.484	2	232.467	2.0	234.466	0.316	You keep $0.20!	234.85	1.634	1	274	Correct Response!
n/a	n/a	LargeLoss	236.483	2	238.466	1.5	239.965	0.316	You keep $5!	240.349	1.634	1	300	Correct Response!
n/a	n/a	LargeLoss	241.982	2	243.965	3.5	247.464	0.286	You keep $5!	247.831	1.664	1	282	Correct Response!
n/a	n/a	SmallLoss	249.48	2	251.463	3.0	254.463	0.286	You keep $0.20!	254.83	1.664	1	241	Correct Response!
n/a	n/a	LargeGain	256.479	2	258.462	2.0	260.462	0.286	You earn $5!	260.828	1.664	1	257	Correct Response!
n/a	n/a	SmallLoss	262.478	2	264.461	1.5	265.961	0.236	You lose $0.20!	266.278	1.714	0	0	You pressed too slow!
