onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	SmallLoss	113.003	2	114.986	1.5	116.486	0.263	You lose $0.20!	116.836	1.687	0	0	You pressed too slow!
n/a	n/a	LargeGain	118.503	2	120.486	2.0	122.486	0.303	You earn $5!	122.869	1.647	1	221	Correct Response!
n/a	n/a	SmallLoss	124.502	2	126.485	4.0	130.485	0.303	You keep $0.20!	130.868	1.647	1	239	Correct Response!
n/a	n/a	SmallGain	132.501	2	134.484	1.5	135.984	0.303	You earn $0.20!	136.367	1.647	1	265	Correct Response!
n/a	n/a	LargeLoss	138.001	2	139.984	1.5	141.484	0.273	You keep $5!	141.834	1.677	1	239	Correct Response!
n/a	n/a	LargeGain	143.5	2	145.483	3.5	148.983	0.273	You earn $5!	149.333	1.677	1	215	Correct Response!
n/a	n/a	SmallGain	150.999	2	152.982	4.0	156.982	0.273	You earn $0.20!	157.332	1.677	1	235	Correct Response!
n/a	n/a	NoMoneyStake	158.998	2	160.982	2.0	162.981	0.223	No money at stake!	163.281	1.727	0	0	You pressed too slow!
n/a	n/a	LargeLoss	164.998	2	166.981	2.0	168.981	0.223	You lose $5!	169.281	1.727	0	0	You pressed too slow!
n/a	n/a	SmallGain	170.997	2	172.98	2.0	174.98	0.223	You did not earn $0.20!	175.28	1.727	0	0	You pressed too soon!
n/a	n/a	NoMoneyStake	176.997	2	178.98	3.0	181.979	0.223	No money at stake!	182.279	1.727	0	0	You pressed too slow!
n/a	n/a	SmallGain	183.996	2	185.979	3.5	189.478	0.223	You earn $0.20!	189.778	1.727	1	208	Correct Response!
n/a	n/a	NoMoneyStake	191.495	2	193.478	1.5	194.978	0.203	No money at stake!	195.261	1.747	0	0	You pressed too slow!
n/a	n/a	SmallGain	196.994	2	198.977	1.5	200.477	0.203	You did not earn $0.20!	200.761	1.747	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	202.494	2	204.477	2.0	206.477	0.203	No money at stake!	206.76	1.747	0	0	You pressed too slow!
n/a	n/a	LargeLoss	208.493	2	210.476	1.5	211.976	0.203	You lose $5!	212.259	1.747	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	213.993	2	215.976	3.5	219.475	0.203	No money at stake!	219.759	1.747	0	0	You pressed too slow!
n/a	n/a	LargeLoss	221.492	2	223.475	1.5	224.975	0.203	You lose $5!	225.258	1.747	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	226.991	2	228.974	1.5	230.474	0.253	No money at stake!	230.807	1.697	1	234	Correct Response!
n/a	n/a	SmallLoss	232.491	2	234.474	1.5	235.973	0.253	You keep $0.20!	236.307	1.697	1	225	Correct Response!
n/a	n/a	LargeGain	237.99	2	239.973	1.5	241.473	0.253	You did not earn $5!	241.806	1.697	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	243.489	2	245.472	1.5	246.972	0.253	No money at stake!	247.306	1.697	0	0	You pressed too slow!
n/a	n/a	LargeGain	248.989	2	250.972	2.0	252.972	0.253	You earn $5!	253.305	1.697	1	220	Correct Response!
n/a	n/a	LargeLoss	254.988	2	256.971	2.5	259.471	0.293	You keep $5!	259.838	1.657	1	226	Correct Response!
n/a	n/a	LargeGain	261.487	2	263.471	3.0	266.47	0.293	You earn $5!	266.837	1.657	1	227	Correct Response!
n/a	n/a	LargeLoss	268.487	2	270.47	1.5	271.97	0.293	You keep $5!	272.336	1.657	1	269	Correct Response!
n/a	n/a	LargeGain	273.986	2	275.969	1.5	277.469	0.263	You earn $5!	277.819	1.687	1	238	Correct Response!
n/a	n/a	SmallGain	279.485	2	281.469	3.0	284.468	0.263	You did not earn $0.20!	284.818	1.687	0	0	You pressed too slow!
n/a	n/a	SmallLoss	286.485	2	288.468	1.5	289.968	0.263	You lose $0.20!	290.318	1.687	0	0	You pressed too slow!
n/a	n/a	LargeGain	291.984	2	293.967	1.5	295.467	0.243	You earn $5!	295.784	1.707	1	231	Correct Response!
n/a	n/a	SmallLoss	297.484	2	299.467	2.5	301.966	0.243	You lose $0.20!	302.3	1.707	0	0	You pressed too soon!
n/a	n/a	SmallGain	303.983	2	305.966	1.5	307.466	0.243	You did not earn $0.20!	307.799	1.707	0	0	You pressed too slow!
n/a	n/a	SmallLoss	309.482	2	311.465	1.5	312.965	0.283	You keep $0.20!	313.332	1.667	1	264	Correct Response!
