onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeGain	0.011	2	2.01	1.5	3.51	0.325	You earn $5!	3.91	1.625	1	252	Correct Response!
n/a	n/a	NoMoneyStake	5.527	2	7.51	3.5	11.009	0.325	No money at stake!	11.409	1.625	1	214	Correct Response!
n/a	n/a	LargeLoss	13.026	2	15.009	1.5	16.509	0.325	You keep $5!	16.909	1.625	1	233	Correct Response!
n/a	n/a	SmallGain	18.525	2	20.508	3.5	24.008	0.325	You earn $0.20!	24.408	1.625	1	215	Correct Response!
n/a	n/a	LargeGain	26.024	2	28.008	1.5	29.507	0.275	You earn $5!	29.857	1.675	1	220	Correct Response!
n/a	n/a	LargeLoss	31.524	2	33.507	2.5	36.007	0.275	You keep $5!	36.357	1.675	1	237	Correct Response!
n/a	n/a	LargeGain	38.023	2	40.006	3.5	43.506	0.275	You earn $5!	43.856	1.675	1	214	Correct Response!
n/a	n/a	LargeLoss	45.522	2	47.505	2.0	49.505	0.225	You keep $5!	49.805	1.725	1	208	Correct Response!
n/a	n/a	NoMoneyStake	51.522	2	53.505	1.5	55.005	0.225	No money at stake!	55.305	1.725	0	0	You pressed too slow!
n/a	n/a	SmallLoss	57.021	2	59.004	4.0	63.004	0.225	You lose $0.20!	63.304	1.725	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	65.02	2	67.003	2.0	69.003	0.225	No money at stake!	69.32	1.725	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	71.02	2	73.003	3.0	76.002	0.225	No money at stake!	76.302	1.725	0	0	You pressed too slow!
n/a	n/a	SmallGain	78.019	2	80.002	3.0	83.002	0.225	You did not earn $0.20!	83.318	1.725	0	0	You pressed too slow!
n/a	n/a	SmallLoss	85.018	2	87.001	3.0	90.001	0.205	You lose $0.20!	90.284	1.745	0	0	You pressed too slow!
n/a	n/a	LargeGain	92.017	2	94.0	2.0	96.0	0.205	You did not earn $5!	96.284	1.745	0	0	You pressed too slow!
