onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeLoss	0.029	2	1.995	1.5	3.512	0.246	You lose $5!	3.828	1.704	0	0	You pressed too slow!
n/a	n/a	SmallGain	5.528	2	7.511	3.5	11.01	0.246	You earn $0.20!	11.327	1.704	1	219	Correct Response!
n/a	n/a	LargeLoss	13.027	2	15.01	3.0	18.009	0.246	You lose $5!	18.326	1.704	0	0	You pressed too soon!
n/a	n/a	NoMoneyStake	20.026	2	22.009	1.5	23.508	0.286	No money at stake!	23.875	1.664	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	25.525	2	27.508	3.5	31.007	0.286	No money at stake!	31.374	1.664	1	213	Correct Response!
n/a	n/a	LargeLoss	33.023	2	35.006	1.5	36.506	0.286	You keep $5!	36.873	1.664	1	231	Correct Response!
n/a	n/a	NoMoneyStake	38.522	2	40.505	1.5	42.005	0.286	No money at stake!	42.372	1.664	1	233	Correct Response!
n/a	n/a	LargeLoss	44.021	2	46.004	4.0	50.004	0.286	You keep $5!	50.37	1.664	1	211	Correct Response!
n/a	n/a	LargeLoss	52.02	2	54.003	3.5	57.502	0.286	You keep $5!	57.869	1.664	1	251	Correct Response!
n/a	n/a	LargeGain	59.519	2	61.502	3.0	64.501	0.266	You earn $5!	64.834	1.684	1	235	Correct Response!
n/a	n/a	LargeGain	66.517	2	68.5	1.5	70.0	0.266	You earn $5!	70.333	1.684	1	237	Correct Response!
n/a	n/a	NoMoneyStake	72.016	2	73.999	2.0	75.999	0.266	No money at stake!	76.332	1.684	1	225	Correct Response!
n/a	n/a	SmallLoss	78.015	2	79.998	1.5	81.498	0.266	You keep $0.20!	81.831	1.684	1	221	Correct Response!
n/a	n/a	SmallLoss	83.514	2	85.497	1.5	86.997	0.216	You lose $0.20!	87.297	1.734	0	0	You pressed too slow!
n/a	n/a	LargeLoss	89.013	2	90.996	2.5	93.496	0.216	You lose $5!	93.779	1.734	0	0	You pressed too slow!
n/a	n/a	LargeLoss	95.512	2	97.495	2.0	99.495	0.216	You keep $5!	99.778	1.734	1	210	Correct Response!
n/a	n/a	SmallGain	101.511	2	103.494	1.5	104.994	0.196	You did not earn $0.20!	105.26	1.754	0	0	You pressed too slow!
n/a	n/a	LargeGain	107.01	2	108.993	3.5	112.493	0.196	You earn $5!	112.759	1.754	1	70	Correct Response!
n/a	n/a	SmallLoss	114.509	2	116.492	3.0	119.491	0.196	You lose $0.20!	119.758	1.754	0	0	You pressed too slow!
n/a	n/a	SmallLoss	121.508	2	123.491	2.0	125.49	0.236	You keep $0.20!	125.807	1.714	1	225	Correct Response!
n/a	n/a	LargeLoss	127.507	2	129.49	1.5	130.989	0.236	You lose $5!	131.306	1.714	0	0	You pressed too slow!
n/a	n/a	LargeGain	133.006	2	134.989	2.0	136.988	0.236	You earn $5!	137.305	1.714	1	222	Correct Response!
n/a	n/a	SmallLoss	139.005	2	140.988	3.5	144.487	0.256	You keep $0.20!	144.82	1.694	1	213	Correct Response!
n/a	n/a	SmallGain	146.503	2	148.486	2.0	150.486	0.256	You earn $0.20!	150.819	1.694	1	222	Correct Response!
n/a	n/a	NoMoneyStake	152.502	2	154.485	2.5	156.985	0.256	No money at stake!	157.318	1.694	1	237	Correct Response!
n/a	n/a	NoMoneyStake	159.001	2	160.984	4.0	164.983	0.256	No money at stake!	165.317	1.694	1	211	Correct Response!
n/a	n/a	SmallGain	167.0	2	168.983	3.0	171.982	0.256	You earn $0.20!	172.315	1.694	1	228	Correct Response!
n/a	n/a	LargeGain	173.998	2	175.981	2.0	177.981	0.226	You did not earn $5!	178.281	1.724	0	0	You pressed too slow!
n/a	n/a	LargeGain	179.997	2	181.98	1.5	183.48	0.226	You did not earn $5!	183.78	1.724	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	185.496	2	187.479	1.5	188.979	0.226	No money at stake!	189.279	1.724	1	222	Correct Response!
n/a	n/a	NoMoneyStake	190.995	2	192.978	2.0	194.978	0.226	No money at stake!	195.278	1.724	1	194	Correct Response!
n/a	n/a	SmallLoss	196.994	2	198.977	2.0	200.977	0.226	You keep $0.20!	201.277	1.724	1	200	Correct Response!
n/a	n/a	NoMoneyStake	202.993	2	204.976	1.5	206.476	0.206	No money at stake!	206.759	1.744	0	0	You pressed too slow!
n/a	n/a	LargeGain	208.492	2	210.475	1.5	211.975	0.206	You did not earn $5!	212.258	1.744	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	213.991	2	215.974	3.0	218.974	0.206	No money at stake!	219.257	1.744	0	0	You pressed too slow!
n/a	n/a	SmallGain	220.99	2	222.973	2.0	224.973	0.206	You did not earn $0.20!	225.256	1.744	0	0	You pressed too slow!
n/a	n/a	SmallLoss	226.989	2	228.972	1.5	230.472	0.206	You keep $0.20!	230.755	1.744	1	195	Correct Response!
n/a	n/a	SmallGain	232.488	2	234.471	1.5	235.971	0.246	You earn $0.20!	236.287	1.704	1	214	Correct Response!
n/a	n/a	LargeGain	237.987	2	239.97	4.0	243.969	0.246	You earn $5!	244.286	1.704	1	188	Correct Response!
n/a	n/a	LargeGain	245.986	2	247.969	2.5	250.468	0.246	You earn $5!	250.785	1.704	1	220	Correct Response!
n/a	n/a	SmallGain	252.484	2	254.467	4.0	258.467	0.226	You did not earn $0.20!	258.767	1.724	0	0	You pressed too soon!
n/a	n/a	SmallGain	260.483	2	262.466	1.5	263.966	0.226	You did not earn $0.20!	264.266	1.724	0	0	You pressed too slow!
n/a	n/a	LargeLoss	265.982	2	267.965	1.5	269.465	0.226	You lose $5!	269.765	1.724	0	0	You pressed too slow!
n/a	n/a	SmallLoss	271.481	2	273.464	2.5	275.964	0.246	You keep $0.20!	276.28	1.704	1	229	Correct Response!
n/a	n/a	SmallGain	277.98	2	279.963	1.5	281.463	0.246	You earn $0.20!	281.779	1.704	1	217	Correct Response!
n/a	n/a	LargeGain	283.479	2	285.462	1.5	286.962	0.246	You earn $5!	287.278	1.704	1	218	Correct Response!
