onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	SmallLoss	0.024	2	2.007	1.5	3.507	0.203	You lose $0.20!	3.79	1.747	0	0	You pressed too slow!
n/a	n/a	LargeLoss	5.524	2	7.507	1.5	9.006	0.203	You lose $5!	9.29	1.747	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	11.023	2	13.006	3.5	16.506	0.203	No money at stake!	16.789	1.747	0	0	You pressed too soon!
n/a	n/a	NoMoneyStake	18.522	2	20.505	1.5	22.005	0.203	No money at stake!	22.288	1.747	0	0	You pressed too slow!
n/a	n/a	LargeGain	24.022	2	26.005	3.5	29.504	0.203	You did not earn $5!	29.788	1.747	0	0	You pressed too slow!
n/a	n/a	SmallGain	31.521	2	33.504	3.0	36.504	0.273	You earn $0.20!	36.853	1.677	1	205	Correct Response!
n/a	n/a	SmallLoss	38.52	2	40.503	1.5	42.003	0.273	You keep $0.20!	42.353	1.677	1	272	Correct Response!
n/a	n/a	SmallGain	44.019	2	46.002	1.5	47.502	0.273	You earn $0.20!	47.852	1.677	1	235	Correct Response!
n/a	n/a	LargeGain	49.519	2	51.502	3.0	54.502	0.293	You did not earn $5!	54.885	1.657	0	0	You pressed too soon!
n/a	n/a	LargeLoss	56.518	2	58.501	1.5	60.001	0.293	You keep $5!	60.368	1.657	1	232	Correct Response!
n/a	n/a	SmallGain	62.017	2	64.001	2.0	66.0	0.293	You earn $0.20!	66.367	1.657	1	234	Correct Response!
n/a	n/a	LargeGain	68.017	2	70.0	2.0	72.0	0.263	You earn $5!	72.35	1.687	1	236	Correct Response!
n/a	n/a	NoMoneyStake	74.016	2	75.999	2.5	78.499	0.263	No money at stake!	78.849	1.687	1	232	Correct Response!
n/a	n/a	LargeGain	80.515	2	82.499	1.5	83.998	0.263	You earn $5!	84.348	1.687	1	231	Correct Response!
n/a	n/a	LargeLoss	86.015	2	87.998	2.5	90.498	0.263	You keep $5!	90.848	1.687	1	226	Correct Response!
n/a	n/a	SmallGain	92.514	2	94.497	1.5	95.997	0.233	You earn $0.20!	96.314	1.717	1	210	Correct Response!
n/a	n/a	LargeGain	98.014	2	99.997	1.5	101.496	0.233	You earn $5!	101.813	1.717	1	231	Correct Response!
n/a	n/a	SmallLoss	103.513	2	105.496	3.5	108.996	0.233	You lose $0.20!	109.312	1.717	0	0	You pressed too slow!
