onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeLoss	0.029	2	2.012	1.5	3.512	0.307	You keep $5!	3.895	1.643	1	216	Correct Response!
n/a	n/a	SmallGain	5.528	2	7.511	3.5	11.011	0.307	You earn $0.20!	11.394	1.643	1	242	Correct Response!
n/a	n/a	LargeLoss	13.027	2	15.01	3.0	18.01	0.307	You keep $5!	18.393	1.643	1	244	Correct Response!
n/a	n/a	NoMoneyStake	20.026	2	22.01	1.5	23.509	0.257	No money at stake!	23.843	1.693	1	240	Correct Response!
n/a	n/a	NoMoneyStake	25.526	2	27.509	3.5	31.009	0.257	No money at stake!	31.342	1.693	1	245	Correct Response!
n/a	n/a	LargeLoss	33.025	2	35.008	1.5	36.508	0.257	You lose $5!	36.841	1.693	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	38.525	2	40.508	1.5	42.007	0.257	No money at stake!	42.341	1.693	1	255	Correct Response!
n/a	n/a	LargeLoss	44.024	2	46.007	4.0	50.007	0.257	You lose $5!	50.34	1.693	0	0	You pressed too soon!
n/a	n/a	LargeLoss	52.023	2	54.006	3.5	57.506	0.257	You keep $5!	57.839	1.693	1	219	Correct Response!
n/a	n/a	LargeGain	59.522	2	61.505	3.0	64.505	0.237	You did not earn $5!	64.822	1.713	0	0	You pressed too slow!
n/a	n/a	LargeGain	66.522	2	68.505	1.5	70.004	0.237	You earn $5!	70.321	1.713	1	233	Correct Response!
n/a	n/a	NoMoneyStake	72.021	2	74.004	2.0	76.004	0.237	No money at stake!	76.32	1.713	0	0	You pressed too slow!
n/a	n/a	SmallLoss	78.02	2	80.003	1.5	81.503	0.237	You lose $0.20!	81.82	1.713	0	0	You pressed too slow!
n/a	n/a	SmallLoss	83.52	2	85.503	1.5	87.003	0.277	You keep $0.20!	87.369	1.673	1	269	Correct Response!
n/a	n/a	LargeLoss	89.019	2	91.002	2.5	93.502	0.277	You keep $5!	93.852	1.673	1	222	Correct Response!
n/a	n/a	LargeLoss	95.518	2	97.502	2.0	99.501	0.277	You keep $5!	99.851	1.673	1	219	Correct Response!
n/a	n/a	SmallGain	101.518	2	103.501	1.5	105.001	0.257	You earn $0.20!	105.334	1.693	1	252	Correct Response!
n/a	n/a	LargeGain	107.017	2	109.0	3.5	112.5	0.257	You did not earn $5!	112.833	1.693	0	0	You pressed too slow!
n/a	n/a	SmallLoss	114.516	2	116.499	3.0	119.499	0.257	You keep $0.20!	119.832	1.693	1	251	Correct Response!
n/a	n/a	SmallLoss	121.516	2	123.499	2.0	125.498	0.227	You lose $0.20!	125.815	1.723	0	0	You pressed too slow!
n/a	n/a	LargeLoss	127.515	2	129.498	1.5	130.998	0.227	You lose $5!	131.315	1.723	0	0	You pressed too slow!
n/a	n/a	LargeGain	133.014	2	134.997	2.0	136.997	0.227	You did not earn $5!	137.314	1.723	0	0	You pressed too slow!
n/a	n/a	SmallLoss	139.014	2	140.997	3.5	144.496	0.267	You lose $0.20!	144.846	1.683	0	0	You pressed too slow!
n/a	n/a	SmallGain	146.513	2	148.496	2.0	150.496	0.267	You earn $0.20!	150.846	1.683	1	241	Correct Response!
n/a	n/a	NoMoneyStake	152.512	2	154.495	2.5	156.995	0.267	No money at stake!	157.345	1.683	1	254	Correct Response!
n/a	n/a	NoMoneyStake	159.012	2	160.995	4.0	164.994	0.267	No money at stake!	165.344	1.683	0	0	You pressed too slow!
n/a	n/a	SmallGain	167.011	2	168.994	3.0	171.993	0.267	You earn $0.20!	172.343	1.683	1	250	Correct Response!
n/a	n/a	LargeGain	174.01	2	175.993	2.0	177.993	0.307	You earn $5!	178.376	1.643	1	225	Correct Response!
n/a	n/a	LargeGain	180.009	2	181.992	1.5	183.492	0.307	You earn $5!	183.876	1.643	1	279	Correct Response!
