onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeLoss	0.022	2	2.005	1.5	3.505	0.297	You lose $5!	3.872	1.653	0	0	You pressed too soon!
n/a	n/a	SmallGain	5.522	2	7.504	3.5	11.004	0.297	You earn $0.20!	11.371	1.653	1	277	Correct Response!
n/a	n/a	LargeLoss	13.02	2	15.003	3.0	18.003	0.297	You keep $5!	18.369	1.653	1	274	Correct Response!
n/a	n/a	NoMoneyStake	20.019	2	22.002	1.5	23.502	0.277	No money at stake!	23.852	1.673	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	25.518	2	27.501	3.5	31.0	0.277	No money at stake!	31.35	1.673	0	0	You pressed too slow!
n/a	n/a	LargeLoss	33.017	2	35.0	1.5	36.499	0.277	You keep $5!	36.849	1.673	1	246	Correct Response!
n/a	n/a	NoMoneyStake	38.516	2	40.499	1.5	41.999	0.277	No money at stake!	42.348	1.673	1	232	Correct Response!
n/a	n/a	LargeLoss	44.015	2	45.998	4.0	49.997	0.277	You keep $5!	50.347	1.673	1	239	Correct Response!
n/a	n/a	LargeLoss	52.013	2	53.996	3.5	57.496	0.277	You keep $5!	57.846	1.673	1	223	Correct Response!
n/a	n/a	LargeGain	59.512	2	61.495	3.0	64.495	0.247	You earn $5!	64.811	1.703	1	221	Correct Response!
n/a	n/a	LargeGain	66.511	2	68.494	1.5	69.994	0.247	You did not earn $5!	70.31	1.703	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	72.01	2	73.993	2.0	75.993	0.247	No money at stake!	76.309	1.703	1	233	Correct Response!
n/a	n/a	SmallLoss	78.009	2	79.992	1.5	81.492	0.247	You keep $0.20!	81.808	1.703	1	232	Correct Response!
n/a	n/a	SmallLoss	83.508	2	85.491	1.5	86.991	0.217	You lose $0.20!	87.291	1.733	0	0	You pressed too slow!
n/a	n/a	LargeLoss	89.007	2	90.99	2.5	93.49	0.217	You lose $5!	93.79	1.733	0	0	You pressed too slow!
n/a	n/a	LargeLoss	95.506	2	97.489	2.0	99.489	0.217	You keep $5!	99.788	1.733	1	210	Correct Response!
