onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeLoss	0.024	2	2.007	1.5	3.507	0.297	You keep $5!	3.874	1.653	1	259	Correct Response!
n/a	n/a	SmallGain	5.523	2	7.506	3.5	11.006	0.297	You earn $0.20!	11.372	1.653	1	241	Correct Response!
n/a	n/a	LargeLoss	13.022	2	15.005	3.0	18.005	0.297	You lose $5!	18.371	1.653	0	0	You pressed too soon!
n/a	n/a	NoMoneyStake	20.021	2	22.004	1.5	23.504	0.277	No money at stake!	23.854	1.673	1	251	Correct Response!
n/a	n/a	NoMoneyStake	25.52	2	27.503	3.5	31.002	0.277	No money at stake!	31.352	1.673	0	0	You pressed too soon!
n/a	n/a	LargeLoss	33.019	2	35.002	1.5	36.501	0.277	You lose $5!	36.851	1.673	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	38.518	2	40.501	1.5	42.0	0.277	No money at stake!	42.35	1.673	0	0	You pressed too slow!
n/a	n/a	LargeLoss	44.017	2	46.0	4.0	49.999	0.277	You lose $5!	50.349	1.673	0	0	You pressed too slow!
n/a	n/a	LargeLoss	52.015	2	53.998	3.5	57.498	0.277	You keep $5!	57.848	1.673	1	217	Correct Response!
n/a	n/a	LargeGain	59.514	2	61.497	3.0	64.496	0.297	You did not earn $5!	64.863	1.653	0	0	You pressed too slow!
n/a	n/a	LargeGain	66.513	2	68.496	1.5	69.996	0.297	You earn $5!	70.362	1.653	1	278	Correct Response!
n/a	n/a	NoMoneyStake	72.012	2	73.995	2.0	75.994	0.297	No money at stake!	76.361	1.653	1	202	Correct Response!
n/a	n/a	SmallLoss	78.011	2	79.994	1.5	81.494	0.297	You keep $0.20!	81.86	1.653	1	210	Correct Response!
n/a	n/a	SmallLoss	83.51	2	85.493	1.5	86.993	0.317	You keep $0.20!	87.393	1.633	1	210	Correct Response!
n/a	n/a	LargeLoss	89.009	2	90.992	2.5	93.491	0.317	You lose $5!	93.891	1.633	0	0	You pressed too soon!
n/a	n/a	LargeLoss	95.508	2	97.491	2.0	99.49	0.317	You keep $5!	99.874	1.633	1	243	Correct Response!
n/a	n/a	SmallGain	101.507	2	103.49	1.5	104.989	0.297	You earn $0.20!	105.356	1.653	1	295	Correct Response!
n/a	n/a	LargeGain	107.006	2	108.989	3.5	112.488	0.297	You earn $5!	112.855	1.653	1	275	Correct Response!
n/a	n/a	SmallLoss	114.504	2	116.487	3.0	119.487	0.297	You lose $0.20!	119.854	1.653	0	0	You pressed too slow!
n/a	n/a	SmallLoss	121.503	2	123.486	2.0	125.486	0.277	You lose $0.20!	125.836	1.673	0	0	You pressed too slow!
n/a	n/a	LargeLoss	127.502	2	129.485	1.5	130.985	0.277	You keep $5!	131.335	1.673	1	240	Correct Response!
n/a	n/a	LargeGain	133.001	2	134.984	2.0	136.984	0.277	You earn $5!	137.334	1.673	1	247	Correct Response!
n/a	n/a	SmallLoss	139.0	2	140.983	3.5	144.483	0.257	You keep $0.20!	144.816	1.693	1	206	Correct Response!
n/a	n/a	SmallGain	146.499	2	148.482	2.0	150.482	0.257	You earn $0.20!	150.815	1.693	1	236	Correct Response!
n/a	n/a	NoMoneyStake	152.498	2	154.481	2.5	156.98	0.257	No money at stake!	157.314	1.693	1	248	Correct Response!
n/a	n/a	NoMoneyStake	158.997	2	160.98	4.0	164.979	0.257	No money at stake!	165.312	1.693	0	0	You pressed too soon!
n/a	n/a	SmallGain	166.995	2	168.978	3.0	171.978	0.257	You earn $0.20!	172.311	1.693	1	238	Correct Response!
n/a	n/a	LargeGain	173.994	2	175.977	2.0	177.977	0.227	You did not earn $5!	178.277	1.723	0	0	You pressed too slow!
