onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	SmallLoss	0.027	2	2.01	1.5	3.51	0.351	You keep $0.20!	3.943	1.599	1	213	Correct Response!
n/a	n/a	LargeLoss	5.527	2	7.51	1.5	9.01	0.351	You keep $5!	9.443	1.599	1	212	Correct Response!
n/a	n/a	NoMoneyStake	11.026	2	13.009	3.5	16.509	0.351	No money at stake!	16.942	1.599	1	232	Correct Response!
n/a	n/a	NoMoneyStake	18.525	2	20.508	1.5	22.008	0.351	No money at stake!	22.442	1.599	1	254	Correct Response!
n/a	n/a	LargeGain	24.025	2	26.008	3.5	29.507	0.351	You earn $5!	29.941	1.599	1	236	Correct Response!
n/a	n/a	SmallGain	31.524	2	33.507	3.0	36.507	0.301	You earn $0.20!	36.89	1.649	1	263	Correct Response!
n/a	n/a	SmallLoss	38.523	2	40.506	1.5	42.006	0.301	You keep $0.20!	42.389	1.649	1	282	Correct Response!
n/a	n/a	SmallGain	44.023	2	46.006	1.5	47.505	0.301	You earn $0.20!	47.889	1.649	1	198	Correct Response!
n/a	n/a	LargeGain	49.522	2	51.505	3.0	54.505	0.251	You earn $5!	54.838	1.699	1	226	Correct Response!
n/a	n/a	LargeLoss	56.521	2	58.504	1.5	60.004	0.251	You keep $5!	60.337	1.699	1	235	Correct Response!
n/a	n/a	SmallGain	62.021	2	64.004	2.0	66.004	0.251	You earn $0.20!	66.337	1.699	1	224	Correct Response!
n/a	n/a	LargeGain	68.02	2	70.003	2.0	72.003	0.201	You did not earn $5!	72.286	1.749	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	74.019	2	76.002	2.5	78.502	0.201	No money at stake!	78.785	1.749	0	0	You pressed too slow!
n/a	n/a	LargeGain	80.519	2	82.502	1.5	84.002	0.201	You did not earn $5!	84.285	1.749	0	0	You pressed too slow!
n/a	n/a	LargeLoss	86.018	2	88.001	2.5	90.501	0.201	You lose $5!	90.784	1.749	0	0	You pressed too slow!
n/a	n/a	SmallGain	92.517	2	94.501	1.5	96.0	0.221	You earn $0.20!	96.3	1.729	1	216	Correct Response!
n/a	n/a	LargeGain	98.017	2	100.0	1.5	101.5	0.221	You earn $5!	101.8	1.729	1	202	Correct Response!
n/a	n/a	SmallLoss	103.516	2	105.499	3.5	108.999	0.221	You lose $0.20!	109.299	1.729	0	0	You pressed too slow!
n/a	n/a	LargeLoss	111.015	2	112.998	1.5	114.498	0.261	You keep $5!	114.848	1.689	1	192	Correct Response!
n/a	n/a	LargeLoss	116.515	2	118.498	3.5	121.998	0.261	You keep $5!	122.347	1.689	1	231	Correct Response!
n/a	n/a	SmallGain	124.014	2	125.997	2.5	128.497	0.261	You earn $0.20!	128.847	1.689	1	223	Correct Response!
n/a	n/a	LargeLoss	130.513	2	132.496	2.0	134.496	0.231	You keep $5!	134.813	1.719	1	228	Correct Response!
n/a	n/a	NoMoneyStake	136.513	2	138.496	2.0	140.495	0.231	No money at stake!	140.812	1.719	0	0	You pressed too slow!
n/a	n/a	LargeLoss	142.512	2	144.495	4.0	148.495	0.231	You keep $5!	148.811	1.719	1	209	Correct Response!
n/a	n/a	LargeLoss	150.511	2	152.494	2.0	154.494	0.231	You lose $5!	154.811	1.719	0	0	You pressed too slow!
n/a	n/a	SmallLoss	156.51	2	158.494	1.5	159.993	0.201	You keep $0.20!	160.277	1.749	1	189	Correct Response!
n/a	n/a	LargeLoss	162.01	2	163.993	3.0	166.993	0.201	You keep $5!	167.276	1.749	1	198	Correct Response!
n/a	n/a	LargeGain	169.009	2	170.992	2.0	172.992	0.201	You did not earn $5!	173.275	1.749	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	175.008	2	176.992	1.5	178.491	0.181	No money at stake!	178.758	1.769	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	180.508	2	182.491	2.0	184.491	0.181	No money at stake!	184.757	1.769	0	0	You pressed too slow!
n/a	n/a	SmallGain	186.507	2	188.49	4.0	192.49	0.181	You did not earn $0.20!	192.757	1.769	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	194.506	2	196.489	4.0	200.489	0.181	No money at stake!	200.756	1.769	0	0	You pressed too slow!
n/a	n/a	SmallGain	202.505	2	204.489	3.5	207.988	0.181	You did not earn $0.20!	208.255	1.769	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	210.005	2	211.988	1.5	213.488	0.181	No money at stake!	213.754	1.769	0	0	You pressed too slow!
n/a	n/a	SmallGain	215.504	2	217.487	1.5	218.987	0.181	You did not earn $0.20!	219.254	1.769	0	0	You pressed too slow!
n/a	n/a	SmallLoss	221.003	2	222.987	4.0	226.986	0.221	You lose $0.20!	227.286	1.729	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	229.003	2	230.986	1.5	232.486	0.221	No money at stake!	232.786	1.729	0	0	You pressed too slow!
n/a	n/a	SmallLoss	234.502	2	236.485	2.0	238.485	0.221	You lose $0.20!	238.785	1.729	0	0	You pressed too slow!
n/a	n/a	LargeGain	240.501	2	242.484	2.5	244.984	0.221	You did not earn $5!	245.284	1.729	0	0	You pressed too slow!
n/a	n/a	LargeGain	247.001	2	248.984	1.5	250.484	0.291	You earn $5!	250.85	1.659	1	256	Correct Response!
n/a	n/a	LargeLoss	252.5	2	254.483	1.5	255.983	0.291	You lose $5!	256.35	1.659	0	0	You pressed too slow!
n/a	n/a	SmallLoss	257.999	2	259.983	2.0	261.982	0.291	You keep $0.20!	262.349	1.659	1	213	Correct Response!
n/a	n/a	LargeGain	263.999	2	265.982	1.5	267.482	0.331	You earn $5!	267.898	1.619	1	270	Correct Response!
n/a	n/a	SmallLoss	269.498	2	271.481	1.5	272.981	0.331	You keep $0.20!	273.398	1.619	1	225	Correct Response!
n/a	n/a	SmallGain	274.998	2	276.981	1.5	278.481	0.331	You earn $0.20!	278.897	1.619	1	294	Correct Response!
n/a	n/a	LargeGain	280.497	2	282.48	4.0	286.48	0.301	You earn $5!	286.863	1.649	1	221	Correct Response!
n/a	n/a	NoMoneyStake	288.496	2	290.479	3.0	293.479	0.301	No money at stake!	293.862	1.649	1	247	Correct Response!
n/a	n/a	SmallLoss	295.495	2	297.479	3.0	300.478	0.301	You keep $0.20!	300.862	1.649	1	240	Correct Response!
n/a	n/a	SmallLoss	302.495	2	304.478	2.5	306.978	0.301	You keep $0.20!	307.361	1.649	1	263	Correct Response!
n/a	n/a	SmallGain	308.994	2	310.977	2.0	312.977	0.251	You earn $0.20!	313.31	1.699	1	250	Correct Response!
