onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	SmallGain	234.474	2	236.457	4.0	240.456	0.259	You earn $0.20!	240.79	1.691	1	245	Correct Response!
n/a	n/a	NoMoneyStake	242.473	2	244.456	1.5	245.955	0.279	No money at stake!	246.305	1.671	1	252	Correct Response!
n/a	n/a	SmallGain	247.972	2	249.955	2.0	251.954	0.279	You earn $0.20!	252.304	1.671	1	236	Correct Response!
n/a	n/a	SmallLoss	253.971	2	255.954	1.5	257.453	0.279	You keep $0.20!	257.803	1.671	1	250	Correct Response!
n/a	n/a	NoMoneyStake	259.47	2	261.453	3.5	264.952	0.279	No money at stake!	265.302	1.671	0	0	You pressed too slow!
n/a	n/a	SmallLoss	266.968	2	268.951	2.5	271.451	0.279	You lose $0.20!	271.801	1.671	0	0	You pressed too slow!
n/a	n/a	LargeGain	273.467	2	275.45	2.0	277.45	0.259	You did not earn $5!	277.783	1.691	0	0	You pressed too slow!
n/a	n/a	LargeLoss	279.466	2	281.449	2.0	283.449	0.259	You lose $5!	283.782	1.691	0	0	You pressed too slow!
n/a	n/a	SmallGain	285.465	2	287.448	1.5	288.948	0.259	You did not earn $0.20!	289.281	1.691	0	0	You pressed too slow!
n/a	n/a	SmallLoss	290.964	2	292.947	3.0	295.947	0.299	You keep $0.20!	296.313	1.651	1	211	Correct Response!
n/a	n/a	LargeLoss	297.963	2	299.946	1.5	301.446	0.299	You keep $5!	301.812	1.651	1	267	Correct Response!
n/a	n/a	LargeGain	303.462	2	305.445	2.0	307.445	0.299	You earn $5!	307.811	1.651	1	237	Correct Response!
n/a	n/a	LargeGain	309.461	2	311.444	1.5	312.944	0.319	You earn $5!	313.344	1.631	1	230	Correct Response!
