onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	SmallLoss	0.023	2	2.006	2.0	4.005	0.329	You keep $0.20!	4.405	1.621	1	287	Correct Response!
n/a	n/a	LargeGain	6.022	2	8.005	4.0	12.004	0.329	You earn $5!	12.404	1.621	1	257	Correct Response!
n/a	n/a	SmallLoss	14.02	2	16.003	3.0	19.003	0.329	You lose $0.20!	19.403	1.621	0	0	You pressed too slow!
n/a	n/a	SmallGain	21.019	2	23.002	2.0	25.002	0.309	You did not earn $0.20!	25.385	1.641	0	0	You pressed too slow!
n/a	n/a	LargeLoss	27.018	2	29.001	2.0	31.001	0.309	You keep $5!	31.384	1.641	1	273	Correct Response!
n/a	n/a	NoMoneyStake	33.017	2	35.0	2.5	37.499	0.309	No money at stake!	37.883	1.641	1	247	Correct Response!
n/a	n/a	SmallGain	39.516	2	41.499	2.5	43.998	0.309	You earn $0.20!	44.382	1.641	1	202	Correct Response!
n/a	n/a	SmallGain	46.015	2	47.998	1.5	49.497	0.289	You earn $0.20!	49.864	1.661	1	251	Correct Response!
n/a	n/a	LargeGain	51.514	2	53.497	1.5	54.996	0.289	You earn $5!	55.363	1.661	1	275	Correct Response!
n/a	n/a	SmallLoss	57.013	2	58.996	2.0	60.995	0.289	You keep $0.20!	61.362	1.661	1	232	Correct Response!
n/a	n/a	LargeGain	63.012	2	64.995	2.5	67.494	0.259	You did not earn $5!	67.827	1.691	0	0	You pressed too slow!
n/a	n/a	LargeLoss	69.511	2	71.493	3.5	74.993	0.259	You lose $5!	75.326	1.691	0	0	You pressed too soon!
n/a	n/a	SmallLoss	77.009	2	78.992	3.5	82.492	0.259	You lose $0.20!	82.825	1.691	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	84.508	2	86.491	1.5	87.991	0.279	No money at stake!	88.341	1.671	1	249	Correct Response!
n/a	n/a	LargeLoss	90.007	2	91.99	4.0	95.989	0.279	You lose $5!	96.339	1.671	0	0	You pressed too soon!
n/a	n/a	NoMoneyStake	98.006	2	99.989	4.0	103.988	0.279	No money at stake!	104.338	1.671	1	277	Correct Response!
n/a	n/a	LargeLoss	106.004	2	107.987	3.0	110.987	0.279	You keep $5!	111.337	1.671	1	245	Correct Response!
n/a	n/a	SmallLoss	113.003	2	114.986	1.5	116.486	0.279	You lose $0.20!	116.836	1.671	0	0	You pressed too slow!
n/a	n/a	LargeGain	118.502	2	120.485	2.0	122.485	0.329	You earn $5!	122.885	1.621	1	275	Correct Response!
n/a	n/a	SmallLoss	124.501	2	126.484	4.0	130.483	0.329	You keep $0.20!	130.883	1.621	1	235	Correct Response!
n/a	n/a	SmallGain	132.5	2	134.483	1.5	135.982	0.329	You earn $0.20!	136.382	1.621	1	319	Correct Response!
n/a	n/a	LargeLoss	137.999	2	139.982	1.5	141.481	0.309	You lose $5!	141.865	1.641	0	0	You pressed too slow!
