onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeGain	82.501	2	84.484	2.0	86.483	0.314	You earn $5!	86.866	1.636	1	301	Correct Response!
n/a	n/a	LargeGain	88.499	2	90.482	3.0	93.482	0.314	You earn $5!	93.865	1.636	1	256	Correct Response!
n/a	n/a	SmallLoss	95.498	2	97.481	1.5	98.981	0.314	You keep $0.20!	99.364	1.636	1	269	Correct Response!
n/a	n/a	SmallGain	100.997	2	102.98	1.5	104.48	0.294	You earn $0.20!	104.847	1.656	1	283	Correct Response!
n/a	n/a	LargeGain	106.496	2	108.479	1.5	109.979	0.294	You did not earn $5!	110.346	1.656	0	0	You pressed too slow!
n/a	n/a	SmallLoss	111.995	2	113.978	2.0	115.978	0.294	You keep $0.20!	116.345	1.656	1	258	Correct Response!
n/a	n/a	SmallGain	117.994	2	119.977	1.5	121.477	0.264	You did not earn $0.20!	121.81	1.686	0	0	You pressed too slow!
n/a	n/a	LargeLoss	123.493	2	125.476	1.5	126.976	0.264	You keep $5!	127.309	1.686	1	250	Correct Response!
n/a	n/a	LargeGain	128.992	2	130.975	3.5	134.475	0.264	You did not earn $5!	134.808	1.686	0	0	You pressed too slow!
n/a	n/a	LargeLoss	136.491	2	138.474	3.5	141.973	0.284	You keep $5!	142.34	1.666	1	269	Correct Response!
n/a	n/a	LargeGain	143.99	2	145.973	1.5	147.472	0.284	You did not earn $5!	147.839	1.666	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	149.489	2	151.472	2.0	153.471	0.284	No money at stake!	153.838	1.666	1	281	Correct Response!
n/a	n/a	NoMoneyStake	155.488	2	157.471	2.5	159.97	0.284	No money at stake!	160.337	1.666	1	282	Correct Response!
n/a	n/a	SmallLoss	161.986	2	163.969	2.5	166.469	0.284	You keep $0.20!	166.836	1.666	1	239	Correct Response!
n/a	n/a	SmallGain	168.485	2	170.468	1.5	171.968	0.304	You earn $0.20!	172.351	1.646	1	252	Correct Response!
n/a	n/a	LargeLoss	173.984	2	175.967	3.0	178.967	0.304	You keep $5!	179.35	1.646	1	222	Correct Response!
n/a	n/a	LargeGain	180.983	2	182.966	2.0	184.966	0.304	You did not earn $5!	185.349	1.646	0	0	You pressed too slow!
n/a	n/a	SmallGain	186.982	2	188.965	1.5	190.465	0.284	You earn $0.20!	190.831	1.666	1	260	Correct Response!
n/a	n/a	LargeGain	192.481	2	194.464	4.0	198.463	0.284	You earn $5!	198.813	1.666	1	264	Correct Response!
n/a	n/a	LargeLoss	200.48	2	202.463	1.5	203.962	0.284	You lose $5!	204.329	1.666	0	0	You pressed too slow!
n/a	n/a	LargeLoss	205.979	2	207.962	4.0	211.961	0.264	You keep $5!	212.294	1.686	1	245	Correct Response!
n/a	n/a	SmallLoss	213.977	2	215.96	1.5	217.46	0.264	You lose $0.20!	217.793	1.686	0	0	You pressed too slow!
n/a	n/a	LargeLoss	219.476	2	221.459	2.0	223.459	0.264	You keep $5!	223.792	1.686	1	247	Correct Response!
n/a	n/a	NoMoneyStake	225.475	2	227.458	3.0	230.458	0.244	No money at stake!	230.774	1.706	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	232.474	2	234.457	1.5	235.957	0.244	No money at stake!	236.273	1.706	0	0	You pressed too slow!
n/a	n/a	SmallGain	237.973	2	239.956	2.5	242.456	0.244	You did not earn $0.20!	242.772	1.706	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	244.472	2	246.455	1.5	247.955	0.244	No money at stake!	248.271	1.706	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	249.971	2	251.954	3.5	255.453	0.244	No money at stake!	255.77	1.706	0	0	You pressed too slow!
n/a	n/a	LargeLoss	257.47	2	259.453	1.5	260.952	0.244	You lose $5!	261.269	1.706	0	0	You pressed too slow!
n/a	n/a	SmallLoss	262.969	2	264.952	3.5	268.451	0.244	You keep $0.20!	268.768	1.706	1	201	Correct Response!
n/a	n/a	LargeGain	270.467	2	272.45	1.5	273.95	0.264	You earn $5!	274.283	1.686	1	262	Correct Response!
n/a	n/a	SmallGain	275.966	2	277.949	2.0	279.949	0.264	You earn $0.20!	280.282	1.686	1	260	Correct Response!
n/a	n/a	LargeLoss	281.965	2	283.948	2.0	285.948	0.264	You lose $5!	286.281	1.686	0	0	You pressed too slow!
n/a	n/a	SmallGain	287.964	2	289.947	3.5	293.447	0.284	You earn $0.20!	293.813	1.666	1	259	Correct Response!
n/a	n/a	SmallLoss	295.463	2	297.446	2.0	299.446	0.284	You keep $0.20!	299.812	1.666	1	258	Correct Response!
n/a	n/a	LargeGain	301.462	2	303.445	1.5	304.945	0.284	You earn $5!	305.311	1.666	1	271	Correct Response!
n/a	n/a	SmallLoss	306.961	2	308.944	4.0	312.943	0.254	You lose $0.20!	313.276	1.696	0	0	You pressed too slow!
