onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeLoss	0.084	2	2.001	2.5	4.501	0.346	You keep $5!	4.934	1.604	1	279	Correct Response!
n/a	n/a	LargeGain	6.567	2	8.5	1.5	10.0	0.346	You earn $5!	10.433	1.604	1	344	Correct Response!
n/a	n/a	LargeLoss	12.016	2	14.0	1.5	15.499	0.346	You keep $5!	15.933	1.604	1	245	Correct Response!
n/a	n/a	SmallGain	17.532	2	19.499	2.0	21.499	0.296	You did not earn $0.20!	21.882	1.654	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	23.532	2	25.498	2.0	27.498	0.296	No money at stake!	27.881	1.654	1	293	Correct Response!
n/a	n/a	SmallGain	29.514	2	31.498	1.5	32.997	0.296	You did not earn $0.20!	33.381	1.654	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	35.014	2	36.997	1.5	38.497	0.296	No money at stake!	38.88	1.654	1	240	Correct Response!
n/a	n/a	LargeLoss	40.513	2	42.496	1.5	43.996	0.296	You lose $5!	44.379	1.654	0	0	You pressed too soon!
n/a	n/a	LargeGain	46.013	2	47.996	2.0	49.996	0.316	You did not earn $5!	50.396	1.634	0	0	You pressed too slow!
n/a	n/a	SmallLoss	52.045	2	53.995	4.0	57.995	0.316	You lose $0.20!	58.395	1.634	0	0	You pressed too slow!
n/a	n/a	LargeLoss	60.011	2	61.994	1.5	63.494	0.316	You lose $5!	63.894	1.634	0	0	You pressed too slow!
n/a	n/a	SmallGain	65.511	2	67.494	1.5	68.993	0.386	You earn $0.20!	69.46	1.564	1	241	Correct Response!
n/a	n/a	LargeGain	71.01	2	72.993	4.0	76.993	0.386	You earn $5!	77.459	1.564	1	314	Correct Response!
n/a	n/a	NoMoneyStake	79.009	2	80.992	1.5	82.492	0.386	No money at stake!	82.959	1.564	1	348	Correct Response!
n/a	n/a	LargeLoss	84.508	2	86.492	2.0	88.491	0.386	You keep $5!	88.958	1.564	1	254	Correct Response!
n/a	n/a	NoMoneyStake	90.508	2	92.491	3.0	95.491	0.406	No money at stake!	95.974	1.544	1	306	Correct Response!
n/a	n/a	SmallLoss	97.507	2	99.49	1.5	100.99	0.406	You keep $0.20!	101.473	1.544	1	297	Correct Response!
n/a	n/a	NoMoneyStake	103.006	2	104.989	3.5	108.489	0.406	No money at stake!	108.972	1.544	1	264	Correct Response!
n/a	n/a	LargeLoss	110.506	2	112.489	3.0	115.488	0.406	You keep $5!	115.972	1.544	1	218	Correct Response!
n/a	n/a	LargeGain	117.505	2	119.488	1.5	120.988	0.406	You earn $5!	121.471	1.544	1	301	Correct Response!
n/a	n/a	LargeLoss	123.004	2	124.987	1.5	126.487	0.356	You keep $5!	126.92	1.594	1	259	Correct Response!
n/a	n/a	LargeGain	128.504	2	130.487	1.5	131.987	0.356	You earn $5!	132.42	1.594	1	266	Correct Response!
n/a	n/a	LargeGain	134.003	2	135.986	1.5	137.486	0.356	You earn $5!	137.919	1.594	1	251	Correct Response!
n/a	n/a	NoMoneyStake	139.502	2	141.485	1.5	142.985	0.306	No money at stake!	143.369	1.644	1	246	Correct Response!
n/a	n/a	SmallGain	145.002	2	146.985	3.5	150.484	0.306	You earn $0.20!	150.868	1.644	1	302	Correct Response!
n/a	n/a	SmallLoss	152.501	2	154.484	2.0	156.484	0.306	You keep $0.20!	156.867	1.644	1	268	Correct Response!
