onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeGain	0.035	2	2.002	1.5	3.501	0.305	You earn $5!	3.885	1.645	1	297	Correct Response!
n/a	n/a	LargeGain	5.518	2	7.501	4.0	11.5	0.305	You earn $5!	11.883	1.645	1	276	Correct Response!
n/a	n/a	SmallGain	13.516	2	15.499	2.5	17.999	0.305	You earn $0.20!	18.382	1.645	1	273	Correct Response!
n/a	n/a	SmallGain	20.015	2	21.998	4.0	25.998	0.255	You did not earn $0.20!	26.331	1.695	0	0	You pressed too slow!
n/a	n/a	LargeGain	28.014	2	29.997	2.0	31.996	0.255	You did not earn $5!	32.33	1.695	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	34.013	2	35.996	3.0	38.995	0.255	No money at stake!	39.329	1.695	0	0	You pressed too slow!
n/a	n/a	SmallLoss	41.012	2	42.995	1.5	44.494	0.255	You lose $0.20!	44.828	1.695	0	0	You pressed too slow!
n/a	n/a	LargeLoss	46.511	2	48.494	2.0	50.493	0.275	You keep $5!	50.843	1.675	1	247	Correct Response!
n/a	n/a	LargeGain	52.51	2	54.493	3.0	57.492	0.275	You earn $5!	57.842	1.675	1	164	Correct Response!
n/a	n/a	LargeLoss	59.508	2	61.491	2.0	63.491	0.275	You keep $5!	63.841	1.675	1	270	Correct Response!
n/a	n/a	NoMoneyStake	65.507	2	67.49	4.0	71.49	0.295	No money at stake!	71.856	1.655	0	0	You pressed too slow!
n/a	n/a	SmallLoss	73.506	2	75.489	3.5	78.988	0.295	You keep $0.20!	79.355	1.655	1	263	Correct Response!
n/a	n/a	SmallLoss	81.005	2	82.988	1.5	84.487	0.295	You lose $0.20!	84.854	1.655	0	0	You pressed too slow!
n/a	n/a	LargeLoss	86.504	2	88.487	1.5	89.986	0.295	You lose $5!	90.353	1.655	0	0	You pressed too slow!
n/a	n/a	SmallGain	92.003	2	93.986	2.0	95.985	0.275	You did not earn $0.20!	96.335	1.675	0	0	You pressed too slow!
n/a	n/a	SmallLoss	98.002	2	99.985	2.0	101.984	0.275	You lose $0.20!	102.334	1.675	0	0	You pressed too slow!
n/a	n/a	LargeLoss	104.001	2	105.984	1.5	107.483	0.275	You keep $5!	107.833	1.675	1	257	Correct Response!
n/a	n/a	LargeGain	109.5	2	111.483	3.5	114.982	0.315	You earn $5!	115.365	1.635	1	289	Correct Response!
n/a	n/a	NoMoneyStake	116.998	2	118.981	1.5	120.481	0.315	No money at stake!	120.864	1.635	0	0	You pressed too slow!
n/a	n/a	SmallLoss	122.497	2	124.48	2.0	126.48	0.315	You keep $0.20!	126.863	1.635	1	279	Correct Response!
n/a	n/a	NoMoneyStake	128.496	2	130.479	2.0	132.479	0.315	No money at stake!	132.862	1.635	1	286	Correct Response!
n/a	n/a	SmallGain	134.495	2	136.478	1.5	137.978	0.315	You earn $0.20!	138.361	1.635	1	284	Correct Response!
n/a	n/a	NoMoneyStake	139.994	2	141.977	1.5	143.477	0.295	No money at stake!	143.844	1.655	1	259	Correct Response!
n/a	n/a	SmallGain	145.493	2	147.476	3.0	150.476	0.295	You earn $0.20!	150.842	1.655	1	250	Correct Response!
n/a	n/a	LargeGain	152.492	2	154.475	1.5	155.975	0.295	You did not earn $5!	156.342	1.655	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	157.991	2	159.974	2.0	161.974	0.295	No money at stake!	162.34	1.655	0	0	You pressed too slow!
n/a	n/a	SmallGain	163.99	2	165.973	2.0	167.973	0.295	You earn $0.20!	168.339	1.655	1	284	Correct Response!
n/a	n/a	SmallLoss	169.989	2	171.972	1.5	173.472	0.265	You lose $0.20!	173.805	1.685	0	0	You pressed too slow!
n/a	n/a	SmallLoss	175.488	2	177.471	3.0	180.471	0.265	You lose $0.20!	180.804	1.685	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	182.487	2	184.47	1.5	185.97	0.265	No money at stake!	186.303	1.685	0	0	You pressed too slow!
n/a	n/a	SmallGain	187.986	2	189.969	1.5	191.469	0.265	You did not earn $0.20!	191.819	1.685	0	0	You pressed too slow!
n/a	n/a	SmallGain	193.485	2	195.468	3.5	198.967	0.305	You earn $0.20!	199.351	1.645	1	292	Correct Response!
n/a	n/a	LargeGain	200.984	2	202.967	1.5	204.466	0.305	You did not earn $5!	204.85	1.645	0	0	You pressed too slow!
n/a	n/a	LargeGain	206.483	2	208.466	2.5	210.965	0.305	You earn $5!	211.349	1.645	1	281	Correct Response!
n/a	n/a	SmallLoss	212.982	2	214.965	2.5	217.464	0.345	You keep $0.20!	217.881	1.605	1	263	Correct Response!
n/a	n/a	SmallLoss	219.481	2	221.464	4.0	225.463	0.345	You keep $0.20!	225.879	1.605	1	261	Correct Response!
n/a	n/a	SmallGain	227.479	2	229.462	1.5	230.962	0.345	You earn $0.20!	231.378	1.605	1	313	Correct Response!
n/a	n/a	SmallLoss	232.978	2	234.961	1.5	236.461	0.315	You lose $0.20!	236.844	1.635	0	0	You pressed too slow!
n/a	n/a	LargeLoss	238.477	2	240.46	1.5	241.96	0.315	You keep $5!	242.343	1.635	1	251	Correct Response!
n/a	n/a	NoMoneyStake	243.976	2	245.959	1.5	247.459	0.315	No money at stake!	247.842	1.635	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	249.475	2	251.458	2.5	253.958	0.315	No money at stake!	254.358	1.635	0	0	You pressed too slow!
n/a	n/a	LargeLoss	255.974	2	257.957	1.5	259.457	0.315	You lose $5!	259.84	1.635	0	0	You pressed too slow!
n/a	n/a	LargeLoss	261.473	2	263.456	4.0	267.456	0.295	You keep $5!	267.822	1.655	1	227	Correct Response!
n/a	n/a	NoMoneyStake	269.472	2	271.455	3.5	274.954	0.295	No money at stake!	275.321	1.655	0	0	You pressed too soon!
n/a	n/a	SmallGain	276.971	2	278.954	1.5	280.453	0.295	You did not earn $0.20!	280.82	1.655	0	0	You pressed too slow!
n/a	n/a	LargeGain	282.47	2	284.453	2.0	286.452	0.295	You earn $5!	286.819	1.655	1	259	Correct Response!
n/a	n/a	LargeGain	288.469	2	290.452	1.5	291.951	0.315	You did not earn $5!	292.335	1.635	0	0	You pressed too slow!
n/a	n/a	LargeLoss	293.968	2	295.951	3.0	298.95	0.315	You keep $5!	299.333	1.635	1	242	Correct Response!
n/a	n/a	LargeLoss	300.966	2	302.949	3.5	306.449	0.315	You keep $5!	306.832	1.635	1	255	Correct Response!
n/a	n/a	LargeLoss	308.465	2	310.448	2.5	312.948	0.295	You keep $5!	313.314	1.655	1	266	Correct Response!
