onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	NoMoneyStake	0.086	2	2.002	2.0	4.002	0.32	No money at stake!	4.402	1.63	1	291	Correct Response!
n/a	n/a	NoMoneyStake	6.018	2	8.001	1.5	9.501	0.32	No money at stake!	9.901	1.63	1	282	Correct Response!
n/a	n/a	LargeLoss	11.534	2	13.501	2.5	16.001	0.32	You keep $5!	16.401	1.63	1	263	Correct Response!
n/a	n/a	NoMoneyStake	18.017	2	20.0	1.5	21.5	0.32	No money at stake!	21.9	1.63	1	261	Correct Response!
n/a	n/a	LargeGain	23.533	2	25.5	1.5	26.999	0.32	You earn $5!	27.399	1.63	1	250	Correct Response!
n/a	n/a	SmallLoss	29.032	2	30.999	1.5	32.499	0.32	You keep $0.20!	32.899	1.63	1	248	Correct Response!
n/a	n/a	LargeLoss	34.515	2	36.498	4.0	40.498	0.27	You keep $5!	40.848	1.68	1	254	Correct Response!
n/a	n/a	NoMoneyStake	42.514	2	44.497	3.5	47.997	0.27	No money at stake!	48.347	1.68	1	262	Correct Response!
n/a	n/a	SmallGain	50.03	2	51.997	2.5	54.496	0.27	You did not earn $0.20!	54.846	1.68	0	0	You pressed too slow!
n/a	n/a	LargeLoss	56.513	2	58.496	2.0	60.496	0.27	You keep $5!	60.846	1.68	1	249	Correct Response!
n/a	n/a	SmallLoss	62.512	2	64.495	1.5	65.995	0.24	You lose $0.20!	66.312	1.71	0	0	You pressed too slow!
n/a	n/a	SmallGain	68.011	2	69.995	3.0	72.994	0.24	You did not earn $0.20!	73.311	1.71	0	0	You pressed too slow!
n/a	n/a	LargeLoss	75.011	2	76.994	1.5	78.494	0.24	You keep $5!	78.81	1.71	1	239	Correct Response!
n/a	n/a	SmallGain	80.51	2	82.493	1.5	83.993	0.26	You earn $0.20!	84.326	1.69	1	225	Correct Response!
n/a	n/a	SmallGain	86.009	2	87.993	2.0	89.992	0.26	You earn $0.20!	90.326	1.69	1	234	Correct Response!
