onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	SmallLoss	90.504	2	92.487	2.0	94.487	0.21	You lose $0.20!	94.787	1.74	0	0	You pressed too soon!
n/a	n/a	LargeGain	96.503	2	98.487	3.5	101.986	0.26	You earn $5!	102.319	1.69	1	15	Correct Response!
n/a	n/a	LargeGain	104.003	2	105.986	3.0	108.985	0.26	You did not earn $5!	109.335	1.69	0	0	You pressed too slow!
n/a	n/a	SmallGain	111.002	2	112.985	3.5	116.484	0.26	You earn $0.20!	116.818	1.69	1	203	Correct Response!
n/a	n/a	NoMoneyStake	118.501	2	120.484	3.5	123.984	0.28	No money at stake!	124.35	1.67	0	0	You pressed too slow!
n/a	n/a	SmallLoss	126.0	2	127.983	1.5	129.483	0.28	You lose $0.20!	129.85	1.67	0	0	You pressed too slow!
n/a	n/a	SmallGain	131.499	2	133.483	1.5	134.982	0.28	You earn $0.20!	135.349	1.67	1	258	Correct Response!
n/a	n/a	LargeLoss	136.999	2	138.982	1.5	140.482	0.28	You keep $5!	140.848	1.67	1	179	Correct Response!
n/a	n/a	NoMoneyStake	142.498	2	144.481	3.0	147.481	0.26	No money at stake!	147.831	1.69	1	222	Correct Response!
n/a	n/a	NoMoneyStake	149.497	2	151.481	1.5	152.98	0.26	No money at stake!	153.33	1.69	1	241	Correct Response!
n/a	n/a	SmallLoss	154.997	2	156.98	3.0	159.98	0.26	You lose $0.20!	160.33	1.69	0	0	You pressed too soon!
n/a	n/a	SmallGain	161.996	2	163.979	2.0	165.979	0.26	You earn $0.20!	166.329	1.69	1	230	Correct Response!
n/a	n/a	SmallLoss	167.995	2	169.978	4.0	173.978	0.26	You lose $0.20!	174.328	1.69	0	0	You pressed too soon!
n/a	n/a	LargeGain	175.995	2	177.978	2.0	179.977	0.28	You did not earn $5!	180.344	1.67	0	0	You pressed too slow!
n/a	n/a	SmallGain	181.994	2	183.977	1.5	185.477	0.28	You earn $0.20!	185.843	1.67	1	255	Correct Response!
n/a	n/a	LargeGain	187.493	2	189.476	1.5	190.976	0.28	You earn $5!	191.343	1.67	1	243	Correct Response!
n/a	n/a	SmallGain	192.993	2	194.976	2.0	196.976	0.3	You earn $0.20!	197.359	1.65	1	217	Correct Response!
n/a	n/a	LargeLoss	198.992	2	200.975	3.0	203.975	0.3	You keep $5!	204.358	1.65	1	191	Correct Response!
n/a	n/a	SmallLoss	205.991	2	207.974	2.0	209.974	0.3	You keep $0.20!	210.357	1.65	1	264	Correct Response!
n/a	n/a	NoMoneyStake	211.99	2	213.974	2.5	216.473	0.27	No money at stake!	216.823	1.68	1	255	Correct Response!
n/a	n/a	NoMoneyStake	218.49	2	220.473	2.0	222.473	0.27	No money at stake!	222.823	1.68	1	246	Correct Response!
n/a	n/a	SmallLoss	224.489	2	226.472	2.5	228.972	0.27	You keep $0.20!	229.322	1.68	1	201	Correct Response!
n/a	n/a	SmallGain	230.988	2	232.971	3.0	235.971	0.27	You earn $0.20!	236.321	1.68	1	199	Correct Response!
n/a	n/a	LargeLoss	237.988	2	239.971	2.0	241.97	0.27	You keep $5!	242.32	1.68	1	197	Correct Response!
n/a	n/a	LargeLoss	243.987	2	245.97	3.5	249.47	0.22	You keep $5!	249.77	1.73	1	212	Correct Response!
n/a	n/a	LargeGain	251.486	2	253.469	2.0	255.469	0.22	You earn $5!	255.769	1.73	1	189	Correct Response!
n/a	n/a	LargeGain	257.485	2	259.469	2.5	261.968	0.22	You earn $5!	262.268	1.73	1	197	Correct Response!
n/a	n/a	NoMoneyStake	263.985	2	265.968	2.0	267.968	0.17	No money at stake!	268.218	1.78	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	269.984	2	271.967	1.5	273.467	0.17	No money at stake!	273.717	1.78	0	0	You pressed too slow!
n/a	n/a	LargeLoss	275.483	2	277.466	2.0	279.466	0.17	You lose $5!	279.716	1.78	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	281.483	2	283.466	4.0	287.465	0.17	No money at stake!	287.715	1.78	0	0	You pressed too soon!
n/a	n/a	NoMoneyStake	289.482	2	291.465	1.5	292.965	0.17	No money at stake!	293.215	1.78	0	0	You pressed too slow!
n/a	n/a	LargeLoss	294.981	2	296.964	4.0	300.964	0.17	You lose $5!	301.214	1.78	0	0	You pressed too soon!
n/a	n/a	SmallGain	302.98	2	304.963	1.5	306.463	0.17	You did not earn $0.20!	306.713	1.78	0	0	You pressed too slow!
n/a	n/a	SmallGain	308.48	2	310.463	2.5	312.963	0.19	You did not earn $0.20!	313.229	1.76	0	0	You pressed too slow!
