onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeGain	0.018	2	2.001	1.5	3.501	0.23	You did not earn $5!	3.801	1.72	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	5.517	2	7.5	2.5	10.0	0.23	No money at stake!	10.3	1.72	0	0	You pressed too slow!
n/a	n/a	SmallLoss	12.016	2	13.999	1.5	15.499	0.23	You lose $0.20!	15.799	1.72	0	0	You pressed too slow!
n/a	n/a	LargeLoss	17.515	2	19.498	2.5	21.998	0.23	You lose $5!	22.298	1.72	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	24.014	2	25.997	1.5	27.497	0.3	No money at stake!	27.88	1.65	1	255	Correct Response!
n/a	n/a	SmallGain	29.513	2	31.496	2.0	33.496	0.3	You earn $0.20!	33.862	1.65	1	229	Correct Response!
n/a	n/a	SmallLoss	35.512	2	37.495	3.5	40.994	0.3	You keep $0.20!	41.361	1.65	1	249	Correct Response!
n/a	n/a	NoMoneyStake	43.011	2	44.994	1.5	46.493	0.3	No money at stake!	46.877	1.65	0	0	You pressed too slow!
n/a	n/a	SmallGain	48.51	2	50.493	1.5	51.992	0.3	You earn $0.20!	52.359	1.65	1	225	Correct Response!
n/a	n/a	LargeGain	54.009	2	55.992	2.0	57.991	0.32	You earn $5!	58.391	1.63	1	219	Correct Response!
n/a	n/a	NoMoneyStake	60.008	2	61.991	2.0	63.99	0.32	No money at stake!	64.39	1.63	1	252	Correct Response!
n/a	n/a	SmallGain	66.007	2	67.99	1.5	69.489	0.32	You earn $0.20!	69.889	1.63	1	256	Correct Response!
n/a	n/a	SmallLoss	71.506	2	73.489	4.0	77.488	0.32	You keep $0.20!	77.888	1.63	1	228	Correct Response!
n/a	n/a	NoMoneyStake	79.504	2	81.487	1.5	82.987	0.27	No money at stake!	83.337	1.68	0	0	You pressed too slow!
n/a	n/a	LargeLoss	85.003	2	86.986	1.5	88.486	0.27	You keep $5!	88.836	1.68	1	218	Correct Response!
n/a	n/a	SmallGain	90.502	2	92.485	3.5	95.985	0.27	You earn $0.20!	96.335	1.68	1	237	Correct Response!
n/a	n/a	LargeLoss	98.001	2	99.984	3.0	102.983	0.27	You keep $5!	103.333	1.68	1	236	Correct Response!
n/a	n/a	NoMoneyStake	105.0	2	106.983	1.5	108.482	0.22	No money at stake!	108.782	1.73	0	0	You pressed too slow!
n/a	n/a	LargeGain	110.499	2	112.482	3.5	115.981	0.22	You did not earn $5!	116.281	1.73	0	0	You pressed too slow!
n/a	n/a	LargeLoss	117.997	2	119.98	1.5	121.48	0.22	You lose $5!	121.78	1.73	0	0	You pressed too slow!
n/a	n/a	SmallGain	123.497	2	125.479	1.5	126.979	0.22	You did not earn $0.20!	127.279	1.73	0	0	You pressed too slow!
n/a	n/a	SmallGain	128.996	2	130.979	2.0	132.978	0.24	You earn $0.20!	133.295	1.71	1	231	Correct Response!
n/a	n/a	LargeLoss	134.994	2	136.977	2.0	138.977	0.24	You lose $5!	139.294	1.71	0	0	You pressed too slow!
n/a	n/a	SmallLoss	140.993	2	142.976	1.5	144.476	0.24	You lose $0.20!	144.793	1.71	0	0	You pressed too slow!
n/a	n/a	LargeGain	146.492	2	148.475	4.0	152.475	0.29	You earn $5!	152.841	1.66	1	245	Correct Response!
n/a	n/a	SmallGain	154.491	2	156.474	2.5	158.974	0.29	You earn $0.20!	159.34	1.66	1	191	Correct Response!
n/a	n/a	NoMoneyStake	160.99	2	162.973	4.0	166.972	0.29	No money at stake!	167.339	1.66	1	246	Correct Response!
n/a	n/a	SmallLoss	168.988	2	170.971	2.0	172.971	0.29	You keep $0.20!	173.338	1.66	1	262	Correct Response!
n/a	n/a	SmallGain	174.987	2	176.97	3.0	179.97	0.27	You earn $0.20!	180.32	1.68	1	236	Correct Response!
n/a	n/a	LargeGain	181.986	2	183.969	1.5	185.469	0.27	You earn $5!	185.819	1.68	1	266	Correct Response!
n/a	n/a	SmallLoss	187.485	2	189.468	2.0	191.468	0.27	You keep $0.20!	191.818	1.68	1	254	Correct Response!
n/a	n/a	LargeLoss	193.484	2	195.467	2.0	197.467	0.22	You lose $5!	197.767	1.73	0	0	You pressed too slow!
n/a	n/a	LargeGain	199.483	2	201.466	3.0	204.466	0.22	You did not earn $5!	204.765	1.73	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	206.482	2	208.465	3.5	211.964	0.22	No money at stake!	212.264	1.73	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	213.981	2	215.963	3.0	218.963	0.22	No money at stake!	219.263	1.73	0	0	You pressed too slow!
n/a	n/a	LargeLoss	220.979	2	222.962	1.5	224.462	0.22	You lose $5!	224.762	1.73	0	0	You pressed too slow!
n/a	n/a	LargeGain	226.478	2	228.461	1.5	229.961	0.24	You earn $5!	230.278	1.71	1	202	Correct Response!
n/a	n/a	LargeLoss	231.977	2	233.96	3.5	237.46	0.24	You keep $5!	237.776	1.71	1	227	Correct Response!
n/a	n/a	LargeLoss	239.476	2	241.459	1.5	242.959	0.24	You lose $5!	243.275	1.71	0	0	You pressed too slow!
n/a	n/a	SmallLoss	244.975	2	246.958	2.5	249.458	0.28	You keep $0.20!	249.808	1.67	1	262	Correct Response!
n/a	n/a	LargeGain	251.474	2	253.457	1.5	254.957	0.28	You earn $5!	255.307	1.67	1	243	Correct Response!
n/a	n/a	SmallLoss	256.973	2	258.956	1.5	260.456	0.28	You lose $0.20!	260.806	1.67	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	262.472	2	264.455	2.0	266.455	0.26	No money at stake!	266.788	1.69	0	0	You pressed too slow!
