onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeGain	0.088	2	2.004	1.5	3.504	0.345	You earn $5!	3.937	1.605	1	239	Correct Response!
n/a	n/a	NoMoneyStake	5.554	2	7.504	2.5	10.003	0.345	No money at stake!	10.437	1.605	0	0	You pressed too soon!
n/a	n/a	SmallLoss	12.053	2	14.003	1.5	15.503	0.345	You keep $0.20!	15.936	1.605	1	244	Correct Response!
n/a	n/a	LargeLoss	17.553	2	19.502	2.5	22.002	0.345	You keep $5!	22.435	1.605	1	252	Correct Response!
n/a	n/a	NoMoneyStake	24.018	2	26.002	1.5	27.501	0.295	No money at stake!	27.885	1.655	1	257	Correct Response!
n/a	n/a	SmallGain	29.551	2	31.501	2.0	33.501	0.295	You earn $0.20!	33.884	1.655	1	272	Correct Response!
n/a	n/a	SmallLoss	35.517	2	37.5	3.5	41.0	0.295	You keep $0.20!	41.383	1.655	1	263	Correct Response!
n/a	n/a	NoMoneyStake	43.016	2	44.999	1.5	46.499	0.295	No money at stake!	46.883	1.655	0	0	You pressed too slow!
n/a	n/a	SmallGain	48.516	2	50.499	1.5	51.999	0.295	You earn $0.20!	52.382	1.655	1	257	Correct Response!
n/a	n/a	LargeGain	54.015	2	55.998	2.0	57.998	0.245	You did not earn $5!	58.331	1.705	0	0	You pressed too soon!
n/a	n/a	NoMoneyStake	60.014	2	61.998	2.0	63.997	0.245	No money at stake!	64.331	1.705	0	0	You pressed too slow!
n/a	n/a	SmallGain	66.014	2	67.997	1.5	69.497	0.245	You did not earn $0.20!	69.83	1.705	0	0	You pressed too slow!
n/a	n/a	SmallLoss	71.513	2	73.496	4.0	77.496	0.245	You lose $0.20!	77.829	1.705	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	79.512	2	81.495	1.5	82.995	0.265	No money at stake!	83.345	1.685	0	0	You pressed too slow!
n/a	n/a	LargeLoss	85.012	2	86.995	1.5	88.495	0.265	You keep $5!	88.845	1.685	1	234	Correct Response!
n/a	n/a	SmallGain	90.511	2	92.494	3.5	95.994	0.265	You earn $0.20!	96.344	1.685	1	254	Correct Response!
n/a	n/a	LargeLoss	98.01	2	99.993	3.0	102.993	0.265	You keep $5!	103.343	1.685	1	255	Correct Response!
n/a	n/a	NoMoneyStake	105.009	2	106.993	1.5	108.492	0.285	No money at stake!	108.859	1.665	1	279	Correct Response!
n/a	n/a	LargeGain	110.509	2	112.492	3.5	115.992	0.285	You earn $5!	116.358	1.665	1	259	Correct Response!
n/a	n/a	LargeLoss	118.008	2	119.991	1.5	121.491	0.285	You keep $5!	121.858	1.665	1	249	Correct Response!
n/a	n/a	SmallGain	123.507	2	125.491	1.5	126.99	0.285	You earn $0.20!	127.357	1.665	1	231	Correct Response!
n/a	n/a	SmallGain	129.007	2	130.99	2.0	132.99	0.235	You earn $0.20!	133.306	1.715	1	80	Correct Response!
n/a	n/a	LargeLoss	135.006	2	136.989	2.0	138.989	0.235	You keep $5!	139.306	1.715	1	203	Correct Response!
n/a	n/a	SmallLoss	141.005	2	142.989	1.5	144.488	0.235	You lose $0.20!	144.805	1.715	0	0	You pressed too slow!
n/a	n/a	LargeGain	146.505	2	148.488	4.0	152.488	0.205	You did not earn $5!	152.771	1.745	0	0	You pressed too slow!
n/a	n/a	SmallGain	154.504	2	156.487	2.5	158.987	0.205	You did not earn $0.20!	159.27	1.745	0	0	You pressed too soon!
n/a	n/a	NoMoneyStake	161.003	2	162.986	4.0	166.986	0.205	No money at stake!	167.269	1.745	0	0	You pressed too slow!
n/a	n/a	SmallLoss	169.002	2	170.985	2.0	172.985	0.205	You lose $0.20!	173.269	1.745	0	0	You pressed too slow!
n/a	n/a	SmallGain	175.002	2	176.985	3.0	179.984	0.245	You earn $0.20!	180.318	1.705	1	239	Correct Response!
n/a	n/a	LargeGain	182.001	2	183.984	1.5	185.484	0.245	You earn $5!	185.817	1.705	1	242	Correct Response!
n/a	n/a	SmallLoss	187.5	2	189.483	2.0	191.483	0.245	You keep $0.20!	191.817	1.705	1	227	Correct Response!
n/a	n/a	LargeLoss	193.5	2	195.483	2.0	197.483	0.265	You keep $5!	197.833	1.685	1	242	Correct Response!
n/a	n/a	LargeGain	199.499	2	201.482	3.0	204.482	0.265	You did not earn $5!	204.832	1.685	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	206.498	2	208.481	3.5	211.981	0.265	No money at stake!	212.331	1.685	1	228	Correct Response!
n/a	n/a	NoMoneyStake	213.997	2	215.981	3.0	218.98	0.265	No money at stake!	219.33	1.685	1	247	Correct Response!
n/a	n/a	LargeLoss	220.997	2	222.98	1.5	224.48	0.265	You keep $5!	224.83	1.685	1	258	Correct Response!
n/a	n/a	LargeGain	226.496	2	228.479	1.5	229.979	0.235	You did not earn $5!	230.296	1.715	0	0	You pressed too slow!
n/a	n/a	LargeLoss	231.995	2	233.979	3.5	237.478	0.235	You lose $5!	237.795	1.715	0	0	You pressed too soon!
n/a	n/a	LargeLoss	239.495	2	241.478	1.5	242.977	0.235	You lose $5!	243.294	1.715	0	0	You pressed too slow!
n/a	n/a	SmallLoss	244.994	2	246.977	2.5	249.477	0.275	You keep $0.20!	249.827	1.675	1	237	Correct Response!
n/a	n/a	LargeGain	251.493	2	253.476	1.5	254.976	0.275	You did not earn $5!	255.326	1.675	0	0	You pressed too slow!
n/a	n/a	SmallLoss	256.993	2	258.976	1.5	260.476	0.275	You keep $0.20!	260.826	1.675	1	237	Correct Response!
n/a	n/a	NoMoneyStake	262.492	2	264.475	2.0	266.475	0.315	No money at stake!	266.875	1.635	1	232	Correct Response!
n/a	n/a	LargeLoss	268.491	2	270.474	4.0	274.474	0.315	You keep $5!	274.874	1.635	1	252	Correct Response!
n/a	n/a	SmallGain	276.49	2	278.474	1.5	279.973	0.315	You earn $0.20!	280.373	1.635	1	256	Correct Response!
n/a	n/a	LargeGain	281.99	2	283.973	2.5	286.473	0.315	You earn $5!	286.873	1.635	1	229	Correct Response!
n/a	n/a	SmallLoss	288.489	2	290.472	3.0	293.472	0.285	You keep $0.20!	293.839	1.665	1	271	Correct Response!
n/a	n/a	LargeGain	295.488	2	297.471	2.0	299.471	0.285	You earn $5!	299.838	1.665	1	247	Correct Response!
n/a	n/a	SmallGain	301.488	2	303.471	4.0	307.47	0.285	You did not earn $0.20!	307.837	1.665	0	0	You pressed too soon!
n/a	n/a	SmallLoss	309.487	2	311.47	1.5	312.97	0.255	You lose $0.20!	313.303	1.695	0	0	You pressed too slow!
