onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeLoss	128.013	2	129.997	1.5	131.496	0.222	You lose $5!	131.796	1.728	0	0	You pressed too slow!
n/a	n/a	SmallLoss	133.513	2	135.496	3.5	138.996	0.262	You keep $0.20!	139.346	1.688	1	247	Correct Response!
n/a	n/a	SmallGain	141.012	2	142.995	1.5	144.495	0.262	You earn $0.20!	144.845	1.688	1	236	Correct Response!
n/a	n/a	SmallLoss	146.511	2	148.495	2.5	150.994	0.262	You keep $0.20!	151.344	1.688	1	252	Correct Response!
n/a	n/a	SmallLoss	153.011	2	154.994	1.5	156.494	0.282	You keep $0.20!	156.86	1.668	1	250	Correct Response!
n/a	n/a	LargeLoss	158.51	2	160.493	2.5	162.993	0.282	You keep $5!	163.36	1.668	1	245	Correct Response!
n/a	n/a	SmallGain	165.009	2	166.992	1.5	168.492	0.282	You earn $0.20!	168.859	1.668	1	245	Correct Response!
n/a	n/a	LargeGain	170.509	2	172.492	1.5	173.992	0.232	You did not earn $5!	174.308	1.718	0	0	You pressed too slow!
n/a	n/a	LargeGain	176.008	2	177.991	2.5	180.491	0.232	You earn $5!	180.808	1.718	1	228	Correct Response!
n/a	n/a	SmallLoss	182.507	2	184.491	2.0	186.49	0.232	You keep $0.20!	186.807	1.718	1	195	Correct Response!
n/a	n/a	SmallGain	188.507	2	190.49	1.5	191.99	0.202	You did not earn $0.20!	192.273	1.748	0	0	You pressed too slow!
n/a	n/a	SmallLoss	194.006	2	195.989	1.5	197.489	0.202	You lose $0.20!	197.772	1.748	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	199.506	2	201.489	2.5	203.988	0.202	No money at stake!	204.272	1.748	0	0	You pressed too slow!
n/a	n/a	LargeGain	206.005	2	207.988	1.5	209.488	0.202	You did not earn $5!	209.771	1.748	0	0	You pressed too soon!
n/a	n/a	LargeLoss	211.504	2	213.487	2.0	215.487	0.242	You keep $5!	215.804	1.708	1	231	Correct Response!
n/a	n/a	LargeGain	217.504	2	219.487	3.5	222.986	0.242	You earn $5!	223.303	1.708	1	241	Correct Response!
n/a	n/a	LargeLoss	225.003	2	226.986	3.0	229.986	0.242	You keep $5!	230.302	1.708	1	240	Correct Response!
n/a	n/a	SmallGain	232.002	2	233.985	2.0	235.985	0.262	You did not earn $0.20!	236.335	1.688	0	0	You pressed too slow!
n/a	n/a	SmallLoss	238.001	2	239.984	1.5	241.484	0.262	You lose $0.20!	241.834	1.688	0	0	You pressed too slow!
n/a	n/a	LargeGain	243.501	2	245.484	4.0	249.483	0.262	You earn $5!	249.833	1.688	1	241	Correct Response!
n/a	n/a	NoMoneyStake	251.5	2	253.483	1.5	254.983	0.242	No money at stake!	255.316	1.708	0	0	You pressed too slow!
n/a	n/a	LargeGain	256.999	2	258.982	2.0	260.982	0.242	You did not earn $5!	261.315	1.708	0	0	You pressed too slow!
n/a	n/a	SmallLoss	262.999	2	264.982	3.0	267.981	0.242	You lose $0.20!	268.298	1.708	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	269.998	2	271.981	1.5	273.481	0.242	No money at stake!	273.797	1.708	1	238	Correct Response!
n/a	n/a	SmallLoss	275.497	2	277.48	1.5	278.98	0.242	You lose $0.20!	279.297	1.708	0	0	You pressed too slow!
n/a	n/a	LargeLoss	280.997	2	282.98	4.0	286.979	0.292	You keep $5!	287.346	1.658	1	241	Correct Response!
n/a	n/a	NoMoneyStake	288.996	2	290.979	2.0	292.979	0.292	No money at stake!	293.345	1.658	1	240	Correct Response!
n/a	n/a	LargeGain	294.995	2	296.978	3.0	299.978	0.292	You earn $5!	300.344	1.658	1	254	Correct Response!
n/a	n/a	LargeGain	301.994	2	303.977	1.5	305.477	0.292	You earn $5!	305.844	1.658	1	274	Correct Response!
n/a	n/a	SmallGain	307.494	2	309.477	3.5	312.976	0.312	You earn $0.20!	313.376	1.638	1	246	Correct Response!
