onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeGain	0.011	2	2.01	1.5	3.51	0.318	You earn $5!	3.91	1.632	1	287	Correct Response!
n/a	n/a	NoMoneyStake	5.527	2	7.51	3.5	11.009	0.318	No money at stake!	11.409	1.632	1	229	Correct Response!
n/a	n/a	LargeLoss	13.026	2	15.009	1.5	16.509	0.318	You lose $5!	16.909	1.632	0	0	You pressed too slow!
n/a	n/a	SmallGain	18.525	2	20.508	3.5	24.008	0.318	You earn $0.20!	24.408	1.632	1	248	Correct Response!
n/a	n/a	LargeGain	26.025	2	28.008	1.5	29.508	0.298	You earn $5!	29.891	1.652	1	272	Correct Response!
n/a	n/a	LargeLoss	31.524	2	33.507	2.5	36.007	0.298	You keep $5!	36.39	1.652	1	261	Correct Response!
n/a	n/a	LargeGain	38.023	2	40.006	3.5	43.506	0.298	You earn $5!	43.889	1.652	1	243	Correct Response!
n/a	n/a	LargeLoss	45.522	2	47.506	2.0	49.505	0.268	You lose $5!	49.855	1.682	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	51.522	2	53.505	1.5	55.005	0.268	No money at stake!	55.355	1.682	1	249	Correct Response!
n/a	n/a	SmallLoss	57.021	2	59.004	4.0	63.004	0.268	You keep $0.20!	63.354	1.682	1	260	Correct Response!
n/a	n/a	NoMoneyStake	65.02	2	67.003	2.0	69.003	0.268	No money at stake!	69.353	1.682	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	71.02	2	73.003	3.0	76.002	0.268	No money at stake!	76.352	1.682	1	245	Correct Response!
n/a	n/a	SmallGain	78.019	2	80.002	3.0	83.002	0.268	You earn $0.20!	83.352	1.682	1	230	Correct Response!
n/a	n/a	SmallLoss	85.018	2	87.001	3.0	90.001	0.238	You keep $0.20!	90.318	1.712	1	217	Correct Response!
n/a	n/a	LargeGain	92.017	2	94.001	2.0	96.0	0.238	You did not earn $5!	96.317	1.712	0	0	You pressed too slow!
n/a	n/a	SmallLoss	98.017	2	100.0	2.0	102.0	0.238	You lose $0.20!	102.316	1.712	0	0	You pressed too slow!
n/a	n/a	LargeLoss	104.016	2	105.999	3.0	108.999	0.258	You lose $5!	109.332	1.692	0	0	You pressed too slow!
n/a	n/a	SmallLoss	111.015	2	112.999	1.5	114.498	0.258	You keep $0.20!	114.832	1.692	1	247	Correct Response!
n/a	n/a	LargeGain	116.515	2	118.498	3.0	121.498	0.258	You earn $5!	121.831	1.692	1	229	Correct Response!
n/a	n/a	LargeLoss	123.514	2	125.497	4.0	129.497	0.278	You keep $5!	129.863	1.672	1	218	Correct Response!
n/a	n/a	SmallGain	131.513	2	133.496	2.5	135.996	0.278	You earn $0.20!	136.363	1.672	1	240	Correct Response!
n/a	n/a	LargeLoss	138.012	2	139.996	3.5	143.495	0.278	You keep $5!	143.862	1.672	1	255	Correct Response!
n/a	n/a	NoMoneyStake	145.512	2	147.495	1.5	148.995	0.248	No money at stake!	149.328	1.702	0	0	You pressed too slow!
n/a	n/a	LargeGain	151.011	2	152.994	2.5	155.494	0.248	You earn $5!	155.827	1.702	1	238	Correct Response!
n/a	n/a	NoMoneyStake	157.51	2	159.493	1.5	160.993	0.248	No money at stake!	161.327	1.702	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	163.01	2	164.993	2.0	166.993	0.248	No money at stake!	167.326	1.702	1	246	Correct Response!
n/a	n/a	LargeGain	169.009	2	170.992	4.0	174.992	0.248	You did not earn $5!	175.325	1.702	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	177.008	2	178.991	2.5	181.491	0.248	No money at stake!	181.824	1.702	0	0	You pressed too slow!
n/a	n/a	SmallLoss	183.508	2	185.491	2.5	187.99	0.248	You lose $0.20!	188.324	1.702	0	0	You pressed too slow!
n/a	n/a	SmallGain	190.007	2	191.99	2.0	193.99	0.228	You did not earn $0.20!	194.306	1.722	0	0	You pressed too slow!
n/a	n/a	LargeGain	196.006	2	197.989	2.0	199.989	0.228	You did not earn $5!	200.306	1.722	0	0	You pressed too slow!
n/a	n/a	SmallLoss	202.006	2	203.989	2.0	205.988	0.228	You lose $0.20!	206.305	1.722	0	0	You pressed too slow!
n/a	n/a	SmallLoss	208.005	2	209.988	1.5	211.488	0.278	You keep $0.20!	211.855	1.672	1	222	Correct Response!
n/a	n/a	SmallGain	213.504	2	215.487	1.5	216.987	0.278	You earn $0.20!	217.354	1.672	1	250	Correct Response!
n/a	n/a	SmallGain	219.004	2	220.987	1.5	222.487	0.278	You earn $0.20!	222.853	1.672	1	240	Correct Response!
n/a	n/a	LargeLoss	224.503	2	226.486	1.5	227.986	0.298	You keep $5!	228.369	1.652	1	241	Correct Response!
n/a	n/a	SmallGain	230.003	2	231.986	4.0	235.985	0.298	You earn $0.20!	236.369	1.652	1	235	Correct Response!
n/a	n/a	SmallLoss	238.002	2	239.985	1.5	241.485	0.298	You keep $0.20!	241.868	1.652	1	274	Correct Response!
n/a	n/a	SmallGain	243.501	2	245.484	2.0	247.484	0.248	You earn $0.20!	247.817	1.702	1	241	Correct Response!
n/a	n/a	SmallLoss	249.5	2	251.484	3.5	254.983	0.248	You keep $0.20!	255.317	1.702	1	223	Correct Response!
n/a	n/a	NoMoneyStake	257.0	2	258.983	1.5	260.483	0.248	No money at stake!	260.816	1.702	0	0	You pressed too slow!
n/a	n/a	SmallLoss	262.499	2	264.482	1.5	265.982	0.248	You lose $0.20!	266.315	1.702	0	0	You pressed too slow!
n/a	n/a	LargeLoss	267.998	2	269.982	2.0	271.981	0.218	You lose $5!	272.281	1.732	0	0	You pressed too slow!
n/a	n/a	LargeLoss	273.998	2	275.981	1.5	277.481	0.218	You lose $5!	277.781	1.732	0	0	You pressed too slow!
n/a	n/a	SmallGain	279.497	2	281.48	1.5	282.98	0.218	You did not earn $0.20!	283.28	1.732	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	284.997	2	286.98	4.0	290.979	0.258	No money at stake!	291.313	1.692	0	0	You pressed too slow!
n/a	n/a	LargeGain	292.996	2	294.979	1.5	296.479	0.258	You did not earn $5!	296.812	1.692	0	0	You pressed too slow!
n/a	n/a	SmallGain	298.495	2	300.478	1.5	301.978	0.258	You did not earn $0.20!	302.311	1.692	0	0	You pressed too slow!
n/a	n/a	LargeGain	303.995	2	305.978	1.5	307.478	0.258	You earn $5!	307.811	1.692	1	237	Correct Response!
n/a	n/a	LargeLoss	309.494	2	311.477	1.5	312.977	0.308	You keep $5!	313.36	1.642	1	270	Correct Response!
