onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeLoss	0.029	2	1.996	1.5	3.496	0.308	You lose $5!	3.896	1.642	0	0	You pressed too slow!
n/a	n/a	LargeGain	5.512	2	7.495	2.0	9.495	0.308	You earn $5!	9.878	1.642	1	198	Correct Response!
n/a	n/a	NoMoneyStake	11.511	2	13.495	4.0	17.494	0.308	No money at stake!	17.877	1.642	1	273	Correct Response!
n/a	n/a	LargeLoss	19.511	2	21.494	1.5	22.994	0.308	You keep $5!	23.377	1.642	1	274	Correct Response!
n/a	n/a	LargeGain	25.01	2	26.993	1.5	28.493	0.288	You earn $5!	28.86	1.662	1	280	Correct Response!
n/a	n/a	LargeLoss	30.509	2	32.493	2.0	34.492	0.288	You keep $5!	34.859	1.662	1	255	Correct Response!
n/a	n/a	NoMoneyStake	36.509	2	38.492	3.0	41.492	0.288	No money at stake!	41.858	1.662	1	250	Correct Response!
n/a	n/a	SmallGain	43.508	2	45.491	2.0	47.491	0.288	You earn $0.20!	47.858	1.662	1	273	Correct Response!
n/a	n/a	NoMoneyStake	49.507	2	51.49	2.0	53.49	0.258	No money at stake!	53.824	1.692	0	0	You pressed too slow!
n/a	n/a	SmallGain	55.507	2	57.49	2.5	59.99	0.258	You earn $0.20!	60.323	1.692	1	231	Correct Response!
n/a	n/a	NoMoneyStake	62.006	2	63.989	3.5	67.489	0.258	No money at stake!	67.822	1.692	1	207	Correct Response!
n/a	n/a	SmallGain	69.505	2	71.488	4.0	75.488	0.258	You did not earn $0.20!	75.838	1.692	0	0	You pressed too slow!
n/a	n/a	SmallLoss	77.504	2	79.487	4.0	83.487	0.258	You lose $0.20!	83.82	1.692	0	0	You pressed too slow!
n/a	n/a	SmallGain	85.503	2	87.487	1.5	88.986	0.238	You did not earn $0.20!	89.303	1.712	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	91.003	2	92.986	1.5	94.486	0.238	No money at stake!	94.802	1.712	0	0	You pressed too slow!
n/a	n/a	LargeLoss	96.502	2	98.485	1.5	99.985	0.238	You keep $5!	100.302	1.712	1	228	Correct Response!
n/a	n/a	SmallLoss	102.002	2	103.985	2.0	105.985	0.238	You keep $0.20!	106.301	1.712	1	229	Correct Response!
n/a	n/a	SmallGain	108.001	2	109.984	3.0	112.984	0.258	You did not earn $0.20!	113.317	1.692	0	0	You pressed too soon!
n/a	n/a	LargeLoss	115.0	2	116.983	3.5	120.483	0.258	You keep $5!	120.816	1.692	1	229	Correct Response!
n/a	n/a	NoMoneyStake	122.5	2	124.483	1.5	125.982	0.258	No money at stake!	126.316	1.692	0	0	You pressed too slow!
n/a	n/a	LargeLoss	127.999	2	129.982	1.5	131.482	0.258	You lose $5!	131.815	1.692	0	0	You pressed too slow!
n/a	n/a	SmallLoss	133.498	2	135.481	3.5	138.981	0.278	You keep $0.20!	139.348	1.672	1	274	Correct Response!
n/a	n/a	SmallGain	140.998	2	142.981	1.5	144.48	0.278	You earn $0.20!	144.847	1.672	1	247	Correct Response!
n/a	n/a	SmallLoss	146.497	2	148.48	2.5	150.98	0.278	You keep $0.20!	151.346	1.672	1	252	Correct Response!
n/a	n/a	SmallLoss	152.996	2	154.979	1.5	156.479	0.258	You lose $0.20!	156.812	1.692	0	0	You pressed too slow!
n/a	n/a	LargeLoss	158.496	2	160.479	2.5	162.979	0.258	You keep $5!	163.312	1.692	1	228	Correct Response!
n/a	n/a	SmallGain	164.995	2	166.978	1.5	168.478	0.258	You earn $0.20!	168.811	1.692	1	251	Correct Response!
n/a	n/a	LargeGain	170.494	2	172.477	1.5	173.977	0.228	You did not earn $5!	174.294	1.722	0	0	You pressed too slow!
n/a	n/a	LargeGain	175.994	2	177.977	2.5	180.477	0.228	You did not earn $5!	180.793	1.722	0	0	You pressed too slow!
n/a	n/a	SmallLoss	182.493	2	184.476	2.0	186.476	0.228	You lose $0.20!	186.793	1.722	0	0	You pressed too slow!
n/a	n/a	SmallGain	188.492	2	190.476	1.5	191.975	0.268	You earn $0.20!	192.325	1.682	1	242	Correct Response!
n/a	n/a	SmallLoss	193.992	2	195.975	1.5	197.475	0.268	You lose $0.20!	197.825	1.682	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	199.491	2	201.474	2.5	203.974	0.268	No money at stake!	204.324	1.682	1	255	Correct Response!
n/a	n/a	LargeGain	205.991	2	207.974	1.5	209.473	0.268	You earn $5!	209.823	1.682	1	265	Correct Response!
n/a	n/a	LargeLoss	211.49	2	213.473	2.0	215.473	0.308	You keep $5!	215.856	1.642	1	233	Correct Response!
n/a	n/a	LargeGain	217.489	2	219.472	3.5	222.972	0.308	You earn $5!	223.355	1.642	1	236	Correct Response!
n/a	n/a	LargeLoss	224.988	2	226.972	3.0	229.971	0.308	You keep $5!	230.355	1.642	1	286	Correct Response!
n/a	n/a	SmallGain	231.988	2	233.971	2.0	235.971	0.278	You earn $0.20!	236.337	1.672	1	253	Correct Response!
