onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	SmallGain	0.013	2	1.996	4.0	5.996	0.295	You earn $0.20!	6.379	1.655	1	257	Correct Response!
n/a	n/a	NoMoneyStake	8.012	2	9.995	1.5	11.495	0.295	No money at stake!	11.878	1.655	1	268	Correct Response!
n/a	n/a	SmallGain	13.511	2	15.495	3.0	18.494	0.295	You earn $0.20!	18.877	1.655	1	257	Correct Response!
n/a	n/a	SmallLoss	20.511	2	22.494	1.5	23.994	0.295	You keep $0.20!	24.377	1.655	1	272	Correct Response!
n/a	n/a	LargeLoss	26.01	2	27.993	1.5	29.493	0.245	You lose $5!	29.826	1.705	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	31.509	2	33.493	1.5	34.992	0.245	No money at stake!	35.326	1.705	0	0	You pressed too slow!
n/a	n/a	SmallLoss	37.009	2	38.992	1.5	40.492	0.245	You keep $0.20!	40.825	1.705	1	222	Correct Response!
n/a	n/a	NoMoneyStake	42.508	2	44.491	2.0	46.491	0.245	No money at stake!	46.824	1.705	1	237	Correct Response!
n/a	n/a	LargeGain	48.508	2	50.491	2.5	52.99	0.245	You did not earn $5!	53.324	1.705	0	0	You pressed too slow!
n/a	n/a	LargeLoss	55.007	2	56.99	2.5	59.49	0.225	You lose $5!	59.79	1.725	0	0	You pressed too slow!
n/a	n/a	SmallLoss	61.506	2	63.489	3.0	66.489	0.225	You lose $0.20!	66.789	1.725	0	0	You pressed too slow!
n/a	n/a	SmallGain	68.505	2	70.488	2.0	72.488	0.225	You did not earn $0.20!	72.805	1.725	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	74.505	2	76.488	4.0	80.487	0.275	No money at stake!	80.837	1.675	0	0	You pressed too slow!
n/a	n/a	LargeGain	82.504	2	84.487	2.0	86.487	0.275	You earn $5!	86.837	1.675	1	237	Correct Response!
n/a	n/a	LargeGain	88.503	2	90.486	3.0	93.486	0.275	You earn $5!	93.836	1.675	1	237	Correct Response!
n/a	n/a	SmallLoss	95.502	2	97.485	1.5	98.985	0.275	You lose $0.20!	99.335	1.675	0	0	You pressed too slow!
n/a	n/a	SmallGain	101.002	2	102.985	1.5	104.485	0.315	You earn $0.20!	104.885	1.635	1	215	Correct Response!
n/a	n/a	LargeGain	106.501	2	108.484	1.5	109.984	0.315	You earn $5!	110.384	1.635	1	245	Correct Response!
n/a	n/a	SmallLoss	112.0	2	113.984	2.0	115.983	0.315	You keep $0.20!	116.383	1.635	1	227	Correct Response!
n/a	n/a	SmallGain	118.0	2	119.983	1.5	121.483	0.285	You earn $0.20!	121.849	1.665	1	220	Correct Response!
n/a	n/a	LargeLoss	123.499	2	125.482	1.5	126.982	0.285	You lose $5!	127.349	1.665	0	0	You pressed too slow!
n/a	n/a	LargeGain	128.999	2	130.982	3.5	134.481	0.285	You earn $5!	134.848	1.665	1	247	Correct Response!
n/a	n/a	LargeLoss	136.498	2	138.481	3.5	141.981	0.255	You keep $5!	142.314	1.695	1	226	Correct Response!
n/a	n/a	LargeGain	143.997	2	145.98	1.5	147.48	0.255	You did not earn $5!	147.813	1.695	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	149.496	2	151.479	2.0	153.479	0.255	No money at stake!	153.812	1.695	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	155.496	2	157.479	2.5	159.978	0.255	No money at stake!	160.312	1.695	1	246	Correct Response!
n/a	n/a	SmallLoss	161.995	2	163.978	2.5	166.478	0.255	You keep $0.20!	166.811	1.695	1	239	Correct Response!
n/a	n/a	SmallGain	168.494	2	170.477	1.5	171.977	0.235	You did not earn $0.20!	172.294	1.715	0	0	You pressed too slow!
n/a	n/a	LargeLoss	173.994	2	175.977	3.0	178.976	0.235	You keep $5!	179.293	1.715	1	217	Correct Response!
n/a	n/a	LargeGain	180.993	2	182.976	2.0	184.976	0.235	You earn $5!	185.292	1.715	1	212	Correct Response!
n/a	n/a	SmallGain	186.992	2	188.975	1.5	190.475	0.215	You did not earn $0.20!	190.775	1.735	0	0	You pressed too slow!
n/a	n/a	LargeGain	192.492	2	194.475	4.0	198.474	0.215	You did not earn $5!	198.774	1.735	0	0	You pressed too slow!
n/a	n/a	LargeLoss	200.491	2	202.474	1.5	203.974	0.215	You lose $5!	204.274	1.735	0	0	You pressed too slow!
n/a	n/a	LargeLoss	205.99	2	207.973	4.0	211.973	0.255	You keep $5!	212.306	1.695	1	204	Correct Response!
n/a	n/a	SmallLoss	213.989	2	215.972	1.5	217.472	0.255	You keep $0.20!	217.805	1.695	1	226	Correct Response!
n/a	n/a	LargeLoss	219.489	2	221.472	2.0	223.471	0.255	You keep $5!	223.805	1.695	1	200	Correct Response!
n/a	n/a	NoMoneyStake	225.488	2	227.471	3.0	230.471	0.275	No money at stake!	230.821	1.675	1	237	Correct Response!
n/a	n/a	NoMoneyStake	232.487	2	234.47	1.5	235.97	0.275	No money at stake!	236.32	1.675	0	0	You pressed too slow!
n/a	n/a	SmallGain	237.987	2	239.97	2.5	242.469	0.275	You earn $0.20!	242.819	1.675	1	221	Correct Response!
n/a	n/a	NoMoneyStake	244.486	2	246.469	1.5	247.969	0.275	No money at stake!	248.319	1.675	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	249.985	2	251.968	3.5	255.468	0.275	No money at stake!	255.818	1.675	0	0	You pressed too slow!
n/a	n/a	LargeLoss	257.484	2	259.467	1.5	260.967	0.275	You keep $5!	261.317	1.675	1	237	Correct Response!
n/a	n/a	SmallLoss	262.984	2	264.967	3.5	268.466	0.275	You keep $0.20!	268.816	1.675	1	222	Correct Response!
n/a	n/a	LargeGain	270.483	2	272.466	1.5	273.966	0.225	You did not earn $5!	274.282	1.725	0	0	You pressed too slow!
