onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeLoss	111.516	2	113.499	1.5	114.999	0.235	You keep $5!	115.315	1.715	1	206	Correct Response!
n/a	n/a	SmallGain	117.015	2	118.998	2.0	120.998	0.235	You did not earn $0.20!	121.315	1.715	0	0	You pressed too slow!
n/a	n/a	SmallLoss	123.014	2	124.997	3.0	127.997	0.285	You keep $0.20!	128.364	1.665	1	225	Correct Response!
n/a	n/a	LargeGain	130.014	2	131.997	3.5	135.496	0.285	You earn $5!	135.863	1.665	1	214	Correct Response!
n/a	n/a	LargeLoss	137.513	2	139.496	4.0	143.495	0.285	You keep $5!	143.862	1.665	1	227	Correct Response!
n/a	n/a	NoMoneyStake	145.512	2	147.495	2.0	149.495	0.265	No money at stake!	149.845	1.685	1	234	Correct Response!
n/a	n/a	LargeGain	151.511	2	153.494	4.0	157.494	0.265	You earn $5!	157.844	1.685	1	199	Correct Response!
n/a	n/a	LargeLoss	159.51	2	161.493	3.0	164.493	0.265	You keep $5!	164.843	1.685	1	234	Correct Response!
n/a	n/a	NoMoneyStake	166.51	2	168.493	1.5	169.992	0.265	No money at stake!	170.342	1.685	0	0	You pressed too slow!
n/a	n/a	LargeLoss	172.009	2	173.992	1.5	175.492	0.265	You keep $5!	175.842	1.685	1	228	Correct Response!
n/a	n/a	SmallGain	177.508	2	179.491	2.0	181.491	0.215	You earn $0.20!	181.791	1.735	1	206	Correct Response!
n/a	n/a	LargeLoss	183.508	2	185.491	1.5	186.991	0.215	You lose $5!	187.291	1.735	0	0	You pressed too slow!
n/a	n/a	SmallGain	189.007	2	190.99	1.5	192.49	0.215	You earn $0.20!	192.79	1.735	1	212	Correct Response!
n/a	n/a	SmallLoss	194.506	2	196.49	3.5	199.989	0.185	You lose $0.20!	200.256	1.765	0	0	You pressed too soon!
n/a	n/a	NoMoneyStake	202.006	2	203.989	4.0	207.988	0.185	No money at stake!	208.255	1.765	0	0	You pressed too slow!
n/a	n/a	SmallLoss	210.005	2	211.988	2.0	213.988	0.185	You lose $0.20!	214.254	1.765	0	0	You pressed too slow!
n/a	n/a	LargeGain	216.004	2	217.987	1.5	219.487	0.185	You did not earn $5!	219.754	1.765	0	0	You pressed too slow!
n/a	n/a	SmallLoss	221.503	2	223.487	1.5	224.986	0.225	You keep $0.20!	225.286	1.725	1	223	Correct Response!
n/a	n/a	LargeGain	227.003	2	228.986	2.0	230.986	0.225	You earn $5!	231.286	1.725	1	214	Correct Response!
n/a	n/a	LargeGain	233.002	2	234.985	1.5	236.485	0.225	You earn $5!	236.785	1.725	1	206	Correct Response!
n/a	n/a	SmallLoss	238.502	2	240.485	4.0	244.484	0.245	You keep $0.20!	244.818	1.705	1	233	Correct Response!
n/a	n/a	LargeLoss	246.501	2	248.484	2.0	250.484	0.245	You lose $5!	250.817	1.705	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	252.5	2	254.483	3.5	257.983	0.245	No money at stake!	258.316	1.705	1	226	Correct Response!
n/a	n/a	SmallGain	259.999	2	261.982	1.5	263.482	0.245	You did not earn $0.20!	263.815	1.705	0	0	You pressed too slow!
n/a	n/a	SmallLoss	265.499	2	267.482	2.0	269.481	0.225	You lose $0.20!	269.781	1.725	0	0	You pressed too slow!
n/a	n/a	SmallGain	271.498	2	273.481	3.0	276.481	0.225	You did not earn $0.20!	276.797	1.725	0	0	You pressed too slow!
n/a	n/a	SmallLoss	278.497	2	280.48	1.5	281.98	0.225	You lose $0.20!	282.28	1.725	0	0	You pressed too slow!
n/a	n/a	LargeLoss	283.997	2	285.98	3.5	289.479	0.275	You keep $5!	289.829	1.675	1	241	Correct Response!
n/a	n/a	NoMoneyStake	291.496	2	293.479	1.5	294.979	0.275	No money at stake!	295.329	1.675	0	0	You pressed too slow!
n/a	n/a	LargeGain	296.995	2	298.978	2.5	301.478	0.275	You earn $5!	301.828	1.675	1	252	Correct Response!
n/a	n/a	LargeLoss	303.494	2	305.477	2.0	307.477	0.275	You keep $5!	307.827	1.675	1	218	Correct Response!
n/a	n/a	SmallLoss	309.494	2	311.477	1.5	312.977	0.295	You keep $0.20!	313.36	1.655	1	210	Correct Response!
