onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeGain	0.02	2	2.003	1.5	3.503	0.294	You earn $5!	3.869	1.656	1	272	Correct Response!
n/a	n/a	LargeGain	5.519	2	7.502	4.0	11.501	0.294	You earn $5!	11.868	1.656	1	265	Correct Response!
n/a	n/a	SmallGain	13.517	2	15.5	2.5	18.0	0.294	You earn $0.20!	18.367	1.656	1	256	Correct Response!
n/a	n/a	SmallGain	20.016	2	21.999	4.0	25.999	0.244	You earn $0.20!	26.315	1.706	1	220	Correct Response!
n/a	n/a	LargeGain	28.015	2	29.998	2.0	31.998	0.244	You did not earn $5!	32.314	1.706	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	34.014	2	35.997	3.0	38.996	0.244	No money at stake!	39.313	1.706	0	0	You pressed too slow!
n/a	n/a	SmallLoss	41.013	2	42.996	1.5	44.495	0.244	You lose $0.20!	44.812	1.706	0	0	You pressed too slow!
n/a	n/a	LargeLoss	46.512	2	48.495	2.0	50.494	0.224	You lose $5!	50.794	1.726	0	0	You pressed too slow!
n/a	n/a	LargeGain	52.511	2	54.494	3.0	57.493	0.224	You did not earn $5!	57.793	1.726	0	0	You pressed too slow!
n/a	n/a	LargeLoss	59.51	2	61.493	2.0	63.492	0.224	You lose $5!	63.792	1.726	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	65.508	2	67.491	4.0	71.491	0.274	No money at stake!	71.841	1.676	1	266	Correct Response!
n/a	n/a	SmallLoss	73.507	2	75.49	3.5	78.989	0.274	You lose $0.20!	79.339	1.676	0	0	You pressed too slow!
n/a	n/a	SmallLoss	81.006	2	82.989	1.5	84.488	0.274	You lose $0.20!	84.838	1.676	0	0	You pressed too slow!
n/a	n/a	LargeLoss	86.505	2	88.488	1.5	89.988	0.274	You keep $5!	90.337	1.676	1	252	Correct Response!
n/a	n/a	SmallGain	92.004	2	93.987	2.0	95.987	0.324	You earn $0.20!	96.386	1.626	1	254	Correct Response!
n/a	n/a	SmallLoss	98.003	2	99.986	2.0	101.985	0.324	You keep $0.20!	102.385	1.626	1	267	Correct Response!
n/a	n/a	LargeLoss	104.002	2	105.985	1.5	107.485	0.324	You keep $5!	107.884	1.626	1	273	Correct Response!
n/a	n/a	LargeGain	109.501	2	111.484	3.5	114.983	0.304	You earn $5!	115.367	1.646	1	228	Correct Response!
n/a	n/a	NoMoneyStake	117.0	2	118.983	1.5	120.482	0.304	No money at stake!	120.866	1.646	1	277	Correct Response!
n/a	n/a	SmallLoss	122.499	2	124.482	2.0	126.481	0.304	You keep $0.20!	126.865	1.646	1	251	Correct Response!
n/a	n/a	NoMoneyStake	128.498	2	130.481	2.0	132.48	0.304	No money at stake!	132.863	1.646	1	217	Correct Response!
n/a	n/a	SmallGain	134.497	2	136.48	1.5	137.979	0.304	You earn $0.20!	138.363	1.646	1	253	Correct Response!
n/a	n/a	NoMoneyStake	139.996	2	141.979	1.5	143.478	0.254	No money at stake!	143.812	1.696	1	221	Correct Response!
n/a	n/a	SmallGain	145.495	2	147.478	3.0	150.477	0.254	You earn $0.20!	150.81	1.696	1	252	Correct Response!
n/a	n/a	LargeGain	152.493	2	154.476	1.5	155.976	0.254	You earn $5!	156.309	1.696	1	248	Correct Response!
n/a	n/a	NoMoneyStake	157.992	2	159.975	2.0	161.975	0.254	No money at stake!	162.308	1.696	0	0	You pressed too slow!
n/a	n/a	SmallGain	163.991	2	165.974	2.0	167.974	0.254	You earn $0.20!	168.307	1.696	1	253	Correct Response!
n/a	n/a	SmallLoss	169.99	2	171.973	1.5	173.473	0.204	You lose $0.20!	173.756	1.746	0	0	You pressed too slow!
n/a	n/a	SmallLoss	175.489	2	177.472	3.0	180.472	0.204	You lose $0.20!	180.755	1.746	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	182.488	2	184.471	1.5	185.971	0.204	No money at stake!	186.254	1.746	0	0	You pressed too slow!
n/a	n/a	SmallGain	187.987	2	189.97	1.5	191.47	0.204	You did not earn $0.20!	191.753	1.746	0	0	You pressed too slow!
n/a	n/a	SmallGain	193.486	2	195.469	3.5	198.969	0.224	You did not earn $0.20!	199.269	1.726	0	0	You pressed too slow!
n/a	n/a	LargeGain	200.985	2	202.968	1.5	204.468	0.224	You did not earn $5!	204.768	1.726	0	0	You pressed too slow!
n/a	n/a	LargeGain	206.484	2	208.467	2.5	210.967	0.224	You did not earn $5!	211.267	1.726	0	0	You pressed too slow!
n/a	n/a	SmallLoss	212.983	2	214.966	2.5	217.465	0.294	You keep $0.20!	217.832	1.656	1	258	Correct Response!
n/a	n/a	SmallLoss	219.482	2	221.465	4.0	225.464	0.294	You keep $0.20!	225.831	1.656	1	260	Correct Response!
n/a	n/a	SmallGain	227.48	2	229.463	1.5	230.963	0.294	You earn $0.20!	231.33	1.656	1	249	Correct Response!
n/a	n/a	SmallLoss	232.979	2	234.962	1.5	236.462	0.314	You keep $0.20!	236.845	1.636	1	253	Correct Response!
n/a	n/a	LargeLoss	238.479	2	240.462	1.5	241.961	0.314	You keep $5!	242.345	1.636	1	243	Correct Response!
n/a	n/a	NoMoneyStake	243.978	2	245.961	1.5	247.46	0.314	No money at stake!	247.844	1.636	1	242	Correct Response!
n/a	n/a	NoMoneyStake	249.477	2	251.46	2.5	253.959	0.314	No money at stake!	254.342	1.636	1	261	Correct Response!
n/a	n/a	LargeLoss	255.975	2	257.958	1.5	259.458	0.314	You keep $5!	259.841	1.636	1	289	Correct Response!
n/a	n/a	LargeLoss	261.475	2	263.458	4.0	267.457	0.264	You lose $5!	267.79	1.686	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	269.473	2	271.456	3.5	274.956	0.264	No money at stake!	275.289	1.686	0	0	You pressed too slow!
n/a	n/a	SmallGain	276.972	2	278.955	1.5	280.455	0.264	You did not earn $0.20!	280.788	1.686	0	0	You pressed too slow!
n/a	n/a	LargeGain	282.471	2	284.454	2.0	286.454	0.264	You earn $5!	286.787	1.686	1	241	Correct Response!
n/a	n/a	LargeGain	288.47	2	290.453	1.5	291.953	0.244	You did not earn $5!	292.269	1.706	0	0	You pressed too slow!
n/a	n/a	LargeLoss	293.969	2	295.952	3.0	298.951	0.244	You keep $5!	299.268	1.706	1	236	Correct Response!
n/a	n/a	LargeLoss	300.968	2	302.951	3.5	306.45	0.244	You keep $5!	306.767	1.706	1	240	Correct Response!
n/a	n/a	LargeLoss	308.466	2	310.449	2.5	312.949	0.264	You lose $5!	313.282	1.686	0	0	You pressed too slow!
