onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	SmallGain	92.499	2	94.482	1.5	95.981	0.364	You earn $0.20!	96.415	1.586	1	288	Correct Response!
n/a	n/a	LargeGain	97.998	2	99.981	1.5	101.48	0.364	You earn $5!	101.914	1.586	1	255	Correct Response!
n/a	n/a	SmallLoss	103.497	2	105.48	3.5	108.979	0.364	You keep $0.20!	109.412	1.586	1	298	Correct Response!
n/a	n/a	LargeLoss	110.995	2	112.978	1.5	114.478	0.314	You lose $5!	114.861	1.636	0	0	You pressed too slow!
n/a	n/a	LargeLoss	116.494	2	118.477	3.5	121.977	0.314	You keep $5!	122.36	1.636	1	252	Correct Response!
n/a	n/a	SmallGain	123.993	2	125.976	2.5	128.476	0.314	You earn $0.20!	128.859	1.636	1	269	Correct Response!
n/a	n/a	LargeLoss	130.492	2	132.475	2.0	134.475	0.284	You keep $5!	134.841	1.666	1	266	Correct Response!
n/a	n/a	NoMoneyStake	136.491	2	138.474	2.0	140.474	0.284	No money at stake!	140.84	1.666	1	273	Correct Response!
n/a	n/a	LargeLoss	142.49	2	144.473	4.0	148.472	0.284	You lose $5!	148.839	1.666	0	0	You pressed too slow!
n/a	n/a	LargeLoss	150.489	2	152.471	2.0	154.471	0.284	You keep $5!	154.821	1.666	1	253	Correct Response!
n/a	n/a	SmallLoss	156.487	2	158.47	1.5	159.97	0.264	You lose $0.20!	160.303	1.686	0	0	You pressed too slow!
n/a	n/a	LargeLoss	161.987	2	163.969	3.0	166.969	0.264	You keep $5!	167.302	1.686	1	246	Correct Response!
n/a	n/a	LargeGain	168.985	2	170.968	2.0	172.968	0.264	You earn $5!	173.301	1.686	1	251	Correct Response!
n/a	n/a	NoMoneyStake	174.984	2	176.967	1.5	178.467	0.244	No money at stake!	178.784	1.706	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	180.483	2	182.466	2.0	184.466	0.244	No money at stake!	184.783	1.706	0	0	You pressed too slow!
n/a	n/a	SmallGain	186.482	2	188.465	4.0	192.465	0.244	You did not earn $0.20!	192.781	1.706	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	194.481	2	196.464	4.0	200.463	0.244	No money at stake!	200.78	1.706	0	0	You pressed too slow!
n/a	n/a	SmallGain	202.48	2	204.463	3.5	207.962	0.244	You did not earn $0.20!	208.278	1.706	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	209.978	2	211.961	1.5	213.461	0.244	No money at stake!	213.778	1.706	0	0	You pressed too slow!
n/a	n/a	SmallGain	215.477	2	217.46	1.5	218.96	0.244	You earn $0.20!	219.277	1.706	1	234	Correct Response!
n/a	n/a	SmallLoss	220.976	2	222.959	4.0	226.959	0.264	You keep $0.20!	227.292	1.686	1	244	Correct Response!
n/a	n/a	NoMoneyStake	228.975	2	230.958	1.5	232.458	0.264	No money at stake!	232.791	1.686	0	0	You pressed too slow!
n/a	n/a	SmallLoss	234.474	2	236.457	2.0	238.457	0.264	You keep $0.20!	238.79	1.686	1	231	Correct Response!
n/a	n/a	LargeGain	240.473	2	242.456	2.5	244.955	0.264	You earn $5!	245.289	1.686	1	255	Correct Response!
n/a	n/a	LargeGain	246.972	2	248.955	1.5	250.455	0.244	You did not earn $5!	250.771	1.706	0	0	You pressed too slow!
n/a	n/a	LargeLoss	252.471	2	254.454	1.5	255.954	0.244	You lose $5!	256.27	1.706	0	0	You pressed too slow!
n/a	n/a	SmallLoss	257.97	2	259.953	2.0	261.953	0.244	You keep $0.20!	262.269	1.706	1	242	Correct Response!
n/a	n/a	LargeGain	263.969	2	265.952	1.5	267.452	0.224	You did not earn $5!	267.752	1.726	0	0	You pressed too slow!
n/a	n/a	SmallLoss	269.468	2	271.451	1.5	272.951	0.224	You lose $0.20!	273.251	1.726	0	0	You pressed too slow!
n/a	n/a	SmallGain	274.967	2	276.95	1.5	278.45	0.224	You did not earn $0.20!	278.75	1.726	0	0	You pressed too slow!
n/a	n/a	LargeGain	280.466	2	282.449	4.0	286.448	0.274	You earn $5!	286.798	1.676	1	240	Correct Response!
n/a	n/a	NoMoneyStake	288.465	2	290.448	3.0	293.447	0.274	No money at stake!	293.797	1.676	1	262	Correct Response!
n/a	n/a	SmallLoss	295.463	2	297.446	3.0	300.446	0.274	You keep $0.20!	300.796	1.676	1	230	Correct Response!
n/a	n/a	SmallLoss	302.462	2	304.445	2.5	306.945	0.274	You keep $0.20!	307.295	1.676	1	247	Correct Response!
n/a	n/a	SmallGain	308.961	2	310.944	2.0	312.944	0.294	You earn $0.20!	313.31	1.656	1	257	Correct Response!
